"weekday","artist","plays"
"0","+44",16
"0","A Fine Frenzy",1
"0","Automatic Loveletter",12
"0","Avril Lavigne",17
"0","Cobra Starship",14
"0","Coldplay",7
"0","Death Cab For Cutie",29
"0","Imogen Heap",0
"0","Justin Timberlake",1
"0","Kate Voegele",34
"0","Madonna",1
"0","Motion City Soundtrack",17
"0","Onerepublic",4
"0","Sara Bareilles",75
"0","Snow Patrol",19
"0","The All-American Rejects",3
"0","The Cure",9
"0","The Fray",15
"0","The Hush Sound",19
"0","The Offspring",23
"1","+44",4
"1","A Fine Frenzy",4
"1","Automatic Loveletter",32
"1","Avril Lavigne",2
"1","Cobra Starship",6
"1","Coldplay",22
"1","Death Cab For Cutie",33
"1","Imogen Heap",2
"1","Justin Timberlake",4
"1","Kate Voegele",29
"1","Madonna",8
"1","Motion City Soundtrack",56
"1","Onerepublic",5
"1","Sara Bareilles",23
"1","Snow Patrol",20
"1","The All-American Rejects",4
"1","The Cure",2
"1","The Fray",24
"1","The Hush Sound",118
"1","The Offspring",12
"2","+44",13
"2","A Fine Frenzy",13
"2","Automatic Loveletter",37
"2","Avril Lavigne",4
"2","Cobra Starship",11
"2","Coldplay",14
"2","Death Cab For Cutie",26
"2","Imogen Heap",3
"2","Justin Timberlake",1
"2","Kate Voegele",90
"2","Madonna",13
"2","Motion City Soundtrack",106
"2","Onerepublic",9
"2","Sara Bareilles",83
"2","Snow Patrol",47
"2","The All-American Rejects",0
"2","The Cure",5
"2","The Fray",5
"2","The Hush Sound",51
"2","The Offspring",26
"3","+44",6
"3","A Fine Frenzy",8
"3","Automatic Loveletter",40
"3","Avril Lavigne",10
"3","Cobra Starship",8
"3","Coldplay",10
"3","Death Cab For Cutie",8
"3","Imogen Heap",0
"3","Justin Timberlake",1
"3","Kate Voegele",45
"3","Madonna",1
"3","Motion City Soundtrack",50
"3","Onerepublic",7
"3","Sara Bareilles",58
"3","Snow Patrol",36
"3","The All-American Rejects",13
"3","The Cure",6
"3","The Fray",14
"3","The Hush Sound",137
"3","The Offspring",13
"4","+44",10
"4","A Fine Frenzy",8
"4","Automatic Loveletter",21
"4","Avril Lavigne",4
"4","Cobra Starship",14
"4","Coldplay",6
"4","Death Cab For Cutie",63
"4","Imogen Heap",9
"4","Justin Timberlake",2
"4","Kate Voegele",57
"4","Madonna",16
"4","Motion City Soundtrack",58
"4","Onerepublic",12
"4","Sara Bareilles",64
"4","Snow Patrol",33
"4","The All-American Rejects",4
"4","The Cure",6
"4","The Fray",25
"4","The Hush Sound",89
"4","The Offspring",46
"5","+44",13
"5","A Fine Frenzy",8
"5","Automatic Loveletter",21
"5","Avril Lavigne",6
"5","Cobra Starship",23
"5","Coldplay",16
"5","Death Cab For Cutie",7
"5","Imogen Heap",13
"5","Justin Timberlake",5
"5","Kate Voegele",56
"5","Madonna",11
"5","Motion City Soundtrack",37
"5","Onerepublic",7
"5","Sara Bareilles",85
"5","Snow Patrol",21
"5","The All-American Rejects",6
"5","The Cure",9
"5","The Fray",25
"5","The Hush Sound",123
"5","The Offspring",23
"6","+44",14
"6","A Fine Frenzy",7
"6","Automatic Loveletter",16
"6","Avril Lavigne",6
"6","Cobra Starship",13
"6","Coldplay",16
"6","Death Cab For Cutie",23
"6","Imogen Heap",3
"6","Justin Timberlake",6
"6","Kate Voegele",82
"6","Madonna",6
"6","Motion City Soundtrack",20
"6","Onerepublic",14
"6","Sara Bareilles",80
"6","Snow Patrol",40
"6","The All-American Rejects",7
"6","The Cure",4
"6","The Fray",30
"6","The Hush Sound",209
"6","The Offspring",14
