"user.id","artist","preferred.listening.weekdays","avoided.listening.weekdays","mean.plays","sd.plays","var.plays"
"user_000465","2002","Thu/Sat","",0.56292717700722,0.966570877648083,0.934259261517386
"user_000465","A-Ha","Sun/Fri/Sat","",1.07981594662697,0.97714701511884,0.954816289155658
"user_000465","Angelo Badalamenti","Mon/Fri","",1.09812435732411,0.873603304515603,0.763182733660581
"user_000465","Antonio Vivaldi","Sun/Sat","",1.11320166926893,0.454719372860954,0.206769708055059
"user_000465","Arcangelo Corelli","Sun/Mon/Sat","",0.5557979049005,0.731475664014636,0.535056647045652
"user_000465","Bob Dylan","Mon","",0.671355382815431,0.456176081644256,0.208096617464307
"user_000465","Bono, Edge, Chris Martin (Coldplay) & Brian Eno","Sun","",0.243877551020408,0.645239350351467,0.416333819241983
"user_000465","Brian Eno","Sun/Mon/Fri","Tue/Thu/Sat",0.651534410290171,0.690621533550943,0.476958102604256
"user_000465","Carl Maria Von Weber","Sun/Mon","",0.753862190037305,1.04407268641516,1.09008777451816
"user_000465","Chiron","Thu/Fri","Sun/Mon/Tue",0.724863611500046,0.848633065206354,0.720178079361532
"user_000465","Claire Pichet","Sun/Mon/Thu","",0.580548281803681,0.747753866866106,0.559135845413214
"user_000465","Claudio Monteverdi","Mon/Thu/Sat","Tue/Wed",1.11680448655749,0.838360351378784,0.702848078763959
"user_000465","Clint Mansell","Mon/Sat","Sun/Tue/Wed",0.520331124688285,0.687069577229839,0.47206460395479
"user_000465","Count Basie","Sun/Fri","",0.462742019884877,0.791897155229022,0.627101104459817
"user_000465","Curve","Sun/Wed","",0.386734693877551,0.691301992686498,0.477898445092323
"user_000465","Dave Gahan","Fri","Mon/Tue/Sat",0.797623388782902,1.094342833882,1.19758623806889
"user_000465","David Bowie","Mon","",0.855426683808134,0.389491688063236,0.151703775070349
"user_000465","De-Phazz","Tue/Wed","Mon",0.379877279916243,0.429812036132204,0.184738386404111
"user_000465","Dead Can Dance","","",0.776617879175055,0.208393298797701,0.0434277669837881
"user_000465","Depeche Mode","Thu","Tue",1.05874720038923,0.615404761282504,0.378723020209175
"user_000465","Dread Zeppelin","Mon/Fri","Sun/Thu",0.860324865272348,0.921956490235109,0.850003769886641
"user_000465","Duran Duran","","",1.166587166627,0.461484697326736,0.212968125866749
"user_000465","Evan Rachel Wood","Tue/Fri","",0.586824383767615,1.15955650078628,1.34457127851573
"user_000465","Evanescence","Sun/Tue","",0.271034221548882,0.466120601054303,0.217268414727225
"user_000465","Faith And The Muse","Mon/Thu/Sat","Tue/Fri",0.915811600944113,0.789713011757668,0.623646640939366
"user_000465","Franz Liszt","Sun/Thu/Fri","",0.615849002588272,0.791125102525976,0.625878927846736
"user_000465","Franz Schubert","Mon/Thu/Sat","Sun/Tue/Fri",1.07291181602412,1.10831204872081,1.22835559733972
"user_000465","Frédéric Chopin","Sun/Mon","",0.371373710774632,0.63563346500743,0.404029901837352
"user_000465","Gamba De Legn","Sun/Thu/Fri","Mon/Wed/Sat",1.13691590019481,1.22057655068994,1.48980711609414
"user_000465","Garbage","Sun/Mon/Wed","Fri/Sat",0.514092313229308,0.438392925625065,0.192188357238104
"user_000465","Georg Philipp Telemann","Sun/Sat","",0.372234156820623,0.677215420741583,0.458620726090199
"user_000465","Grauzone","Fri/Sat","",0.597516455975103,0.79642596285753,0.634294314313543
"user_000465","Iggy Pop","Mon","",0.944062136859328,0.438985711744245,0.192708455115601
"user_000465","Jean Michel Jarre","Sun/Fri","Mon/Thu/Sat",0.535730167108832,0.750893676307984,0.563841313119319
"user_000465","Jean-Baptiste Lully","Sat","",0.25671321160043,0.679199316159438,0.461311711071449
"user_000465","Jimmy Page And John Paul Jones","Mon","",0.441675219179093,0.958394413945595,0.91851985268212
"user_000465","Jocelyn Montgomery With David Lynch","Sun/Fri","Tue/Wed/Sat",1.01827721953262,1.14342863628228,1.30742904627035
"user_000465","Johann Pachelbel","Wed/Sat","",0.328141783029001,0.673973635626051,0.454240461518996
"user_000465","Johann Sebastian Bach","Thu/Sat","",1.10693860528457,0.60976351211775,0.371811540710174
"user_000465","Johannes Brahms","Mon","",0.367127496159754,0.97132805429253,0.943478189055712
"user_000465","Joseph Haydn","Wed","Tue/Fri",0.262077595839461,0.343248120215278,0.117819272031322
"user_000465","Joy Division","Sun/Fri","Tue",0.86784894228882,0.622491001165711,0.387495046532289
"user_000465","Julee Cruise","Sun/Mon","Fri",0.794958143679898,0.660561776455852,0.43634186051451
"user_000465","Karunesh","Sun/Mon/Sat","",0.867718258780592,1.11634233095076,1.24622019987257
"user_000465","Kitaro","Sat","Fri",0.669437436799306,0.405654692664404,0.164555729680652
"user_000465","Led Zeppelin","Sun/Wed/Sat","Mon/Thu/Fri",0.467700247186901,0.461336069996469,0.212830969479787
"user_000465","Led Zeppelin Jam","Sun/Mon","Wed/Thu/Fri",0.630345627919839,0.690854612396107,0.477280095468975
"user_000465","Linkin Park","Tue/Fri","",0.586824383767615,1.15955650078628,1.34457127851573
"user_000465","Louis Couperin","Mon/Sat","",1.1420531148914,0.667145818067093,0.445083542564411
"user_000465","Ludwig Van Beethoven","Mon/Fri","Sun/Wed/Sat",0.664806945884556,0.929632293670771,0.864216201435578
