"month","artist","plays"
"2007-10",":Wumpscut:",12
"2007-10","Agonoize",75
"2007-10","Combichrist",42
"2007-10","Covenant",0
"2007-10","Dark Sanctuary",0
"2007-10","Das Ich",13
"2007-10","Dead Can Dance",24
"2007-10","Diary Of Dreams",37
"2007-10","Diorama",27
"2007-10","Flëur",33
"2007-10","Grendel",0
"2007-10","Hocico",80
"2007-10","Janus",65
"2007-10","Lacrimosa",10
"2007-10","Nautilus Pompilius",7
"2007-10","Otto Dix",18
"2007-10","Panzer Ag",0
"2007-10","Suicide Commando",0
"2007-10","Tactical Sekt",0
"2007-10","Tiamat",0
"2007-11",":Wumpscut:",130
"2007-11","Agonoize",59
"2007-11","Combichrist",19
"2007-11","Covenant",10
"2007-11","Dark Sanctuary",25
"2007-11","Das Ich",0
"2007-11","Dead Can Dance",26
"2007-11","Diary Of Dreams",94
"2007-11","Diorama",26
"2007-11","Flëur",31
"2007-11","Grendel",0
"2007-11","Hocico",66
"2007-11","Janus",11
"2007-11","Lacrimosa",10
"2007-11","Nautilus Pompilius",0
"2007-11","Otto Dix",39
"2007-11","Panzer Ag",15
"2007-11","Suicide Commando",2
"2007-11","Tactical Sekt",3
"2007-11","Tiamat",0
"2007-12",":Wumpscut:",97
"2007-12","Agonoize",124
"2007-12","Combichrist",26
"2007-12","Covenant",10
"2007-12","Dark Sanctuary",24
"2007-12","Das Ich",20
"2007-12","Dead Can Dance",0
"2007-12","Diary Of Dreams",38
"2007-12","Diorama",21
"2007-12","Flëur",1
"2007-12","Grendel",0
"2007-12","Hocico",67
"2007-12","Janus",32
"2007-12","Lacrimosa",34
"2007-12","Nautilus Pompilius",25
"2007-12","Otto Dix",22
"2007-12","Panzer Ag",15
"2007-12","Suicide Commando",0
"2007-12","Tactical Sekt",0
"2007-12","Tiamat",26
"2008-01",":Wumpscut:",11
"2008-01","Agonoize",28
"2008-01","Combichrist",27
"2008-01","Covenant",0
"2008-01","Dark Sanctuary",12
"2008-01","Das Ich",9
"2008-01","Dead Can Dance",33
"2008-01","Diary Of Dreams",43
"2008-01","Diorama",26
"2008-01","Flëur",0
"2008-01","Grendel",0
"2008-01","Hocico",12
"2008-01","Janus",0
"2008-01","Lacrimosa",18
"2008-01","Nautilus Pompilius",2
"2008-01","Otto Dix",49
"2008-01","Panzer Ag",11
"2008-01","Suicide Commando",2
"2008-01","Tactical Sekt",3
"2008-01","Tiamat",10
"2008-02",":Wumpscut:",41
"2008-02","Agonoize",7
"2008-02","Combichrist",36
"2008-02","Covenant",10
"2008-02","Dark Sanctuary",38
"2008-02","Das Ich",10
"2008-02","Dead Can Dance",20
"2008-02","Diary Of Dreams",77
"2008-02","Diorama",14
"2008-02","Flëur",15
"2008-02","Grendel",11
"2008-02","Hocico",0
"2008-02","Janus",0
"2008-02","Lacrimosa",0
"2008-02","Nautilus Pompilius",0
"2008-02","Otto Dix",1
"2008-02","Panzer Ag",0
"2008-02","Suicide Commando",0
"2008-02","Tactical Sekt",20
"2008-02","Tiamat",0
"2008-03",":Wumpscut:",41
"2008-03","Agonoize",8
"2008-03","Combichrist",20
"2008-03","Covenant",1
"2008-03","Dark Sanctuary",25
"2008-03","Das Ich",10
"2008-03","Dead Can Dance",0
"2008-03","Diary Of Dreams",27
"2008-03","Diorama",17
"2008-03","Flëur",2
"2008-03","Grendel",56
"2008-03","Hocico",30
"2008-03","Janus",11
"2008-03","Lacrimosa",49
"2008-03","Nautilus Pompilius",0
"2008-03","Otto Dix",20
"2008-03","Panzer Ag",17
"2008-03","Suicide Commando",0
"2008-03","Tactical Sekt",106
"2008-03","Tiamat",26
"2008-04",":Wumpscut:",64
"2008-04","Agonoize",12
"2008-04","Combichrist",28
"2008-04","Covenant",10
"2008-04","Dark Sanctuary",14
"2008-04","Das Ich",0
"2008-04","Dead Can Dance",32
"2008-04","Diary Of Dreams",62
"2008-04","Diorama",34
"2008-04","Flëur",1
"2008-04","Grendel",73
"2008-04","Hocico",2
"2008-04","Janus",11
"2008-04","Lacrimosa",16
"2008-04","Nautilus Pompilius",10
"2008-04","Otto Dix",0
"2008-04","Panzer Ag",45
"2008-04","Suicide Commando",1
"2008-04","Tactical Sekt",25
"2008-04","Tiamat",23
"2008-05",":Wumpscut:",67
"2008-05","Agonoize",13
"2008-05","Combichrist",28
"2008-05","Covenant",0
"2008-05","Dark Sanctuary",13
"2008-05","Das Ich",10
"2008-05","Dead Can Dance",10
"2008-05","Diary Of Dreams",52
"2008-05","Diorama",12
"2008-05","Flëur",30
"2008-05","Grendel",9
"2008-05","Hocico",26
"2008-05","Janus",11
"2008-05","Lacrimosa",58
"2008-05","Nautilus Pompilius",38
"2008-05","Otto Dix",22
"2008-05","Panzer Ag",30
"2008-05","Suicide Commando",0
"2008-05","Tactical Sekt",74
"2008-05","Tiamat",15
"2008-06",":Wumpscut:",81
"2008-06","Agonoize",80
"2008-06","Combichrist",13
"2008-06","Covenant",0
"2008-06","Dark Sanctuary",0
"2008-06","Das Ich",10
"2008-06","Dead Can Dance",0
"2008-06","Diary Of Dreams",34
"2008-06","Diorama",26
"2008-06","Flëur",15
"2008-06","Grendel",28
"2008-06","Hocico",11
"2008-06","Janus",11
"2008-06","Lacrimosa",18
"2008-06","Nautilus Pompilius",34
"2008-06","Otto Dix",11
"2008-06","Panzer Ag",0
"2008-06","Suicide Commando",1
"2008-06","Tactical Sekt",40
"2008-06","Tiamat",0
"2008-07",":Wumpscut:",40
"2008-07","Agonoize",73
"2008-07","Combichrist",23
"2008-07","Covenant",0
"2008-07","Dark Sanctuary",0
"2008-07","Das Ich",0
"2008-07","Dead Can Dance",15
"2008-07","Diary Of Dreams",39
"2008-07","Diorama",13
"2008-07","Flëur",43
"2008-07","Grendel",48
"2008-07","Hocico",28
"2008-07","Janus",22
"2008-07","Lacrimosa",14
"2008-07","Nautilus Pompilius",15
"2008-07","Otto Dix",12
"2008-07","Panzer Ag",68
"2008-07","Suicide Commando",0
"2008-07","Tactical Sekt",215
"2008-07","Tiamat",0
"2008-08",":Wumpscut:",22
"2008-08","Agonoize",44
"2008-08","Combichrist",52
"2008-08","Covenant",0
"2008-08","Dark Sanctuary",0
"2008-08","Das Ich",0
"2008-08","Dead Can Dance",0
"2008-08","Diary Of Dreams",41
"2008-08","Diorama",13
"2008-08","Flëur",43
"2008-08","Grendel",9
"2008-08","Hocico",28
"2008-08","Janus",11
"2008-08","Lacrimosa",0
"2008-08","Nautilus Pompilius",0
"2008-08","Otto Dix",20
"2008-08","Panzer Ag",27
"2008-08","Suicide Commando",53
"2008-08","Tactical Sekt",50
"2008-08","Tiamat",0
"2008-09",":Wumpscut:",23
"2008-09","Agonoize",175
"2008-09","Combichrist",23
"2008-09","Covenant",0
"2008-09","Dark Sanctuary",13
"2008-09","Das Ich",0
"2008-09","Dead Can Dance",9
"2008-09","Diary Of Dreams",56
"2008-09","Diorama",18
"2008-09","Flëur",13
"2008-09","Grendel",9
"2008-09","Hocico",27
"2008-09","Janus",22
"2008-09","Lacrimosa",6
"2008-09","Nautilus Pompilius",0
"2008-09","Otto Dix",0
"2008-09","Panzer Ag",57
"2008-09","Suicide Commando",1
"2008-09","Tactical Sekt",13
"2008-09","Tiamat",12
"2008-10",":Wumpscut:",0
"2008-10","Agonoize",153
"2008-10","Combichrist",18
"2008-10","Covenant",10
"2008-10","Dark Sanctuary",0
"2008-10","Das Ich",4
