"month","artist","plays"
"2007-03","50 Cent",0
"2007-03","Alex M.",0
"2007-03","Armin Van Buuren",5
"2007-03","Beattraax",0
"2007-03","Carlo Resoort",0
"2007-03","Celldweller",11
"2007-03","Dallas Superstars",0
"2007-03","Dj Shog",3
"2007-03","Dt8 Project",0
"2007-03","Energy 2000 Hit Mix 01.2006",7
"2007-03","Energy 2000 Mix 10.2007",0
"2007-03","Fergie",8
"2007-03","Justin Timberlake",2
"2007-03","Kelis",0
"2007-03","Kyau & Albert",0
"2007-03","Linkin Park",6
"2007-03","Mims",0
"2007-03","Pezet-Noon",1
"2007-03","Rihanna",1
"2007-03","The Game",0
"2007-04","50 Cent",0
"2007-04","Alex M.",4
"2007-04","Armin Van Buuren",4
"2007-04","Beattraax",0
"2007-04","Carlo Resoort",0
"2007-04","Celldweller",6
"2007-04","Dallas Superstars",0
"2007-04","Dj Shog",5
"2007-04","Dt8 Project",0
"2007-04","Energy 2000 Hit Mix 01.2006",85
"2007-04","Energy 2000 Mix 10.2007",0
"2007-04","Fergie",11
"2007-04","Justin Timberlake",15
"2007-04","Kelis",9
"2007-04","Kyau & Albert",0
"2007-04","Linkin Park",58
"2007-04","Mims",0
"2007-04","Pezet-Noon",1
"2007-04","Rihanna",2
"2007-04","The Game",12
"2007-05","50 Cent",0
"2007-05","Alex M.",1
"2007-05","Armin Van Buuren",0
"2007-05","Beattraax",0
"2007-05","Carlo Resoort",0
"2007-05","Celldweller",0
"2007-05","Dallas Superstars",0
"2007-05","Dj Shog",0
"2007-05","Dt8 Project",0
"2007-05","Energy 2000 Hit Mix 01.2006",1
"2007-05","Energy 2000 Mix 10.2007",0
"2007-05","Fergie",0
"2007-05","Justin Timberlake",0
"2007-05","Kelis",0
"2007-05","Kyau & Albert",0
"2007-05","Linkin Park",0
"2007-05","Mims",7
"2007-05","Pezet-Noon",0
"2007-05","Rihanna",7
"2007-05","The Game",0
"2007-06","50 Cent",0
"2007-06","Alex M.",0
"2007-06","Armin Van Buuren",0
"2007-06","Beattraax",0
"2007-06","Carlo Resoort",0
"2007-06","Celldweller",0
"2007-06","Dallas Superstars",5
"2007-06","Dj Shog",0
"2007-06","Dt8 Project",0
"2007-06","Energy 2000 Hit Mix 01.2006",2
"2007-06","Energy 2000 Mix 10.2007",0
"2007-06","Fergie",0
"2007-06","Justin Timberlake",0
"2007-06","Kelis",0
"2007-06","Kyau & Albert",0
"2007-06","Linkin Park",0
"2007-06","Mims",4
"2007-06","Pezet-Noon",0
"2007-06","Rihanna",10
"2007-06","The Game",0
"2007-07","50 Cent",0
"2007-07","Alex M.",0
"2007-07","Armin Van Buuren",0
"2007-07","Beattraax",0
"2007-07","Carlo Resoort",0
"2007-07","Celldweller",16
"2007-07","Dallas Superstars",0
"2007-07","Dj Shog",1
"2007-07","Dt8 Project",0
"2007-07","Energy 2000 Hit Mix 01.2006",0
"2007-07","Energy 2000 Mix 10.2007",0
"2007-07","Fergie",1
"2007-07","Justin Timberlake",0
"2007-07","Kelis",0
"2007-07","Kyau & Albert",0
"2007-07","Linkin Park",3
"2007-07","Mims",1
"2007-07","Pezet-Noon",0
"2007-07","Rihanna",0
"2007-07","The Game",0
"2007-08","50 Cent",32
"2007-08","Alex M.",1
"2007-08","Armin Van Buuren",8
"2007-08","Beattraax",0
"2007-08","Carlo Resoort",0
"2007-08","Celldweller",0
"2007-08","Dallas Superstars",1
"2007-08","Dj Shog",2
"2007-08","Dt8 Project",0
"2007-08","Energy 2000 Hit Mix 01.2006",0
"2007-08","Energy 2000 Mix 10.2007",141
"2007-08","Fergie",1
"2007-08","Justin Timberlake",0
"2007-08","Kelis",0
"2007-08","Kyau & Albert",1
"2007-08","Linkin Park",4
"2007-08","Mims",21
"2007-08","Pezet-Noon",0
"2007-08","Rihanna",0
"2007-08","The Game",0
"2007-09","50 Cent",10
"2007-09","Alex M.",0
"2007-09","Armin Van Buuren",9
"2007-09","Beattraax",0
"2007-09","Carlo Resoort",3
"2007-09","Celldweller",0
"2007-09","Dallas Superstars",1
"2007-09","Dj Shog",0
"2007-09","Dt8 Project",0
"2007-09","Energy 2000 Hit Mix 01.2006",0
"2007-09","Energy 2000 Mix 10.2007",29
"2007-09","Fergie",2
"2007-09","Justin Timberlake",0
"2007-09","Kelis",0
"2007-09","Kyau & Albert",0
"2007-09","Linkin Park",0
"2007-09","Mims",4
"2007-09","Pezet-Noon",0
"2007-09","Rihanna",0
"2007-09","The Game",1
"2007-10","50 Cent",0
"2007-10","Alex M.",0
"2007-10","Armin Van Buuren",0
"2007-10","Beattraax",0
"2007-10","Carlo Resoort",0
"2007-10","Celldweller",0
"2007-10","Dallas Superstars",0
"2007-10","Dj Shog",0
"2007-10","Dt8 Project",0
"2007-10","Energy 2000 Hit Mix 01.2006",0
"2007-10","Energy 2000 Mix 10.2007",0
"2007-10","Fergie",0
"2007-10","Justin Timberlake",0
"2007-10","Kelis",0
