"user.id","artist","preferred.listening.weekdays","avoided.listening.weekdays","mean.plays","sd.plays","var.plays"
"user_000627","Moby","","",1.01338716755508,0.202211769263103,0.0408895996285146
"user_000627","Daft Punk","","",0.98365566417875,0.0984596385674324,0.00969430042682943
"user_000627","Faithless","","",1.09797516698932,0.155396854960782,0.0241481825317022
"user_000627","Fatboy Slim","","",0.734760076557951,0.175831007532536,0.0309165432099067
"user_000627","Groove Armada","","",0.940628486155774,0.121960849121467,0.0148744487184292
"user_000627","Röyksopp","Sat","",0.833727169797051,0.299435610713006,0.0896616849630709
"user_000627","The Chemical Brothers","","",1.00664261153165,0.199603355145223,0.0398414993852301
"user_000627","Air","","",0.839701402615342,0.239082285586737,0.0571603392813782
"user_000627","Atb","","",0.848707619158415,0.166358022015182,0.0276749914888037
"user_000627","Deep Dish","","",1.02077955281104,0.204710173486291,0.0419062551287872
"user_000627","Felix Da Housecat","","",1.05546402000762,0.218652676611238,0.0478089929892587
"user_000627","Massive Attack","","",0.902212374868344,0.266685585662408,0.0711212016001013
"user_000627","Mylo","","",0.904636674614009,0.191627553114487,0.0367211191126454
"user_000627","St. Germain","Sun","",0.661770721022794,0.275848211807091,0.0760922359571697
"user_000627","Underworld","","",0.868463864259824,0.267000089601596,0.0712890478472604
"user_000627","Audio Bullys","","",0.907242555814067,0.315634492565981,0.0996251328973841
"user_000627","De-Phazz","Sun","",0.624234898128798,0.323921780265112,0.104925319730119
"user_000627","Dimitri From Paris","Fri","",0.545649250281401,0.250467502431534,0.0627339697742904
"user_000627","Everything But The Girl","Sun/Wed","",0.742894074805461,0.362537631298149,0.131433534107273
"user_000627","Goldfrapp","","",0.996967580665876,0.243698573178398,0.059388994569187
"user_000627","Jamiroquai","Wed","",0.896141983588451,0.366733008022636,0.134493099173331
"user_000627","Late Night Alumni","Tue/Thu","Fri",0.466169060438473,0.484179752175472,0.234430032416702
"user_000627","Moloko","","",0.84462874033004,0.286673277637424,0.0821815681113836
"user_000627","Simian Mobile Disco","Sat","",0.785715382848912,0.320239032925671,0.102553038209169
"user_000627","The Cinematic Orchestra","Wed","",0.937647733160856,0.388016364964145,0.150556699479989
"user_000627","The Knife","","",0.850531280217802,0.159660856460469,0.0254915890856903
"user_000627","Tricky","Tue/Thu","",0.677952920945077,0.425787009086115,0.181294577106499
"user_000627","Zero 7","Sun/Sat","",0.742315931375409,0.350470518518994,0.122829584350972
"user_000627","808 State","","",0.799788447497938,0.315200147709181,0.0993511331158898
"user_000627","Amon Tobin","","",0.85019882782123,0.378052537917283,0.142923721425699
"user_000627","Aphex Twin","","",0.992203191148877,0.202228648261001,0.0408964261774716
"user_000627","Armand Van Helden","","",0.949113046458605,0.106889460233951,0.0114253567091054
"user_000627","Basement Jaxx","Thu/Fri","",0.650272451318122,0.41431851506779,0.171659831927978
"user_000627","Booka Shade","","",1.16168707991823,0.145289497380672,0.0211090380491283
"user_000627","Brian Eno","","",0.841113298708348,0.276729716890513,0.0765793362103037
"user_000627","Cassius","","",0.941927865560392,0.155180592731807,0.0240810163605951
"user_000627","Chicane","","",0.848699893888662,0.255755648472273,0.0654109517254731
"user_000627","Dirty Vegas","","",0.862694259448121,0.187455505524414,0.0351395665514135
"user_000627","Ferry Corsten","Wed/Sat","",0.837178031665541,0.508367696228636,0.25843771456881
"user_000627","Frou Frou","","",1.00053205949304,0.275480808877451,0.0758896760597745
"user_000627","Kaskade","Tue","",0.769493906660619,0.361383793351245,0.130598246096935
"user_000627","Kruder & Dorfmeister","Wed","",0.965092895261027,0.437736396104402,0.19161315247447
"user_000627","Lamb","Thu","",0.725439888226411,0.382307678418676,0.146159160977878
"user_000627","Lcd Soundsystem","","",0.94303601240088,0.245792981246052,0.060414189629822
"user_000627","Leftfield","Thu","",0.860653730975265,0.241317228258424,0.0582340046543285
"user_000627","Les Rythmes Digitales","","",0.761574947171115,0.207065864265251,0.0428762721439152
"user_000627","Mr. Oizo","","",0.907980899007819,0.256430584434647,0.0657566446334945
"user_000627","Nightmares On Wax","","",1.01246663059547,0.222122667661688,0.0493384794891448
"user_000627","Stereo Mcs","Wed/Fri","",0.597198946618725,0.345100625875255,0.119094441979493
"user_000627","Télépopmusik","Thu","",0.868888070033272,0.37685240609504,0.142017735979621
