"weekday","artist","plays"
"0","Abc Radio National",5
"0","Air",50
"0","As Tall As Lions",27
"0","Atb",49
"0","Bbc Radio 4",11
"0","Bbc World Service",30
"0","Boards Of Canada",11
"0","Chicane",4
"0","Crowded House",67
"0","Cut Copy",17
"0","Daft Punk",32
"0","Doves",7
"0","Feist",29
"0","Hot Chip",25
"0","José Padilla",4
"0","Just Jack",16
"0","Massive Attack",7
"0","Nightmares On Wax",20
"0","Portishead",19
"0","U2",31
"1","Abc Radio National",12
"1","Air",19
"1","As Tall As Lions",42
"1","Atb",73
"1","Bbc Radio 4",11
"1","Bbc World Service",28
"1","Boards Of Canada",48
"1","Chicane",20
"1","Crowded House",21
"1","Cut Copy",18
"1","Daft Punk",113
"1","Doves",11
"1","Feist",43
"1","Hot Chip",38
"1","José Padilla",11
"1","Just Jack",40
"1","Massive Attack",7
"1","Nightmares On Wax",11
"1","Portishead",14
"1","U2",20
"2","Abc Radio National",18
"2","Air",15
"2","As Tall As Lions",32
"2","Atb",37
"2","Bbc Radio 4",9
"2","Bbc World Service",18
"2","Boards Of Canada",32
"2","Chicane",16
"2","Crowded House",22
"2","Cut Copy",16
"2","Daft Punk",28
"2","Doves",190
"2","Feist",8
"2","Hot Chip",50
"2","José Padilla",10
"2","Just Jack",18
"2","Massive Attack",37
"2","Nightmares On Wax",14
"2","Portishead",9
"2","U2",28
"3","Abc Radio National",19
"3","Air",5
"3","As Tall As Lions",7
"3","Atb",31
"3","Bbc Radio 4",8
"3","Bbc World Service",28
"3","Boards Of Canada",14
"3","Chicane",38
"3","Crowded House",27
"3","Cut Copy",29
"3","Daft Punk",69
"3","Doves",90
"3","Feist",26
"3","Hot Chip",77
"3","José Padilla",8
"3","Just Jack",47
"3","Massive Attack",13
"3","Nightmares On Wax",19
"3","Portishead",5
"3","U2",3
"4","Abc Radio National",9
"4","Air",5
"4","As Tall As Lions",23
"4","Atb",43
"4","Bbc Radio 4",11
"4","Bbc World Service",24
"4","Boards Of Canada",3
"4","Chicane",20
"4","Crowded House",21
"4","Cut Copy",30
"4","Daft Punk",42
"4","Doves",41
"4","Feist",5
"4","Hot Chip",42
"4","José Padilla",21
"4","Just Jack",1
"4","Massive Attack",19
"4","Nightmares On Wax",8
"4","Portishead",19
"4","U2",23
"5","Abc Radio National",4
"5","Air",8
"5","As Tall As Lions",10
"5","Atb",77
"5","Bbc Radio 4",6
"5","Bbc World Service",26
"5","Boards Of Canada",7
"5","Chicane",11
"5","Crowded House",31
"5","Cut Copy",37
"5","Daft Punk",39
"5","Doves",23
"5","Feist",3
"5","Hot Chip",25
"5","José Padilla",8
"5","Just Jack",8
"5","Massive Attack",8
"5","Nightmares On Wax",6
"5","Portishead",9
"5","U2",41
"6","Abc Radio National",14
"6","Air",72
"6","As Tall As Lions",20
"6","Atb",65
"6","Bbc Radio 4",5
"6","Bbc World Service",21
"6","Boards Of Canada",8
"6","Chicane",6
"6","Crowded House",6
"6","Cut Copy",20
"6","Daft Punk",52
"6","Doves",61
"6","Feist",34
"6","Hot Chip",31
"6","José Padilla",8
"6","Just Jack",53
"6","Massive Attack",4
"6","Nightmares On Wax",16
"6","Portishead",9
"6","U2",21
