"weekday","artist","plays"
"0","[Unknown]",0
"0","500 Ft Of Pipe",1
"0","Ac/Dc",0
"0","Agent Plant",1
"0","Al Di Meola",0
"0","Amon Düül Ii",1
"0","Baby Grandmothers",0
"0","Black Label Society",1
"0","Butthole Surfers",0
"0","Deep Purple",1
"0","Ernst'S Nec Plus Ultra",8
"0","Ernst'S Non Plus Ultra",2
"0","Fripp & Eno",0
"0","King Crimson",0
"0","Nine Inch Nails",1
"0","Pink Floyd",1
"0","Robin Trower",1
"0","Sex Pistols",0
"0","U2",1
"0","Vinnie Moore",1
"1","[Unknown]",0
"1","500 Ft Of Pipe",0
"1","Ac/Dc",1
"1","Agent Plant",0
"1","Al Di Meola",0
"1","Amon Düül Ii",0
"1","Baby Grandmothers",0
"1","Black Label Society",0
"1","Butthole Surfers",0
"1","Deep Purple",1
"1","Ernst'S Nec Plus Ultra",18
"1","Ernst'S Non Plus Ultra",0
"1","Fripp & Eno",0
"1","King Crimson",0
"1","Nine Inch Nails",0
"1","Pink Floyd",1
"1","Robin Trower",1
"1","Sex Pistols",0
"1","U2",1
"1","Vinnie Moore",0
"2","[Unknown]",0
"2","500 Ft Of Pipe",0
"2","Ac/Dc",0
"2","Agent Plant",0
"2","Al Di Meola",0
"2","Amon Düül Ii",0
"2","Baby Grandmothers",0
"2","Black Label Society",0
"2","Butthole Surfers",1
"2","Deep Purple",2
"2","Ernst'S Nec Plus Ultra",14
"2","Ernst'S Non Plus Ultra",0
"2","Fripp & Eno",2
"2","King Crimson",1
"2","Nine Inch Nails",1
"2","Pink Floyd",0
"2","Robin Trower",0
"2","Sex Pistols",0
"2","U2",0
"2","Vinnie Moore",2
"3","[Unknown]",1
"3","500 Ft Of Pipe",0
"3","Ac/Dc",0
"3","Agent Plant",0
"3","Al Di Meola",1
"3","Amon Düül Ii",0
"3","Baby Grandmothers",1
"3","Black Label Society",0
"3","Butthole Surfers",1
"3","Deep Purple",0
"3","Ernst'S Nec Plus Ultra",11
"3","Ernst'S Non Plus Ultra",1
"3","Fripp & Eno",0
"3","King Crimson",0
"3","Nine Inch Nails",0
"3","Pink Floyd",2
"3","Robin Trower",0
"3","Sex Pistols",1
"3","U2",0
"3","Vinnie Moore",0
"4","[Unknown]",0
"4","500 Ft Of Pipe",0
"4","Ac/Dc",0
"4","Agent Plant",0
"4","Al Di Meola",0
"4","Amon Düül Ii",0
"4","Baby Grandmothers",0
"4","Black Label Society",0
"4","Butthole Surfers",0
"4","Deep Purple",0
"4","Ernst'S Nec Plus Ultra",5
"4","Ernst'S Non Plus Ultra",0
"4","Fripp & Eno",0
"4","King Crimson",0
"4","Nine Inch Nails",0
"4","Pink Floyd",0
"4","Robin Trower",0
"4","Sex Pistols",0
"4","U2",0
"4","Vinnie Moore",0
"5","[Unknown]",0
"5","500 Ft Of Pipe",0
"5","Ac/Dc",0
"5","Agent Plant",0
"5","Al Di Meola",0
"5","Amon Düül Ii",0
"5","Baby Grandmothers",0
"5","Black Label Society",0
"5","Butthole Surfers",0
"5","Deep Purple",0
"5","Ernst'S Nec Plus Ultra",34
"5","Ernst'S Non Plus Ultra",5
"5","Fripp & Eno",0
"5","King Crimson",0
"5","Nine Inch Nails",0
"5","Pink Floyd",0
"5","Robin Trower",0
"5","Sex Pistols",1
"5","U2",0
"5","Vinnie Moore",0
"6","[Unknown]",0
"6","500 Ft Of Pipe",0
"6","Ac/Dc",0
"6","Agent Plant",0
"6","Al Di Meola",0
"6","Amon Düül Ii",0
"6","Baby Grandmothers",0
"6","Black Label Society",0
"6","Butthole Surfers",0
"6","Deep Purple",0
"6","Ernst'S Nec Plus Ultra",8
"6","Ernst'S Non Plus Ultra",0
"6","Fripp & Eno",0
"6","King Crimson",11
"6","Nine Inch Nails",0
"6","Pink Floyd",0
"6","Robin Trower",0
"6","Sex Pistols",0
"6","U2",0
"6","Vinnie Moore",0
