"month","artist","plays"
"2006-03","Asylum Street Spankers",8
"2006-03","Clutch",112
"2006-03","Corrosion Of Conformity",1
"2006-03","Counting Crows",3
"2006-03","Devin Townsend",18
"2006-03","Fear Factory",12
"2006-03","Machine Head",6
"2006-03","Nine Inch Nails",5
"2006-03","Opeth",26
"2006-03","Our Lady Peace",20
"2006-03","Pantera",7
"2006-03","Pink Floyd",12
"2006-03","Porcupine Tree",12
"2006-03","Queens Of The Stone Age",6
"2006-03","Rush",3
"2006-03","Sepultura",15
"2006-03","Strapping Young Lad",13
"2006-03","The Devin Townsend Band",24
"2006-03","Type O Negative",11
"2006-03","Ween",8
"2006-04","Asylum Street Spankers",26
"2006-04","Clutch",280
"2006-04","Corrosion Of Conformity",1
"2006-04","Counting Crows",8
"2006-04","Devin Townsend",219
"2006-04","Fear Factory",18
"2006-04","Machine Head",3
"2006-04","Nine Inch Nails",1
"2006-04","Opeth",108
"2006-04","Our Lady Peace",18
"2006-04","Pantera",28
"2006-04","Pink Floyd",30
"2006-04","Porcupine Tree",40
"2006-04","Queens Of The Stone Age",59
"2006-04","Rush",30
"2006-04","Sepultura",24
"2006-04","Strapping Young Lad",169
"2006-04","The Devin Townsend Band",107
"2006-04","Type O Negative",7
"2006-04","Ween",17
"2006-05","Asylum Street Spankers",47
"2006-05","Clutch",356
"2006-05","Corrosion Of Conformity",22
"2006-05","Counting Crows",7
"2006-05","Devin Townsend",72
"2006-05","Fear Factory",13
"2006-05","Machine Head",39
"2006-05","Nine Inch Nails",2
"2006-05","Opeth",32
"2006-05","Our Lady Peace",20
"2006-05","Pantera",27
"2006-05","Pink Floyd",19
"2006-05","Porcupine Tree",11
"2006-05","Queens Of The Stone Age",75
"2006-05","Rush",15
"2006-05","Sepultura",20
"2006-05","Strapping Young Lad",33
"2006-05","The Devin Townsend Band",86
"2006-05","Type O Negative",18
"2006-05","Ween",123
"2006-06","Asylum Street Spankers",9
"2006-06","Clutch",155
"2006-06","Corrosion Of Conformity",0
"2006-06","Counting Crows",0
"2006-06","Devin Townsend",5
"2006-06","Fear Factory",30
"2006-06","Machine Head",10
"2006-06","Nine Inch Nails",8
"2006-06","Opeth",53
"2006-06","Our Lady Peace",37
"2006-06","Pantera",7
"2006-06","Pink Floyd",10
"2006-06","Porcupine Tree",24
"2006-06","Queens Of The Stone Age",1
"2006-06","Rush",9
"2006-06","Sepultura",11
"2006-06","Strapping Young Lad",70
"2006-06","The Devin Townsend Band",49
"2006-06","Type O Negative",3
"2006-06","Ween",2
"2006-07","Asylum Street Spankers",31
"2006-07","Clutch",90
"2006-07","Corrosion Of Conformity",9
"2006-07","Counting Crows",2
"2006-07","Devin Townsend",33
"2006-07","Fear Factory",10
"2006-07","Machine Head",7
"2006-07","Nine Inch Nails",0
"2006-07","Opeth",17
"2006-07","Our Lady Peace",2
"2006-07","Pantera",2
"2006-07","Pink Floyd",12
"2006-07","Porcupine Tree",28
"2006-07","Queens Of The Stone Age",4
"2006-07","Rush",11
"2006-07","Sepultura",8
"2006-07","Strapping Young Lad",113
"2006-07","The Devin Townsend Band",4
"2006-07","Type O Negative",1
"2006-07","Ween",4
"2006-08","Asylum Street Spankers",7
"2006-08","Clutch",169
"2006-08","Corrosion Of Conformity",0
"2006-08","Counting Crows",0
"2006-08","Devin Townsend",26
"2006-08","Fear Factory",3
"2006-08","Machine Head",35
"2006-08","Nine Inch Nails",1
"2006-08","Opeth",21
"2006-08","Our Lady Peace",31
"2006-08","Pantera",12
"2006-08","Pink Floyd",2
"2006-08","Porcupine Tree",2
"2006-08","Queens Of The Stone Age",27
"2006-08","Rush",8
"2006-08","Sepultura",4
"2006-08","Strapping Young Lad",60
"2006-08","The Devin Townsend Band",33
"2006-08","Type O Negative",2
"2006-08","Ween",4
"2006-09","Asylum Street Spankers",8
"2006-09","Clutch",128
"2006-09","Corrosion Of Conformity",5
"2006-09","Counting Crows",4
"2006-09","Devin Townsend",6
"2006-09","Fear Factory",4
"2006-09","Machine Head",16
"2006-09","Nine Inch Nails",3
"2006-09","Opeth",17
"2006-09","Our Lady Peace",17
"2006-09","Pantera",5
"2006-09","Pink Floyd",0
"2006-09","Porcupine Tree",9
"2006-09","Queens Of The Stone Age",12
"2006-09","Rush",4
"2006-09","Sepultura",15
"2006-09","Strapping Young Lad",18
"2006-09","The Devin Townsend Band",21
"2006-09","Type O Negative",3
"2006-09","Ween",15
"2006-10","Asylum Street Spankers",23
"2006-10","Clutch",42
"2006-10","Corrosion Of Conformity",21
"2006-10","Counting Crows",5
"2006-10","Devin Townsend",42
"2006-10","Fear Factory",6
"2006-10","Machine Head",4
"2006-10","Nine Inch Nails",5
"2006-10","Opeth",29
"2006-10","Our Lady Peace",61
"2006-10","Pantera",16
"2006-10","Pink Floyd",17
"2006-10","Porcupine Tree",7
"2006-10","Queens Of The Stone Age",41
"2006-10","Rush",0
"2006-10","Sepultura",7
"2006-10","Strapping Young Lad",25
"2006-10","The Devin Townsend Band",16
"2006-10","Type O Negative",5
"2006-10","Ween",66
"2006-11","Asylum Street Spankers",0
"2006-11","Clutch",11
"2006-11","Corrosion Of Conformity",5
"2006-11","Counting Crows",2
"2006-11","Devin Townsend",16
"2006-11","Fear Factory",13
"2006-11","Machine Head",5
"2006-11","Nine Inch Nails",5
"2006-11","Opeth",9
"2006-11","Our Lady Peace",23
"2006-11","Pantera",5
"2006-11","Pink Floyd",13
"2006-11","Porcupine Tree",15
"2006-11","Queens Of The Stone Age",20
"2006-11","Rush",5
"2006-11","Sepultura",6
"2006-11","Strapping Young Lad",13
"2006-11","The Devin Townsend Band",14
"2006-11","Type O Negative",17
"2006-11","Ween",6
"2006-12","Asylum Street Spankers",9
"2006-12","Clutch",37
"2006-12","Corrosion Of Conformity",12
"2006-12","Counting Crows",4
"2006-12","Devin Townsend",1
"2006-12","Fear Factory",2
"2006-12","Machine Head",15
"2006-12","Nine Inch Nails",1
"2006-12","Opeth",14
"2006-12","Our Lady Peace",29
"2006-12","Pantera",1
"2006-12","Pink Floyd",12
"2006-12","Porcupine Tree",138
"2006-12","Queens Of The Stone Age",6
"2006-12","Rush",26
"2006-12","Sepultura",5
"2006-12","Strapping Young Lad",2
"2006-12","The Devin Townsend Band",13
"2006-12","Type O Negative",1
"2006-12","Ween",5
"2007-01","Asylum Street Spankers",0
"2007-01","Clutch",0
"2007-01","Corrosion Of Conformity",0
"2007-01","Counting Crows",0
"2007-01","Devin Townsend",0
"2007-01","Fear Factory",0
"2007-01","Machine Head",0
"2007-01","Nine Inch Nails",0
"2007-01","Opeth",0
"2007-01","Our Lady Peace",0
"2007-01","Pantera",0
"2007-01","Pink Floyd",0
"2007-01","Porcupine Tree",0
"2007-01","Queens Of The Stone Age",0
"2007-01","Rush",0
"2007-01","Sepultura",0
"2007-01","Strapping Young Lad",0
"2007-01","The Devin Townsend Band",0
"2007-01","Type O Negative",0
"2007-01","Ween",0
"2007-02","Asylum Street Spankers",0
"2007-02","Clutch",0
"2007-02","Corrosion Of Conformity",0
"2007-02","Counting Crows",0
"2007-02","Devin Townsend",0
"2007-02","Fear Factory",0
"2007-02","Machine Head",0
"2007-02","Nine Inch Nails",0
"2007-02","Opeth",0
"2007-02","Our Lady Peace",0
"2007-02","Pantera",0
"2007-02","Pink Floyd",0
"2007-02","Porcupine Tree",0
"2007-02","Queens Of The Stone Age",0
"2007-02","Rush",0
"2007-02","Sepultura",0
"2007-02","Strapping Young Lad",0
"2007-02","The Devin Townsend Band",0
"2007-02","Type O Negative",0
"2007-02","Ween",0
"2007-03","Asylum Street Spankers",0
"2007-03","Clutch",0
"2007-03","Corrosion Of Conformity",0
"2007-03","Counting Crows",0
"2007-03","Devin Townsend",0
"2007-03","Fear Factory",0
"2007-03","Machine Head",0
"2007-03","Nine Inch Nails",0
"2007-03","Opeth",0
"2007-03","Our Lady Peace",0
"2007-03","Pantera",0
"2007-03","Pink Floyd",0
"2007-03","Porcupine Tree",0
"2007-03","Queens Of The Stone Age",0
"2007-03","Rush",0
"2007-03","Sepultura",0
"2007-03","Strapping Young Lad",0
"2007-03","The Devin Townsend Band",0
"2007-03","Type O Negative",0
"2007-03","Ween",0
"2007-04","Asylum Street Spankers",0
"2007-04","Clutch",0
"2007-04","Corrosion Of Conformity",0
"2007-04","Counting Crows",0
"2007-04","Devin Townsend",0
"2007-04","Fear Factory",0
"2007-04","Machine Head",0
"2007-04","Nine Inch Nails",0
"2007-04","Opeth",0
"2007-04","Our Lady Peace",0
"2007-04","Pantera",0
"2007-04","Pink Floyd",0
"2007-04","Porcupine Tree",0
"2007-04","Queens Of The Stone Age",0
"2007-04","Rush",0
"2007-04","Sepultura",0
"2007-04","Strapping Young Lad",0
"2007-04","The Devin Townsend Band",0
"2007-04","Type O Negative",0
"2007-04","Ween",0
"2007-05","Asylum Street Spankers",0
"2007-05","Clutch",0
"2007-05","Corrosion Of Conformity",0
"2007-05","Counting Crows",0
"2007-05","Devin Townsend",0
"2007-05","Fear Factory",0
"2007-05","Machine Head",0
"2007-05","Nine Inch Nails",0
"2007-05","Opeth",0
"2007-05","Our Lady Peace",0
"2007-05","Pantera",0
"2007-05","Pink Floyd",0
"2007-05","Porcupine Tree",0
"2007-05","Queens Of The Stone Age",0
"2007-05","Rush",0
"2007-05","Sepultura",0
"2007-05","Strapping Young Lad",0
"2007-05","The Devin Townsend Band",0
"2007-05","Type O Negative",0
"2007-05","Ween",0
"2007-06","Asylum Street Spankers",11
"2007-06","Clutch",86
"2007-06","Corrosion Of Conformity",29
"2007-06","Counting Crows",20
"2007-06","Devin Townsend",6
"2007-06","Fear Factory",6
"2007-06","Machine Head",17
"2007-06","Nine Inch Nails",1
"2007-06","Opeth",8
"2007-06","Our Lady Peace",50
"2007-06","Pantera",6
"2007-06","Pink Floyd",18
"2007-06","Porcupine Tree",66
"2007-06","Queens Of The Stone Age",15
"2007-06","Rush",1
"2007-06","Sepultura",1
"2007-06","Strapping Young Lad",0
"2007-06","The Devin Townsend Band",1
"2007-06","Type O Negative",8
"2007-06","Ween",7
"2007-07","Asylum Street Spankers",5
"2007-07","Clutch",77
"2007-07","Corrosion Of Conformity",43
"2007-07","Counting Crows",42
"2007-07","Devin Townsend",3
"2007-07","Fear Factory",16
"2007-07","Machine Head",2
"2007-07","Nine Inch Nails",1
"2007-07","Opeth",28
"2007-07","Our Lady Peace",17
"2007-07","Pantera",5
"2007-07","Pink Floyd",8
"2007-07","Porcupine Tree",23
"2007-07","Queens Of The Stone Age",2
"2007-07","Rush",2
"2007-07","Sepultura",13
"2007-07","Strapping Young Lad",2
"2007-07","The Devin Townsend Band",7
"2007-07","Type O Negative",6
"2007-07","Ween",6
"2007-08","Asylum Street Spankers",28
"2007-08","Clutch",82
"2007-08","Corrosion Of Conformity",25
"2007-08","Counting Crows",7
"2007-08","Devin Townsend",3
"2007-08","Fear Factory",9
"2007-08","Machine Head",22
"2007-08","Nine Inch Nails",9
"2007-08","Opeth",17
"2007-08","Our Lady Peace",12
"2007-08","Pantera",9
"2007-08","Pink Floyd",24
"2007-08","Porcupine Tree",72
"2007-08","Queens Of The Stone Age",35
"2007-08","Rush",2
"2007-08","Sepultura",13
"2007-08","Strapping Young Lad",4
"2007-08","The Devin Townsend Band",3
"2007-08","Type O Negative",27
"2007-08","Ween",1
"2007-09","Asylum Street Spankers",12
"2007-09","Clutch",166
"2007-09","Corrosion Of Conformity",97
"2007-09","Counting Crows",51
"2007-09","Devin Townsend",1
"2007-09","Fear Factory",3
"2007-09","Machine Head",8
"2007-09","Nine Inch Nails",4
"2007-09","Opeth",10
"2007-09","Our Lady Peace",58
"2007-09","Pantera",3
"2007-09","Pink Floyd",7
"2007-09","Porcupine Tree",109
"2007-09","Queens Of The Stone Age",2
"2007-09","Rush",14
"2007-09","Sepultura",22
"2007-09","Strapping Young Lad",1
"2007-09","The Devin Townsend Band",17
"2007-09","Type O Negative",28
"2007-09","Ween",14
"2007-10","Asylum Street Spankers",5
"2007-10","Clutch",114
"2007-10","Corrosion Of Conformity",16
"2007-10","Counting Crows",40
"2007-10","Devin Townsend",1
"2007-10","Fear Factory",1
"2007-10","Machine Head",8
"2007-10","Nine Inch Nails",10
"2007-10","Opeth",1
"2007-10","Our Lady Peace",7
"2007-10","Pantera",21
"2007-10","Pink Floyd",2
"2007-10","Porcupine Tree",26
"2007-10","Queens Of The Stone Age",5
"2007-10","Rush",3
"2007-10","Sepultura",3
"2007-10","Strapping Young Lad",3
"2007-10","The Devin Townsend Band",1
"2007-10","Type O Negative",0
"2007-10","Ween",6
"2007-11","Asylum Street Spankers",2
"2007-11","Clutch",92
"2007-11","Corrosion Of Conformity",9
"2007-11","Counting Crows",8
"2007-11","Devin Townsend",4
"2007-11","Fear Factory",3
"2007-11","Machine Head",1
"2007-11","Nine Inch Nails",1
"2007-11","Opeth",16
"2007-11","Our Lady Peace",17
"2007-11","Pantera",6
"2007-11","Pink Floyd",3
