"weekday","artist","plays"
"0","Attwenger",7
"0","Bebel Gilberto",1
"0","Bonobo",2
"0","Brazilian Girls",0
"0","Cirque Du Soleil",0
"0","Everything But The Girl",1
"0","Goldfrapp",0
"0","Gotan Project",1
"0","Groove Armada",1
"0","Hallucinogen",10
"0","Infected Mushroom",3
"0","Massive Attack",2
"0","Miss Kittin & The Hacker",2
"0","Ott",0
"0","Portishead",1
"0","Radiohead",0
"0","Shpongle",10
"0","The Knife",0
"0","Tiga",2
"0","Younger Brother",1
"1","Attwenger",4
"1","Bebel Gilberto",9
"1","Bonobo",62
"1","Brazilian Girls",72
"1","Cirque Du Soleil",10
"1","Everything But The Girl",5
"1","Goldfrapp",9
"1","Gotan Project",65
"1","Groove Armada",8
"1","Hallucinogen",4
"1","Infected Mushroom",12
"1","Massive Attack",11
"1","Miss Kittin & The Hacker",8
"1","Ott",22
"1","Portishead",8
"1","Radiohead",2
"1","Shpongle",60
"1","The Knife",16
"1","Tiga",5
"1","Younger Brother",4
"2","Attwenger",41
"2","Bebel Gilberto",10
"2","Bonobo",9
"2","Brazilian Girls",28
"2","Cirque Du Soleil",43
"2","Everything But The Girl",7
"2","Goldfrapp",8
"2","Gotan Project",44
"2","Groove Armada",6
"2","Hallucinogen",5
"2","Infected Mushroom",19
"2","Massive Attack",11
"2","Miss Kittin & The Hacker",5
"2","Ott",53
"2","Portishead",17
"2","Radiohead",16
"2","Shpongle",75
"2","The Knife",22
"2","Tiga",8
"2","Younger Brother",9
"3","Attwenger",18
"3","Bebel Gilberto",7
"3","Bonobo",29
"3","Brazilian Girls",23
"3","Cirque Du Soleil",5
"3","Everything But The Girl",7
"3","Goldfrapp",8
"3","Gotan Project",47
"3","Groove Armada",13
"3","Hallucinogen",8
"3","Infected Mushroom",22
"3","Massive Attack",12
"3","Miss Kittin & The Hacker",5
"3","Ott",42
"3","Portishead",13
"3","Radiohead",18
"3","Shpongle",148
"3","The Knife",35
"3","Tiga",6
"3","Younger Brother",7
"4","Attwenger",50
"4","Bebel Gilberto",5
"4","Bonobo",27
"4","Brazilian Girls",26
"4","Cirque Du Soleil",29
"4","Everything But The Girl",2
"4","Goldfrapp",8
"4","Gotan Project",32
"4","Groove Armada",3
"4","Hallucinogen",3
"4","Infected Mushroom",14
"4","Massive Attack",8
"4","Miss Kittin & The Hacker",8
"4","Ott",38
"4","Portishead",13
"4","Radiohead",24
"4","Shpongle",109
"4","The Knife",7
"4","Tiga",2
"4","Younger Brother",13
"5","Attwenger",41
"5","Bebel Gilberto",4
"5","Bonobo",30
"5","Brazilian Girls",58
"5","Cirque Du Soleil",34
"5","Everything But The Girl",0
"5","Goldfrapp",2
"5","Gotan Project",43
"5","Groove Armada",2
"5","Hallucinogen",6
"5","Infected Mushroom",16
"5","Massive Attack",5
"5","Miss Kittin & The Hacker",3
"5","Ott",31
"5","Portishead",2
"5","Radiohead",4
"5","Shpongle",146
"5","The Knife",24
"5","Tiga",6
"5","Younger Brother",5
"6","Attwenger",2
"6","Bebel Gilberto",2
"6","Bonobo",4
"6","Brazilian Girls",0
"6","Cirque Du Soleil",0
"6","Everything But The Girl",1
"6","Goldfrapp",0
"6","Gotan Project",1
"6","Groove Armada",1
"6","Hallucinogen",2
"6","Infected Mushroom",3
"6","Massive Attack",0
"6","Miss Kittin & The Hacker",4
"6","Ott",2
"6","Portishead",0
"6","Radiohead",4
"6","Shpongle",55
"6","The Knife",1
"6","Tiga",3
"6","Younger Brother",3
