"weekday","artist","plays"
"0","Animal Collective",0
"0","Architecture In Helsinki",0
"0","Arctic Monkeys",0
"0","Bee Gees",0
"0","Björn Dixgård",10
"0","Blur",0
"0","Boy Division",0
"0","Broken Social Scene Presents Kevin Drew",0
"0","Coldplay",0
"0","Crystal Castles",0
"0","Eddie Vedder",0
"0","Familjen",0
"0","Fleet Foxes",4
"0","Franz Ferdinand",0
"0","Friendly Fires",0
"0","Interpol",0
"0","Johnossi",4
"0","Joy Division",0
"0","Mando Diao",629
"0","Sugarplum Fairy",1
"1","Animal Collective",0
"1","Architecture In Helsinki",0
"1","Arctic Monkeys",9
"1","Bee Gees",0
"1","Björn Dixgård",0
"1","Blur",0
"1","Boy Division",0
"1","Broken Social Scene Presents Kevin Drew",0
"1","Coldplay",3
"1","Crystal Castles",0
"1","Eddie Vedder",2
"1","Familjen",1
"1","Fleet Foxes",0
"1","Franz Ferdinand",2
"1","Friendly Fires",3
"1","Interpol",2
"1","Johnossi",1
"1","Joy Division",0
"1","Mando Diao",481
"1","Sugarplum Fairy",0
"2","Animal Collective",0
"2","Architecture In Helsinki",0
"2","Arctic Monkeys",0
"2","Bee Gees",1
"2","Björn Dixgård",0
"2","Blur",0
"2","Boy Division",0
"2","Broken Social Scene Presents Kevin Drew",0
"2","Coldplay",0
"2","Crystal Castles",1
"2","Eddie Vedder",0
"2","Familjen",0
"2","Fleet Foxes",0
"2","Franz Ferdinand",0
"2","Friendly Fires",0
"2","Interpol",0
"2","Johnossi",0
"2","Joy Division",0
"2","Mando Diao",483
"2","Sugarplum Fairy",0
"3","Animal Collective",0
"3","Architecture In Helsinki",0
"3","Arctic Monkeys",0
"3","Bee Gees",0
"3","Björn Dixgård",0
"3","Blur",0
"3","Boy Division",0
"3","Broken Social Scene Presents Kevin Drew",0
"3","Coldplay",0
"3","Crystal Castles",0
"3","Eddie Vedder",0
"3","Familjen",0
"3","Fleet Foxes",0
"3","Franz Ferdinand",0
"3","Friendly Fires",0
"3","Interpol",0
"3","Johnossi",0
"3","Joy Division",0
"3","Mando Diao",619
"3","Sugarplum Fairy",0
"4","Animal Collective",0
"4","Architecture In Helsinki",0
"4","Arctic Monkeys",1
"4","Bee Gees",0
"4","Björn Dixgård",1
"4","Blur",0
"4","Boy Division",0
"4","Broken Social Scene Presents Kevin Drew",0
"4","Coldplay",0
"4","Crystal Castles",0
"4","Eddie Vedder",0
"4","Familjen",0
"4","Fleet Foxes",0
"4","Franz Ferdinand",0
"4","Friendly Fires",0
"4","Interpol",7
"4","Johnossi",0
"4","Joy Division",0
"4","Mando Diao",888
"4","Sugarplum Fairy",0
"5","Animal Collective",1
"5","Architecture In Helsinki",0
"5","Arctic Monkeys",0
"5","Bee Gees",0
"5","Björn Dixgård",63
"5","Blur",0
"5","Boy Division",0
"5","Broken Social Scene Presents Kevin Drew",3
"5","Coldplay",0
"5","Crystal Castles",0
"5","Eddie Vedder",7
"5","Familjen",0
"5","Fleet Foxes",0
"5","Franz Ferdinand",11
"5","Friendly Fires",0
"5","Interpol",2
"5","Johnossi",11
"5","Joy Division",0
"5","Mando Diao",970
"5","Sugarplum Fairy",2
"6","Animal Collective",0
"6","Architecture In Helsinki",1
"6","Arctic Monkeys",0
"6","Bee Gees",0
"6","Björn Dixgård",6
"6","Blur",3
"6","Boy Division",1
"6","Broken Social Scene Presents Kevin Drew",1
"6","Coldplay",0
"6","Crystal Castles",0
"6","Eddie Vedder",0
"6","Familjen",0
"6","Fleet Foxes",1
"6","Franz Ferdinand",24
"6","Friendly Fires",0
"6","Interpol",4
"6","Johnossi",3
"6","Joy Division",5
"6","Mando Diao",901
"6","Sugarplum Fairy",42
