"month","artist","plays"
"2006-08","!!!",0
"2006-08","Arcade Fire",0
"2006-08","Architecture In Helsinki",0
"2006-08","Be Your Own Pet",0
"2006-08","Belle And Sebastian",16
"2006-08","Bloc Party",0
"2006-08","Camera Obscura",0
"2006-08","Cansei De Ser Sexy",0
"2006-08","Clap Your Hands Say Yeah",7
"2006-08","Death Cab For Cutie",0
"2006-08","Elliott Smith",0
"2006-08","Graham Coxon",0
"2006-08","Helen Love",0
"2006-08","Her Space Holiday",0
"2006-08","Kings Of Convenience",0
"2006-08","Le Tigre",0
"2006-08","Mates Of State",0
"2006-08","Tegan And Sara",0
"2006-08","The Shins",0
"2006-08","You Say Party! We Say Die!",11
"2006-09","!!!",23
"2006-09","Arcade Fire",102
"2006-09","Architecture In Helsinki",48
"2006-09","Be Your Own Pet",16
"2006-09","Belle And Sebastian",300
"2006-09","Bloc Party",2
"2006-09","Camera Obscura",43
"2006-09","Cansei De Ser Sexy",34
"2006-09","Clap Your Hands Say Yeah",4
"2006-09","Death Cab For Cutie",25
"2006-09","Elliott Smith",89
"2006-09","Graham Coxon",2
"2006-09","Helen Love",4
"2006-09","Her Space Holiday",25
"2006-09","Kings Of Convenience",34
"2006-09","Le Tigre",7
"2006-09","Mates Of State",3
"2006-09","Tegan And Sara",7
"2006-09","The Shins",195
"2006-09","You Say Party! We Say Die!",93
"2006-10","!!!",1
"2006-10","Arcade Fire",17
"2006-10","Architecture In Helsinki",4
"2006-10","Be Your Own Pet",17
"2006-10","Belle And Sebastian",3
"2006-10","Bloc Party",28
"2006-10","Camera Obscura",25
"2006-10","Cansei De Ser Sexy",1
"2006-10","Clap Your Hands Say Yeah",2
"2006-10","Death Cab For Cutie",0
"2006-10","Elliott Smith",3
"2006-10","Graham Coxon",4
"2006-10","Helen Love",11
"2006-10","Her Space Holiday",1
"2006-10","Kings Of Convenience",20
"2006-10","Le Tigre",1
"2006-10","Mates Of State",1
"2006-10","Tegan And Sara",199
"2006-10","The Shins",1
"2006-10","You Say Party! We Say Die!",1
"2006-11","!!!",13
"2006-11","Arcade Fire",19
"2006-11","Architecture In Helsinki",3
"2006-11","Be Your Own Pet",20
"2006-11","Belle And Sebastian",139
"2006-11","Bloc Party",14
"2006-11","Camera Obscura",27
"2006-11","Cansei De Ser Sexy",24
"2006-11","Clap Your Hands Say Yeah",7
"2006-11","Death Cab For Cutie",4
"2006-11","Elliott Smith",5
"2006-11","Graham Coxon",8
"2006-11","Helen Love",9
"2006-11","Her Space Holiday",19
"2006-11","Kings Of Convenience",9
"2006-11","Le Tigre",7
"2006-11","Mates Of State",23
"2006-11","Tegan And Sara",14
"2006-11","The Shins",17
"2006-11","You Say Party! We Say Die!",13
"2006-12","!!!",0
"2006-12","Arcade Fire",0
"2006-12","Architecture In Helsinki",2
"2006-12","Be Your Own Pet",0
"2006-12","Belle And Sebastian",40
"2006-12","Bloc Party",2
"2006-12","Camera Obscura",7
"2006-12","Cansei De Ser Sexy",3
"2006-12","Clap Your Hands Say Yeah",1
"2006-12","Death Cab For Cutie",0
"2006-12","Elliott Smith",0
"2006-12","Graham Coxon",3
"2006-12","Helen Love",2
"2006-12","Her Space Holiday",2
"2006-12","Kings Of Convenience",2
"2006-12","Le Tigre",5
"2006-12","Mates Of State",1
"2006-12","Tegan And Sara",3
"2006-12","The Shins",47
"2006-12","You Say Party! We Say Die!",1
"2007-01","!!!",5
