"weekday","artist","plays"
"0","Billy Talent",48
"0","Breathe Carolina",19
"0","Bright Eyes",31
"0","Combichrist",20
"0","Crystal Castles",22
"0","Cute Is What We Aim For",25
"0","Deftones",259
"0","Eyes Set To Kill",24
"0","Hadouken!",13
"0","Happysad",234
"0","Interpol",206
"0","Kid Q",59
"0","Metro Station",24
"0","Modest Mouse",19
"0","My Chemical Romance",178
"0","New Order",18
"0","Nine Inch Nails",537
"0","Placebo",235
"0","The Beatles",41
"0","雅-Miyavi-",227
"1","Billy Talent",39
"1","Breathe Carolina",21
"1","Bright Eyes",4
"1","Combichrist",35
"1","Crystal Castles",73
"1","Cute Is What We Aim For",10
"1","Deftones",181
"1","Eyes Set To Kill",12
"1","Hadouken!",27
"1","Happysad",110
"1","Interpol",115
"1","Kid Q",46
"1","Metro Station",25
"1","Modest Mouse",17
"1","My Chemical Romance",77
"1","New Order",10
"1","Nine Inch Nails",351
"1","Placebo",257
"1","The Beatles",155
"1","雅-Miyavi-",150
"2","Billy Talent",59
"2","Breathe Carolina",13
"2","Bright Eyes",21
"2","Combichrist",46
"2","Crystal Castles",218
"2","Cute Is What We Aim For",18
"2","Deftones",127
"2","Eyes Set To Kill",12
"2","Hadouken!",6
"2","Happysad",19
"2","Interpol",93
"2","Kid Q",43
"2","Metro Station",25
"2","Modest Mouse",93
"2","My Chemical Romance",336
"2","New Order",13
"2","Nine Inch Nails",530
"2","Placebo",310
"2","The Beatles",161
"2","雅-Miyavi-",138
"3","Billy Talent",83
"3","Breathe Carolina",30
"3","Bright Eyes",33
"3","Combichrist",33
"3","Crystal Castles",113
"3","Cute Is What We Aim For",28
"3","Deftones",296
"3","Eyes Set To Kill",18
"3","Hadouken!",10
"3","Happysad",70
"3","Interpol",150
"3","Kid Q",30
"3","Metro Station",32
"3","Modest Mouse",45
"3","My Chemical Romance",227
"3","New Order",12
"3","Nine Inch Nails",405
"3","Placebo",123
"3","The Beatles",201
"3","雅-Miyavi-",210
"4","Billy Talent",89
"4","Breathe Carolina",46
"4","Bright Eyes",9
"4","Combichrist",39
"4","Crystal Castles",121
"4","Cute Is What We Aim For",32
"4","Deftones",303
"4","Eyes Set To Kill",14
"4","Hadouken!",10
"4","Happysad",79
"4","Interpol",166
"4","Kid Q",44
"4","Metro Station",33
"4","Modest Mouse",32
"4","My Chemical Romance",222
"4","New Order",16
"4","Nine Inch Nails",526
"4","Placebo",82
"4","The Beatles",85
"4","雅-Miyavi-",120
"5","Billy Talent",44
"5","Breathe Carolina",42
"5","Bright Eyes",47
"5","Combichrist",36
"5","Crystal Castles",42
"5","Cute Is What We Aim For",13
"5","Deftones",47
"5","Eyes Set To Kill",13
"5","Hadouken!",12
"5","Happysad",61
"5","Interpol",222
"5","Kid Q",23
"5","Metro Station",18
"5","Modest Mouse",20
"5","My Chemical Romance",147
"5","New Order",8
"5","Nine Inch Nails",391
"5","Placebo",143
"5","The Beatles",62
"5","雅-Miyavi-",118
"6","Billy Talent",33
"6","Breathe Carolina",40
"6","Bright Eyes",35
"6","Combichrist",17
"6","Crystal Castles",21
"6","Cute Is What We Aim For",15
"6","Deftones",300
"6","Eyes Set To Kill",17
"6","Hadouken!",10
"6","Happysad",53
"6","Interpol",167
"6","Kid Q",40
"6","Metro Station",27
"6","Modest Mouse",18
"6","My Chemical Romance",42
"6","New Order",12
"6","Nine Inch Nails",559
"6","Placebo",240
"6","The Beatles",29
"6","雅-Miyavi-",69
