"weekday","artist","plays"
"0","*Nsync",22
"0","30 Seconds To Mars",75
"0","50 Cent",22
"0","Afi",11
"0","Ashlee Simpson",23
"0","Bob Sinclar",18
"0","Britney Spears",2047
"0","Fergie",127
"0","Jennifer Lopez",49
"0","Justin Timberlake",117
"0","Madonna",103
"0","Nelly Furtado",42
"0","No Doubt",30
"0","P!Nk",58
"0","Red Hot Chili Peppers",78
"0","Rihanna",48
"0","Sean Paul",5
"0","The Black Eyed Peas",107
"0","The Pussycat Dolls",43
"0","Timbaland",29
"1","*Nsync",16
"1","30 Seconds To Mars",64
"1","50 Cent",13
"1","Afi",16
"1","Ashlee Simpson",25
"1","Bob Sinclar",27
"1","Britney Spears",1928
"1","Fergie",89
"1","Jennifer Lopez",36
"1","Justin Timberlake",155
"1","Madonna",116
"1","Nelly Furtado",127
"1","No Doubt",31
"1","P!Nk",49
"1","Red Hot Chili Peppers",64
"1","Rihanna",34
"1","Sean Paul",4
"1","The Black Eyed Peas",92
"1","The Pussycat Dolls",40
"1","Timbaland",22
"2","*Nsync",11
"2","30 Seconds To Mars",64
"2","50 Cent",14
"2","Afi",10
"2","Ashlee Simpson",23
"2","Bob Sinclar",19
"2","Britney Spears",1748
"2","Fergie",76
"2","Jennifer Lopez",57
"2","Justin Timberlake",147
"2","Madonna",98
"2","Nelly Furtado",36
"2","No Doubt",25
"2","P!Nk",42
"2","Red Hot Chili Peppers",78
"2","Rihanna",51
"2","Sean Paul",10
"2","The Black Eyed Peas",94
"2","The Pussycat Dolls",33
"2","Timbaland",35
"3","*Nsync",26
"3","30 Seconds To Mars",106
"3","50 Cent",10
"3","Afi",13
"3","Ashlee Simpson",14
"3","Bob Sinclar",10
"3","Britney Spears",1956
"3","Fergie",83
"3","Jennifer Lopez",58
"3","Justin Timberlake",91
"3","Madonna",102
"3","Nelly Furtado",18
"3","No Doubt",15
"3","P!Nk",44
"3","Red Hot Chili Peppers",53
"3","Rihanna",34
"3","Sean Paul",15
"3","The Black Eyed Peas",87
"3","The Pussycat Dolls",51
"3","Timbaland",32
"4","*Nsync",12
"4","30 Seconds To Mars",120
"4","50 Cent",17
"4","Afi",15
"4","Ashlee Simpson",25
"4","Bob Sinclar",29
"4","Britney Spears",2155
"4","Fergie",59
"4","Jennifer Lopez",42
"4","Justin Timberlake",127
"4","Madonna",140
"4","Nelly Furtado",105
"4","No Doubt",31
"4","P!Nk",59
"4","Red Hot Chili Peppers",79
"4","Rihanna",59
"4","Sean Paul",5
"4","The Black Eyed Peas",114
"4","The Pussycat Dolls",25
"4","Timbaland",33
"5","*Nsync",29
"5","30 Seconds To Mars",104
"5","50 Cent",20
"5","Afi",9
"5","Ashlee Simpson",30
"5","Bob Sinclar",28
"5","Britney Spears",2234
"5","Fergie",84
"5","Jennifer Lopez",38
"5","Justin Timberlake",125
"5","Madonna",135
"5","Nelly Furtado",90
"5","No Doubt",24
"5","P!Nk",64
"5","Red Hot Chili Peppers",53
"5","Rihanna",53
"5","Sean Paul",33
"5","The Black Eyed Peas",112
"5","The Pussycat Dolls",53
"5","Timbaland",31
"6","*Nsync",25
"6","30 Seconds To Mars",146
"6","50 Cent",9
"6","Afi",13
"6","Ashlee Simpson",14
"6","Bob Sinclar",39
"6","Britney Spears",2546
"6","Fergie",84
"6","Jennifer Lopez",58
"6","Justin Timberlake",108
"6","Madonna",112
"6","Nelly Furtado",42
"6","No Doubt",19
"6","P!Nk",48
"6","Red Hot Chili Peppers",58
"6","Rihanna",48
"6","Sean Paul",11
"6","The Black Eyed Peas",110
"6","The Pussycat Dolls",60
"6","Timbaland",27
