"month","artist","plays"
"2008-04","4Hero",1
"2008-04","Azymuth",1
"2008-04","Baskyl",15
"2008-04","Black Era",4
"2008-04","Blackwater",4
"2008-04","Corrientes",17
"2008-04","Dementio13",2
"2008-04","Dreamlin",2
"2008-04","Dubmatix",2
"2008-04","Felixdroid",1
"2008-04","Healeyisland",0
"2008-04","Maia Haag-Wackernagel, Alan Mueller & Tristan Feldbauer",2
"2008-04","Metricks & Gaiabeat",2
"2008-04","Msk",1
"2008-04","No One",2
"2008-04","Pixieguts",0
"2008-04","Pornophonique",1
"2008-04","The Wimshurst'S Machine",1
"2008-04","Titee",1
"2008-04","Transient",2
"2008-05","4Hero",1
"2008-05","Azymuth",1
"2008-05","Baskyl",0
"2008-05","Black Era",0
"2008-05","Blackwater",2
"2008-05","Corrientes",1
"2008-05","Dementio13",15
"2008-05","Dreamlin",2
"2008-05","Dubmatix",5
"2008-05","Felixdroid",13
"2008-05","Healeyisland",1
"2008-05","Maia Haag-Wackernagel, Alan Mueller & Tristan Feldbauer",1
"2008-05","Metricks & Gaiabeat",2
"2008-05","Msk",2
"2008-05","No One",1
"2008-05","Pixieguts",4
"2008-05","Pornophonique",0
"2008-05","The Wimshurst'S Machine",1
"2008-05","Titee",5
"2008-05","Transient",2
"2008-06","4Hero",2
"2008-06","Azymuth",0
"2008-06","Baskyl",5
"2008-06","Black Era",2
"2008-06","Blackwater",1
"2008-06","Corrientes",0
"2008-06","Dementio13",1
"2008-06","Dreamlin",1
"2008-06","Dubmatix",0
"2008-06","Felixdroid",5
"2008-06","Healeyisland",12
"2008-06","Maia Haag-Wackernagel, Alan Mueller & Tristan Feldbauer",1
"2008-06","Metricks & Gaiabeat",1
"2008-06","Msk",4
"2008-06","No One",2
"2008-06","Pixieguts",3
"2008-06","Pornophonique",0
"2008-06","The Wimshurst'S Machine",35
"2008-06","Titee",17
"2008-06","Transient",3
"2008-07","4Hero",2
"2008-07","Azymuth",4
"2008-07","Baskyl",6
"2008-07","Black Era",1
"2008-07","Blackwater",1
"2008-07","Corrientes",6
"2008-07","Dementio13",3
"2008-07","Dreamlin",3
"2008-07","Dubmatix",14
"2008-07","Felixdroid",2
"2008-07","Healeyisland",4
"2008-07","Maia Haag-Wackernagel, Alan Mueller & Tristan Feldbauer",1
"2008-07","Metricks & Gaiabeat",2
"2008-07","Msk",2
"2008-07","No One",1
"2008-07","Pixieguts",3
"2008-07","Pornophonique",4
"2008-07","The Wimshurst'S Machine",1
"2008-07","Titee",2
"2008-07","Transient",3
"2008-08","4Hero",0
"2008-08","Azymuth",1
"2008-08","Baskyl",0
"2008-08","Black Era",0
"2008-08","Blackwater",0
"2008-08","Corrientes",10
"2008-08","Dementio13",10
"2008-08","Dreamlin",0
"2008-08","Dubmatix",0
"2008-08","Felixdroid",1
"2008-08","Healeyisland",0
"2008-08","Maia Haag-Wackernagel, Alan Mueller & Tristan Feldbauer",0
"2008-08","Metricks & Gaiabeat",1
"2008-08","Msk",11
"2008-08","No One",0
"2008-08","Pixieguts",5
"2008-08","Pornophonique",0
"2008-08","The Wimshurst'S Machine",0
"2008-08","Titee",0
"2008-08","Transient",0
"2008-09","4Hero",0
"2008-09","Azymuth",1
"2008-09","Baskyl",4
"2008-09","Black Era",1
"2008-09","Blackwater",0
"2008-09","Corrientes",2
"2008-09","Dementio13",0
"2008-09","Dreamlin",1
"2008-09","Dubmatix",12
"2008-09","Felixdroid",1
"2008-09","Healeyisland",2
"2008-09","Maia Haag-Wackernagel, Alan Mueller & Tristan Feldbauer",0
"2008-09","Metricks & Gaiabeat",0
"2008-09","Msk",2
"2008-09","No One",1
"2008-09","Pixieguts",1
"2008-09","Pornophonique",0
"2008-09","The Wimshurst'S Machine",1
"2008-09","Titee",1
"2008-09","Transient",0
"2008-10","4Hero",1
"2008-10","Azymuth",3
"2008-10","Baskyl",6
"2008-10","Black Era",2
"2008-10","Blackwater",2
"2008-10","Corrientes",8
"2008-10","Dementio13",1
"2008-10","Dreamlin",1
"2008-10","Dubmatix",0
"2008-10","Felixdroid",2
"2008-10","Healeyisland",0
"2008-10","Maia Haag-Wackernagel, Alan Mueller & Tristan Feldbauer",1
"2008-10","Metricks & Gaiabeat",1
"2008-10","Msk",2
