"weekday","artist","plays"
"0","Altered Images",38
"0","Balaam And The Angel",57
"0","Bauhaus",52
"0","Charles De Goal",22
"0","Complot Bronswick",26
"0","David Bowie",20
"0","Echo & The Bunnymen",35
"0","Fad Gadget",80
"0","Gene Loves Jezebel",42
"0","Joy Division",26
"0","Phillip Boa & The Voodooclub",22
"0","The Adicts",121
"0","The Chameleons",48
"0","The Clash",40
"0","The Cure",63
"0","The Danse Society",47
"0","The Fixx",20
"0","The Sisters Of Mercy",43
"0","This Mortal Coil",34
"0","Кино",37
"1","Altered Images",33
"1","Balaam And The Angel",52
"1","Bauhaus",60
"1","Charles De Goal",31
"1","Complot Bronswick",29
"1","David Bowie",68
"1","Echo & The Bunnymen",39
"1","Fad Gadget",78
"1","Gene Loves Jezebel",83
"1","Joy Division",41
"1","Phillip Boa & The Voodooclub",18
"1","The Adicts",103
"1","The Chameleons",47
"1","The Clash",13
"1","The Cure",93
"1","The Danse Society",64
"1","The Fixx",19
"1","The Sisters Of Mercy",58
"1","This Mortal Coil",37
"1","Кино",69
"2","Altered Images",42
"2","Balaam And The Angel",33
"2","Bauhaus",55
"2","Charles De Goal",49
"2","Complot Bronswick",44
"2","David Bowie",84
"2","Echo & The Bunnymen",41
"2","Fad Gadget",140
"2","Gene Loves Jezebel",69
"2","Joy Division",94
"2","Phillip Boa & The Voodooclub",42
"2","The Adicts",188
"2","The Chameleons",97
"2","The Clash",22
"2","The Cure",88
"2","The Danse Society",59
"2","The Fixx",38
"2","The Sisters Of Mercy",43
"2","This Mortal Coil",26
"2","Кино",59
"3","Altered Images",40
"3","Balaam And The Angel",51
"3","Bauhaus",59
"3","Charles De Goal",55
"3","Complot Bronswick",46
"3","David Bowie",47
"3","Echo & The Bunnymen",58
"3","Fad Gadget",67
"3","Gene Loves Jezebel",46
"3","Joy Division",82
"3","Phillip Boa & The Voodooclub",31
"3","The Adicts",92
"3","The Chameleons",129
"3","The Clash",25
"3","The Cure",144
"3","The Danse Society",90
"3","The Fixx",57
"3","The Sisters Of Mercy",47
"3","This Mortal Coil",27
"3","Кино",119
"4","Altered Images",64
"4","Balaam And The Angel",41
"4","Bauhaus",44
"4","Charles De Goal",77
"4","Complot Bronswick",57
"4","David Bowie",47
"4","Echo & The Bunnymen",60
"4","Fad Gadget",112
"4","Gene Loves Jezebel",57
"4","Joy Division",73
"4","Phillip Boa & The Voodooclub",29
"4","The Adicts",94
"4","The Chameleons",74
"4","The Clash",22
"4","The Cure",265
"4","The Danse Society",98
"4","The Fixx",43
"4","The Sisters Of Mercy",58
"4","This Mortal Coil",55
"4","Кино",104
"5","Altered Images",39
"5","Balaam And The Angel",35
"5","Bauhaus",44
"5","Charles De Goal",57
"5","Complot Bronswick",38
"5","David Bowie",35
"5","Echo & The Bunnymen",40
"5","Fad Gadget",97
"5","Gene Loves Jezebel",36
"5","Joy Division",72
"5","Phillip Boa & The Voodooclub",12
"5","The Adicts",66
"5","The Chameleons",75
"5","The Clash",18
"5","The Cure",82
"5","The Danse Society",41
"5","The Fixx",35
"5","The Sisters Of Mercy",30
"5","This Mortal Coil",24
"5","Кино",37
"6","Altered Images",58
"6","Balaam And The Angel",71
"6","Bauhaus",33
"6","Charles De Goal",90
"6","Complot Bronswick",30
"6","David Bowie",28
"6","Echo & The Bunnymen",25
"6","Fad Gadget",77
"6","Gene Loves Jezebel",41
"6","Joy Division",68
"6","Phillip Boa & The Voodooclub",17
"6","The Adicts",51
"6","The Chameleons",68
"6","The Clash",20
"6","The Cure",56
"6","The Danse Society",37
"6","The Fixx",32
"6","The Sisters Of Mercy",47
"6","This Mortal Coil",21
"6","Кино",51
