"month","artist","plays"
"2005-07","Ac/Dc",106
"2005-07","Aerosmith",54
"2005-07","Angra",10
"2005-07","Black Sabbath",165
"2005-07","Deep Purple",8
"2005-07","Dread Zeppelin",36
"2005-07","Engenheiros Do Hawaii",12
"2005-07","Faith No More",72
"2005-07","Guns N' Roses",101
"2005-07","Led Zeppelin",50
"2005-07","Mägo De Oz",391
"2005-07","Manowar",109
"2005-07","Megadeth",41
"2005-07","Metallica",70
"2005-07","Misfits",0
"2005-07","Mötley Crüe",5
"2005-07","Ozzy Osbourne",81
"2005-07","Pink Floyd",111
"2005-07","Saint Seiya",76
"2005-07","The Beatles",112
"2005-08","Ac/Dc",71
"2005-08","Aerosmith",44
"2005-08","Angra",5
"2005-08","Black Sabbath",145
"2005-08","Deep Purple",9
"2005-08","Dread Zeppelin",21
"2005-08","Engenheiros Do Hawaii",7
"2005-08","Faith No More",62
"2005-08","Guns N' Roses",83
"2005-08","Led Zeppelin",46
"2005-08","Mägo De Oz",384
"2005-08","Manowar",125
"2005-08","Megadeth",34
"2005-08","Metallica",101
"2005-08","Misfits",3
"2005-08","Mötley Crüe",10
"2005-08","Ozzy Osbourne",70
"2005-08","Pink Floyd",69
"2005-08","Saint Seiya",105
"2005-08","The Beatles",84
"2005-09","Ac/Dc",31
"2005-09","Aerosmith",10
"2005-09","Angra",2
"2005-09","Black Sabbath",46
"2005-09","Deep Purple",2
"2005-09","Dread Zeppelin",9
"2005-09","Engenheiros Do Hawaii",3
"2005-09","Faith No More",23
"2005-09","Guns N' Roses",52
"2005-09","Led Zeppelin",24
"2005-09","Mägo De Oz",479
"2005-09","Manowar",61
"2005-09","Megadeth",5
"2005-09","Metallica",37
"2005-09","Misfits",3
"2005-09","Mötley Crüe",22
"2005-09","Ozzy Osbourne",20
"2005-09","Pink Floyd",42
"2005-09","Saint Seiya",85
"2005-09","The Beatles",38
"2005-10","Ac/Dc",28
"2005-10","Aerosmith",26
"2005-10","Angra",3
"2005-10","Black Sabbath",42
"2005-10","Deep Purple",1
"2005-10","Dread Zeppelin",12
"2005-10","Engenheiros Do Hawaii",5
"2005-10","Faith No More",21
"2005-10","Guns N' Roses",73
"2005-10","Led Zeppelin",10
"2005-10","Mägo De Oz",264
"2005-10","Manowar",40
"2005-10","Megadeth",6
"2005-10","Metallica",34
"2005-10","Misfits",8
"2005-10","Mötley Crüe",31
"2005-10","Ozzy Osbourne",21
"2005-10","Pink Floyd",23
"2005-10","Saint Seiya",37
"2005-10","The Beatles",38
"2005-11","Ac/Dc",48
"2005-11","Aerosmith",13
"2005-11","Angra",30
"2005-11","Black Sabbath",93
"2005-11","Deep Purple",2
"2005-11","Dread Zeppelin",17
"2005-11","Engenheiros Do Hawaii",8
"2005-11","Faith No More",20
"2005-11","Guns N' Roses",44
"2005-11","Led Zeppelin",26
"2005-11","Mägo De Oz",510
"2005-11","Manowar",41
"2005-11","Megadeth",13
"2005-11","Metallica",52
"2005-11","Misfits",21
"2005-11","Mötley Crüe",29
"2005-11","Ozzy Osbourne",22
"2005-11","Pink Floyd",107
"2005-11","Saint Seiya",45
"2005-11","The Beatles",45
"2005-12","Ac/Dc",8
"2005-12","Aerosmith",4
"2005-12","Angra",8
"2005-12","Black Sabbath",22
"2005-12","Deep Purple",1
"2005-12","Dread Zeppelin",6
"2005-12","Engenheiros Do Hawaii",82
"2005-12","Faith No More",0
"2005-12","Guns N' Roses",7
"2005-12","Led Zeppelin",8
"2005-12","Mägo De Oz",174
"2005-12","Manowar",7
"2005-12","Megadeth",1
"2005-12","Metallica",9
"2005-12","Misfits",49
"2005-12","Mötley Crüe",4
"2005-12","Ozzy Osbourne",12
"2005-12","Pink Floyd",24
"2005-12","Saint Seiya",8
"2005-12","The Beatles",3
"2006-01","Ac/Dc",24
"2006-01","Aerosmith",14
"2006-01","Angra",9
"2006-01","Black Sabbath",40
"2006-01","Deep Purple",7
"2006-01","Dread Zeppelin",9
"2006-01","Engenheiros Do Hawaii",250
"2006-01","Faith No More",19
"2006-01","Guns N' Roses",52
"2006-01","Led Zeppelin",12
"2006-01","Mägo De Oz",233
"2006-01","Manowar",29
"2006-01","Megadeth",7
"2006-01","Metallica",33
"2006-01","Misfits",104
"2006-01","Mötley Crüe",18
"2006-01","Ozzy Osbourne",13
"2006-01","Pink Floyd",84
"2006-01","Saint Seiya",45
"2006-01","The Beatles",26
"2006-02","Ac/Dc",5
"2006-02","Aerosmith",6
"2006-02","Angra",3
"2006-02","Black Sabbath",14
"2006-02","Deep Purple",1
"2006-02","Dread Zeppelin",2
"2006-02","Engenheiros Do Hawaii",110
"2006-02","Faith No More",5
"2006-02","Guns N' Roses",20
"2006-02","Led Zeppelin",2
"2006-02","Mägo De Oz",58
"2006-02","Manowar",6
"2006-02","Megadeth",2
"2006-02","Metallica",9
"2006-02","Misfits",31
"2006-02","Mötley Crüe",4
"2006-02","Ozzy Osbourne",20
"2006-02","Pink Floyd",33
"2006-02","Saint Seiya",8
"2006-02","The Beatles",14
"2006-03","Ac/Dc",31
"2006-03","Aerosmith",26
"2006-03","Angra",24
"2006-03","Black Sabbath",56
"2006-03","Deep Purple",9
"2006-03","Dread Zeppelin",11
"2006-03","Engenheiros Do Hawaii",275
"2006-03","Faith No More",26
"2006-03","Guns N' Roses",40
"2006-03","Led Zeppelin",17
