"month","artist","plays"
"2007-09","Amon Amarth",11
"2007-09","Anathema",1
"2007-09","Aphex Twin",1
"2007-09","Boards Of Canada",0
"2007-09","Combichrist",0
"2007-09","Cradle Of Filth",3
"2007-09","Deftones",1
"2007-09","Graveworm",1
"2007-09","Him",5
"2007-09","Keistuolių Teatras",0
"2007-09","Lacrimosa",1
"2007-09","M83",0
"2007-09","Marilyn Manson",2
"2007-09","Moonspell",0
"2007-09","My Dying Bride",21
"2007-09","Nahash",0
"2007-09","Nine Inch Nails",4
"2007-09","Queen",0
"2007-09","Siela",0
"2007-09","The Cure",1
"2007-10","Amon Amarth",4
"2007-10","Anathema",15
"2007-10","Aphex Twin",39
"2007-10","Boards Of Canada",0
"2007-10","Combichrist",0
"2007-10","Cradle Of Filth",13
"2007-10","Deftones",7
"2007-10","Graveworm",15
"2007-10","Him",39
"2007-10","Keistuolių Teatras",1
"2007-10","Lacrimosa",15
"2007-10","M83",0
"2007-10","Marilyn Manson",26
"2007-10","Moonspell",1
"2007-10","My Dying Bride",39
"2007-10","Nahash",1
"2007-10","Nine Inch Nails",37
"2007-10","Queen",0
"2007-10","Siela",0
"2007-10","The Cure",4
"2007-11","Amon Amarth",13
"2007-11","Anathema",6
"2007-11","Aphex Twin",5
"2007-11","Boards Of Canada",0
"2007-11","Combichrist",0
"2007-11","Cradle Of Filth",6
"2007-11","Deftones",13
"2007-11","Graveworm",3
"2007-11","Him",5
"2007-11","Keistuolių Teatras",1
"2007-11","Lacrimosa",1
"2007-11","M83",0
"2007-11","Marilyn Manson",9
"2007-11","Moonspell",2
"2007-11","My Dying Bride",2
"2007-11","Nahash",4
"2007-11","Nine Inch Nails",2
"2007-11","Queen",1
"2007-11","Siela",0
"2007-11","The Cure",3
"2007-12","Amon Amarth",0
"2007-12","Anathema",2
"2007-12","Aphex Twin",1
"2007-12","Boards Of Canada",0
"2007-12","Combichrist",0
"2007-12","Cradle Of Filth",5
"2007-12","Deftones",8
"2007-12","Graveworm",1
"2007-12","Him",1
"2007-12","Keistuolių Teatras",4
"2007-12","Lacrimosa",50
"2007-12","M83",0
"2007-12","Marilyn Manson",23
"2007-12","Moonspell",1
"2007-12","My Dying Bride",0
"2007-12","Nahash",0
"2007-12","Nine Inch Nails",0
"2007-12","Queen",49
"2007-12","Siela",0
"2007-12","The Cure",3
"2008-01","Amon Amarth",3
"2008-01","Anathema",1
"2008-01","Aphex Twin",10
"2008-01","Boards Of Canada",10
"2008-01","Combichrist",0
"2008-01","Cradle Of Filth",24
"2008-01","Deftones",8
"2008-01","Graveworm",9
"2008-01","Him",2
"2008-01","Keistuolių Teatras",0
"2008-01","Lacrimosa",20
"2008-01","M83",0
"2008-01","Marilyn Manson",5
"2008-01","Moonspell",1
"2008-01","My Dying Bride",2
"2008-01","Nahash",1
"2008-01","Nine Inch Nails",3
"2008-01","Queen",26
"2008-01","Siela",1
"2008-01","The Cure",1
"2008-02","Amon Amarth",0
"2008-02","Anathema",2
"2008-02","Aphex Twin",0
"2008-02","Boards Of Canada",67
"2008-02","Combichrist",0
"2008-02","Cradle Of Filth",5
"2008-02","Deftones",61
"2008-02","Graveworm",15
"2008-02","Him",14
"2008-02","Keistuolių Teatras",0
"2008-02","Lacrimosa",0
"2008-02","M83",0
"2008-02","Marilyn Manson",27
"2008-02","Moonspell",1
"2008-02","My Dying Bride",2
"2008-02","Nahash",74
"2008-02","Nine Inch Nails",0
"2008-02","Queen",65
"2008-02","Siela",16
"2008-02","The Cure",0
"2008-03","Amon Amarth",2
"2008-03","Anathema",0
"2008-03","Aphex Twin",0
"2008-03","Boards Of Canada",168
"2008-03","Combichrist",0
"2008-03","Cradle Of Filth",21
"2008-03","Deftones",1
"2008-03","Graveworm",18
"2008-03","Him",1
"2008-03","Keistuolių Teatras",0
"2008-03","Lacrimosa",2
"2008-03","M83",0
"2008-03","Marilyn Manson",3
"2008-03","Moonspell",1
"2008-03","My Dying Bride",23
"2008-03","Nahash",27
"2008-03","Nine Inch Nails",2
"2008-03","Queen",6
"2008-03","Siela",1
"2008-03","The Cure",0
"2008-04","Amon Amarth",5
"2008-04","Anathema",0
"2008-04","Aphex Twin",2
"2008-04","Boards Of Canada",0
"2008-04","Combichrist",1
"2008-04","Cradle Of Filth",196
"2008-04","Deftones",4
"2008-04","Graveworm",0
"2008-04","Him",2
"2008-04","Keistuolių Teatras",0
"2008-04","Lacrimosa",128
"2008-04","M83",0
"2008-04","Marilyn Manson",3
"2008-04","Moonspell",0
"2008-04","My Dying Bride",17
"2008-04","Nahash",0
"2008-04","Nine Inch Nails",1
"2008-04","Queen",6
"2008-04","Siela",0
"2008-04","The Cure",2
"2008-05","Amon Amarth",0
"2008-05","Anathema",0
"2008-05","Aphex Twin",0
"2008-05","Boards Of Canada",0
"2008-05","Combichrist",0
"2008-05","Cradle Of Filth",149
"2008-05","Deftones",0
"2008-05","Graveworm",87
"2008-05","Him",0
"2008-05","Keistuolių Teatras",5
"2008-05","Lacrimosa",12
"2008-05","M83",67
"2008-05","Marilyn Manson",20
"2008-05","Moonspell",16
"2008-05","My Dying Bride",19
"2008-05","Nahash",1
"2008-05","Nine Inch Nails",8
"2008-05","Queen",37
"2008-05","Siela",12
"2008-05","The Cure",0
"2008-06","Amon Amarth",33
"2008-06","Anathema",0
"2008-06","Aphex Twin",2
"2008-06","Boards Of Canada",20
"2008-06","Combichrist",7
"2008-06","Cradle Of Filth",82
"2008-06","Deftones",1
"2008-06","Graveworm",14
"2008-06","Him",15
"2008-06","Keistuolių Teatras",12
"2008-06","Lacrimosa",1
"2008-06","M83",6
"2008-06","Marilyn Manson",0
"2008-06","Moonspell",2
"2008-06","My Dying Bride",113
"2008-06","Nahash",17
"2008-06","Nine Inch Nails",1
"2008-06","Queen",0
"2008-06","Siela",33
"2008-06","The Cure",1
"2008-07","Amon Amarth",3
"2008-07","Anathema",92
"2008-07","Aphex Twin",0
"2008-07","Boards Of Canada",11
"2008-07","Combichrist",20
"2008-07","Cradle Of Filth",10
"2008-07","Deftones",0
"2008-07","Graveworm",1
"2008-07","Him",0
