"user.id","artist","preferred.listening.weekdays","avoided.listening.weekdays","mean.plays","sd.plays","var.plays"
"user_000133","Madonna","","",0.807637328330731,0.270781753068752,0.0733227577949866
"user_000133","Belle And Sebastian","","",0.67377033998799,0.302117201561119,0.0912748034791219
"user_000133","Fleetwood Mac","Fri","Sun",0.489068427385054,0.310108164898935,0.0961670739369851
"user_000133","Hollertronix","","",0.718770145079637,0.330693399532954,0.109358124494662
"user_000133","Noam Chomsky","Mon","Sun",0.82004438154524,0.414703021082568,0.171978595695009
"user_000133","The Rolling Stones","Tue","",0.642579582396577,0.344994646146276,0.119021305869594
"user_000133","Metric","Fri","",0.592050108794676,0.260299669109907,0.0677559177387272
"user_000133","Ratatat","Sat","",0.784061526130476,0.421556100371985,0.177709545760835
"user_000133","Sufjan Stevens","","",0.957563422084088,0.290877494138219,0.0846097165961297
"user_000133","Donovan","Sat","Sun",0.728416745970748,0.468755130066512,0.219731371963672
"user_000133","The American Analog Set","Sat","Sun",1.01707691571587,0.721881434167743,0.521112804996078
"user_000133","Common","Sun","",1.23893292093982,0.883594674934326,0.780739549572298
"user_000133","Daft Punk","Sun","",1.13491159137831,0.963100964884805,0.927563468562042
"user_000133","Diplo","Wed/Fri","",0.612858983724429,0.358805060898766,0.128741071726567
"user_000133","Fischerspooner","Fri","Sat",0.66522632825142,0.356189173510087,0.126870727325799
"user_000133","Johnny Cash","Tue/Fri","Sat",0.565632566407093,0.477045716789189,0.227572615906911
"user_000133","Mos Def","","Sun",0.865543890781681,0.397298597127081,0.157846175279147
"user_000133","The Mountain Goats","Wed/Thu/Fri","",0.509194448109615,0.391174255682621,0.153017298308852
"user_000133","The Shins","Tue/Sat","Sun",0.770562153651295,0.624203259684036,0.389629709400176
"user_000133","Chromeo","Fri","",0.529518121750584,0.247539158391778,0.0612756349373096
"user_000133","Cynthia","Sun","Sat",0.732416253884137,0.467758957426377,0.218798442252611
"user_000133","Gnarls Barkley","Fri","",0.433443919947047,0.304816074540041,0.0929128392979996
"user_000133","Jenny Lewis With The Watson Twins","Mon/Thu","Sun",0.615620096906737,0.448527385033295,0.201176815124806
"user_000133","John Lennon","Wed","Sat",0.685922079027397,0.41448030205336,0.171793920790245
"user_000133","Kylie Minogue","Tue/Thu","Sun",0.450820615835395,0.338087924305802,0.114303444561405
"user_000133","Michael Jackson","","",0.837707555990293,0.196795596781678,0.0387285069126566
"user_000133","Sloan","","",0.856938513402879,0.133973412917302,0.01794887536871
"user_000133","Stevie B.","Sun","",1.13011845507579,0.784531835954683,0.615490201626426
"user_000133","The Hollies","Wed","",0.578494346574032,0.311340265190885,0.0969327607291307
"user_000133","Unrest","Wed/Fri","Sun/Sat",0.517907512175896,0.40919434469132,0.167440011727359
"user_000133","Against Me!","Sat","",1.31079280694013,1.11114594848255,1.2346453188292
"user_000133","Air","Sat","Sun",0.782557630696821,0.641762163575567,0.411858674597193
"user_000133","Bob Dylan","Wed","Sun",0.569717071016698,0.357449495400758,0.127770141762257
"user_000133","Heart","Mon/Wed","Sun",0.731887046261092,0.447955890858778,0.200664480155081
"user_000133","José González","Mon","Sun",0.792129027267443,0.40520020861457,0.164187209061291
"user_000133","Patsy Cline","Tue/Fri","Sun",0.653015779968259,0.350923458655672,0.123147273834859
"user_000133","Rod Stewart","Mon/Sat","Sun",0.82080302315114,0.474611398594862,0.225255979676171
"user_000133","Spoon","Mon","",0.737705008774754,0.364571856783614,0.132912638758652
"user_000133","The Rosebuds","","",0.949813247145986,0.353917074216927,0.12525729542227
"user_000133","Candy Bars","Mon/Sat","Sun",0.764601545308638,0.73023684700869,0.533245852729193
"user_000133","Chin Up Chin Up","Sun","Sat",0.803424432521248,1.01686212018903,1.03400857147533
"user_000133","Janet Jackson","Mon/Fri","",0.628776156485132,0.308604150540267,0.0952365217306796
"user_000133","Japanther","Tue/Thu","Sun",0.597998739984722,0.445980347669145,0.198898470507091
"user_000133","Radiohead","Sat","Sun",0.817867121921133,0.596162776659346,0.355410056274182
"user_000133","Zounds","Tue","Sun",0.566763419480238,0.440494563284457,0.194035460283164
"user_000133","Creedence Clearwater Revisited","Sun","",1.22956797153193,1.74915606307835,3.05954693300377
"user_000133","Cyndi Lauper","Thu","Sun",0.552173171173962,0.328367954283279,0.107825513400186
"user_000133","Hall & Oates","Tue/Sat","Sun/Mon",0.773713132564834,0.588347946138454,0.346153305725337
"user_000133","Hot Chip","Fri","Sat",0.402998074103113,0.302458482888032,0.0914811338709298
"user_000133","Interpol","Wed/Fri","Sat",0.485399283648273,0.348332992461572,0.121335873637234
