"weekday","artist","plays"
"0","Coltrane Motion",0
"0","Gay Against You",0
"0","Rise Against",0
"0","System Of A Down",0
"0","Trustcompany",0
"1","Coltrane Motion",0
"1","Gay Against You",0
"1","Rise Against",0
"1","System Of A Down",0
"1","Trustcompany",0
"2","Coltrane Motion",0
"2","Gay Against You",0
"2","Rise Against",0
"2","System Of A Down",0
"2","Trustcompany",0
"3","Coltrane Motion",0
"3","Gay Against You",0
"3","Rise Against",0
"3","System Of A Down",0
"3","Trustcompany",0
"4","Coltrane Motion",0
"4","Gay Against You",1
"4","Rise Against",0
"4","System Of A Down",0
"4","Trustcompany",0
"5","Coltrane Motion",0
"5","Gay Against You",0
"5","Rise Against",1
"5","System Of A Down",1
"5","Trustcompany",1
"6","Coltrane Motion",1
"6","Gay Against You",0
"6","Rise Against",0
"6","System Of A Down",0
"6","Trustcompany",0
