"user.id","artist","preferred.listening.weekdays","avoided.listening.weekdays","mean.plays","sd.plays","var.plays"
"user_000909","Misfits","Fri","",0.585875268402263,0.289661666290954,0.0839038809184521
"user_000909","Melvins","","",0.870834447403536,0.145814264769452,0.021261799810256
"user_000909","Fischerspooner","Wed","",0.666438419086411,0.256888303016496,0.0659916002266949
"user_000909","Kyuss","Sat","",0.661601818231563,0.289413786264304,0.0837603396798401
"user_000909","Black Flag","Tue","",0.751744573515527,0.301359741194135,0.0908176936125963
"user_000909","Butthole Surfers","","",0.685161191289828,0.282649705250169,0.0798908558780072
"user_000909","Meat Puppets","","",0.794231666577719,0.253514908096389,0.0642698086271204
"user_000909","Roky Erickson","Mon","",0.58046205305403,0.348470741109908,0.121431857409688
"user_000909","The Eighties Matchbox B-Line Disaster","Wed","",0.617797222371152,0.284160779632673,0.0807473486814485
"user_000909","Bauhaus","","",0.832129677101003,0.215209084448893,0.0463149500293308
"user_000909","Queens Of The Stone Age","Mon","",0.78081180377298,0.243644792412457,0.0593627848697093
"user_000909","Aphex Twin","Sun","",0.508203040118345,0.347770993148637,0.120944663675589
"user_000909","Bob Hund","","",0.894687224808082,0.210506968798612,0.0443131839127797
"user_000909","Mf Doom","Sat","",0.667695293763136,0.245626942034547,0.0603325946532429
"user_000909","Joy Division","","",0.907797477449482,0.205280186970603,0.0421399551626856
"user_000909","Afx","Wed","",0.437411125930276,0.333698035737983,0.111354379055388
"user_000909","Eläkeläiset","Tue/Fri","",0.527814735112166,0.280560096693665,0.0787139678567585
"user_000909","The Knife","Mon","",0.756247311645068,0.280619940625058,0.078747551076411
"user_000909","Jefferson Airplane","Sun/Thu","",0.440495511927508,0.36631290960001,0.134185147739625
"user_000909","King Geedorah","","",0.768951843713825,0.286087245622881,0.0818459121080867
"user_000909","Pixies","Sun","",0.484465732127318,0.271342714389159,0.0736268686520766
"user_000909","Squarepusher","Sun","",0.498075350890777,0.30098321736797,0.0905908971371745
"user_000909","Dangerdoom","Sat","",0.550663855917322,0.274098131999011,0.0751297859653471
"user_000909","Nick Cave & The Bad Seeds","","",0.842211033545917,0.11804009958127,0.0139334651091562
"user_000909","The Birthday Party","Mon/Fri","",0.533446647409107,0.388304675556391,0.150780521058954
"user_000909","David Bowie","Sat","",0.61875554934339,0.257895441265998,0.0665100586257839
"user_000909","Dead Kennedys","Sun/Sat","",0.457397358749015,0.33283256227565,0.110777514510975
"user_000909","Haujobb","","",0.907810716990546,0.222360862819968,0.0494443533140408
"user_000909","Jello Biafra & The Melvins","","",0.705568285509052,0.151824797831765,0.0230507692366562
"user_000909","Krigshot","Fri","",0.42834369523745,0.293571902471282,0.0861844619206081
"user_000909","Massive Attack","","",0.782236982780144,0.22306840709517,0.0497595142439764
"user_000909","Nebula","Fri","",0.385053968925762,0.299518885199485,0.0897115625911426
"user_000909","Μ-Ziq","Sun/Sat","",0.442970029015351,0.392544509889476,0.154091192244369
"user_000909","Kmd","Sat","",0.508669941804494,0.290885577624556,0.0846144192699717
"user_000909","Nirvana","","",0.785644455163811,0.223125254255829,0.0497848790867285
"user_000909","Radiohead","Mon","",0.367406819653221,0.388334459474791,0.150803652415578
"user_000909","Samhain","Thu","",0.641200361138045,0.266986329049843,0.0712816998995112
"user_000909","The Raconteurs","Mon","",0.624740849626788,0.359837892322649,0.129483308751206
"user_000909","The Smiths","Mon","",0.53532835925313,0.317703193626408,0.100935319240419
"user_000909","Viktor Vaughn","Sat","",0.505165722880509,0.285725726785019,0.0816391909468274
"user_000909","Vive La Fête","Wed","",0.61654614305315,0.299721694622152,0.0898330942271746
"user_000909","Goldfrapp","Mon","",0.788381959307035,0.267012260420321,0.0712955472147696
"user_000909","Madvillain","Sat","",0.63661170599294,0.249294869548069,0.0621479319829886
"user_000909","Om","Thu","",0.405107298235044,0.315505760426008,0.0995438848619935
"user_000909","The Distillers","","",0.763536357339658,0.299291990041018,0.0895756953027127
"user_000909","The Smashing Pumpkins","Mon","",0.697021350094278,0.348739183304209,0.121619017971687
"user_000909","M.I.A.","Thu/Sat","",0.41749468911184,0.344556502126449,0.118719183157613
"user_000909","The Prodigy","","",0.876637234084939,0.137874404422926,0.0190093513949765
"user_000909","Bad Brains","Thu","",0.528777564451946,0.335034912448712,0.112248392559516
"user_000909","Beastie Boys","Fri","",0.36549307031894,0.298475652550841,0.0890877151656504
