"weekday","artist","plays"
"0","Bad Brains",73
"0","Beck",92
"0","Black Flag",78
"0","Buzzcocks",68
"0","Dangerdoom",35
"0","David Bowie",13
"0","Descendents",184
"0","Interpol",80
"0","Mf Doom",47
"0","No Doubt",81
"0","Reagan Youth",94
"0","Stone Temple Pilots",18
"0","The Beatles",57
"0","The Dead Milkmen",354
"0","The Mighty Mighty Bosstones",28
"0","The Smashing Pumpkins",75
"0","The Smiths",63
"0","The Strokes",69
"0","Turbonegro",26
"0","Weezer",51
"1","Bad Brains",58
"1","Beck",54
"1","Black Flag",98
"1","Buzzcocks",98
"1","Dangerdoom",20
"1","David Bowie",24
"1","Descendents",105
"1","Interpol",67
"1","Mf Doom",31
"1","No Doubt",98
"1","Reagan Youth",89
"1","Stone Temple Pilots",20
"1","The Beatles",36
"1","The Dead Milkmen",155
"1","The Mighty Mighty Bosstones",39
"1","The Smashing Pumpkins",64
"1","The Smiths",59
"1","The Strokes",55
"1","Turbonegro",26
"1","Weezer",37
"2","Bad Brains",34
"2","Beck",51
"2","Black Flag",48
"2","Buzzcocks",45
"2","Dangerdoom",19
"2","David Bowie",6
"2","Descendents",152
"2","Interpol",54
"2","Mf Doom",32
"2","No Doubt",60
"2","Reagan Youth",47
"2","Stone Temple Pilots",6
"2","The Beatles",27
"2","The Dead Milkmen",172
"2","The Mighty Mighty Bosstones",32
"2","The Smashing Pumpkins",77
"2","The Smiths",160
"2","The Strokes",37
"2","Turbonegro",20
"2","Weezer",19
"3","Bad Brains",31
"3","Beck",45
"3","Black Flag",93
"3","Buzzcocks",54
"3","Dangerdoom",29
"3","David Bowie",9
"3","Descendents",120
"3","Interpol",72
"3","Mf Doom",38
"3","No Doubt",51
"3","Reagan Youth",70
"3","Stone Temple Pilots",11
"3","The Beatles",17
"3","The Dead Milkmen",209
"3","The Mighty Mighty Bosstones",25
"3","The Smashing Pumpkins",102
"3","The Smiths",75
"3","The Strokes",41
"3","Turbonegro",17
"3","Weezer",34
"4","Bad Brains",48
"4","Beck",42
"4","Black Flag",82
"4","Buzzcocks",70
"4","Dangerdoom",24
"4","David Bowie",7
"4","Descendents",74
"4","Interpol",73
"4","Mf Doom",31
"4","No Doubt",52
"4","Reagan Youth",73
"4","Stone Temple Pilots",10
"4","The Beatles",32
"4","The Dead Milkmen",187
"4","The Mighty Mighty Bosstones",42
"4","The Smashing Pumpkins",92
"4","The Smiths",81
"4","The Strokes",32
"4","Turbonegro",21
"4","Weezer",31
"5","Bad Brains",42
"5","Beck",48
"5","Black Flag",69
"5","Buzzcocks",48
"5","Dangerdoom",25
"5","David Bowie",17
"5","Descendents",178
"5","Interpol",51
"5","Mf Doom",26
"5","No Doubt",46
"5","Reagan Youth",114
"5","Stone Temple Pilots",5
"5","The Beatles",13
"5","The Dead Milkmen",158
"5","The Mighty Mighty Bosstones",19
"5","The Smashing Pumpkins",50
"5","The Smiths",57
"5","The Strokes",48
"5","Turbonegro",19
"5","Weezer",42
"6","Bad Brains",51
"6","Beck",85
"6","Black Flag",133
"6","Buzzcocks",111
"6","Dangerdoom",34
"6","David Bowie",18
"6","Descendents",173
"6","Interpol",100
"6","Mf Doom",48
"6","No Doubt",41
"6","Reagan Youth",96
"6","Stone Temple Pilots",31
"6","The Beatles",28
"6","The Dead Milkmen",225
"6","The Mighty Mighty Bosstones",40
"6","The Smashing Pumpkins",119
"6","The Smiths",84
"6","The Strokes",78
"6","Turbonegro",24
"6","Weezer",39
