"month","artist","plays"
"2005-05","A Perfect Circle",7
"2005-05","Ayreon",4
"2005-05","Buck-Tick",3
"2005-05","Dir En Grey",14
"2005-05","Gackt",4
"2005-05","Malice Mizer",6
"2005-05","Marilyn Manson",2
"2005-05","Nick Arse & The Arsenicks",4
"2005-05","Nightwish",2
"2005-05","Nine Inch Nails",1
"2005-05","Placebo",2
"2005-05","Red Hot Chili Peppers",1
"2005-05","System Of A Down",6
"2005-05","The Cranberries",3
"2005-05","The Smashing Pumpkins",15
"2005-05","Tool",10
"2005-05","Yann Tiersen",3
"2005-05","Yup",2
"2005-05","植松伸夫",2
"2005-05","陰陽座",5
"2005-06","A Perfect Circle",21
"2005-06","Ayreon",14
"2005-06","Buck-Tick",16
"2005-06","Dir En Grey",60
"2005-06","Gackt",17
"2005-06","Malice Mizer",31
"2005-06","Marilyn Manson",7
"2005-06","Nick Arse & The Arsenicks",4
"2005-06","Nightwish",14
"2005-06","Nine Inch Nails",4
"2005-06","Placebo",7
"2005-06","Red Hot Chili Peppers",4
"2005-06","System Of A Down",8
"2005-06","The Cranberries",2
"2005-06","The Smashing Pumpkins",76
"2005-06","Tool",23
"2005-06","Yann Tiersen",2
"2005-06","Yup",11
"2005-06","植松伸夫",2
"2005-06","陰陽座",19
"2005-07","A Perfect Circle",25
"2005-07","Ayreon",12
"2005-07","Buck-Tick",26
"2005-07","Dir En Grey",34
"2005-07","Gackt",20
"2005-07","Malice Mizer",26
"2005-07","Marilyn Manson",7
"2005-07","Nick Arse & The Arsenicks",3
"2005-07","Nightwish",16
"2005-07","Nine Inch Nails",7
"2005-07","Placebo",7
"2005-07","Red Hot Chili Peppers",6
"2005-07","System Of A Down",22
"2005-07","The Cranberries",8
"2005-07","The Smashing Pumpkins",73
"2005-07","Tool",33
"2005-07","Yann Tiersen",3
"2005-07","Yup",6
"2005-07","植松伸夫",1
"2005-07","陰陽座",15
"2005-08","A Perfect Circle",16
"2005-08","Ayreon",9
"2005-08","Buck-Tick",5
"2005-08","Dir En Grey",21
"2005-08","Gackt",8
"2005-08","Malice Mizer",10
"2005-08","Marilyn Manson",2
"2005-08","Nick Arse & The Arsenicks",1
"2005-08","Nightwish",10
"2005-08","Nine Inch Nails",6
"2005-08","Placebo",5
"2005-08","Red Hot Chili Peppers",1
"2005-08","System Of A Down",8
"2005-08","The Cranberries",2
"2005-08","The Smashing Pumpkins",20
"2005-08","Tool",18
"2005-08","Yann Tiersen",2
"2005-08","Yup",2
"2005-08","植松伸夫",3
"2005-08","陰陽座",10
"2005-09","A Perfect Circle",10
"2005-09","Ayreon",10
"2005-09","Buck-Tick",14
"2005-09","Dir En Grey",30
"2005-09","Gackt",13
"2005-09","Malice Mizer",15
"2005-09","Marilyn Manson",6
"2005-09","Nick Arse & The Arsenicks",1
"2005-09","Nightwish",14
"2005-09","Nine Inch Nails",5
"2005-09","Placebo",6
"2005-09","Red Hot Chili Peppers",4
"2005-09","System Of A Down",20
"2005-09","The Cranberries",2
"2005-09","The Smashing Pumpkins",39
"2005-09","Tool",27
"2005-09","Yann Tiersen",5
"2005-09","Yup",7
"2005-09","植松伸夫",14
"2005-09","陰陽座",5
"2005-10","A Perfect Circle",26
"2005-10","Ayreon",13
"2005-10","Buck-Tick",9
"2005-10","Dir En Grey",42
"2005-10","Gackt",16
"2005-10","Malice Mizer",16
"2005-10","Marilyn Manson",12
"2005-10","Nick Arse & The Arsenicks",2
"2005-10","Nightwish",9
"2005-10","Nine Inch Nails",6
"2005-10","Placebo",8
"2005-10","Red Hot Chili Peppers",6
"2005-10","System Of A Down",23
"2005-10","The Cranberries",2
"2005-10","The Smashing Pumpkins",50
"2005-10","Tool",15
"2005-10","Yann Tiersen",1
"2005-10","Yup",11
"2005-10","植松伸夫",18
"2005-10","陰陽座",14
"2005-11","A Perfect Circle",18
"2005-11","Ayreon",7
"2005-11","Buck-Tick",4
"2005-11","Dir En Grey",19
"2005-11","Gackt",12
"2005-11","Malice Mizer",18
"2005-11","Marilyn Manson",5
"2005-11","Nick Arse & The Arsenicks",5
"2005-11","Nightwish",10
"2005-11","Nine Inch Nails",6
"2005-11","Placebo",5
"2005-11","Red Hot Chili Peppers",3
"2005-11","System Of A Down",6
"2005-11","The Cranberries",3
"2005-11","The Smashing Pumpkins",35
"2005-11","Tool",15
"2005-11","Yann Tiersen",5
"2005-11","Yup",5
"2005-11","植松伸夫",5
"2005-11","陰陽座",3
"2005-12","A Perfect Circle",4
"2005-12","Ayreon",6
"2005-12","Buck-Tick",5
"2005-12","Dir En Grey",25
"2005-12","Gackt",7
"2005-12","Malice Mizer",10
"2005-12","Marilyn Manson",5
"2005-12","Nick Arse & The Arsenicks",13
"2005-12","Nightwish",8
"2005-12","Nine Inch Nails",6
"2005-12","Placebo",3
"2005-12","Red Hot Chili Peppers",7
"2005-12","System Of A Down",12
"2005-12","The Cranberries",2
"2005-12","The Smashing Pumpkins",22
"2005-12","Tool",12
"2005-12","Yann Tiersen",5
"2005-12","Yup",7
"2005-12","植松伸夫",20
"2005-12","陰陽座",10
"2006-01","A Perfect Circle",11
"2006-01","Ayreon",3
"2006-01","Buck-Tick",9
"2006-01","Dir En Grey",13
"2006-01","Gackt",10
"2006-01","Malice Mizer",17
"2006-01","Marilyn Manson",6
"2006-01","Nick Arse & The Arsenicks",9
"2006-01","Nightwish",9
"2006-01","Nine Inch Nails",1
"2006-01","Placebo",5
"2006-01","Red Hot Chili Peppers",4
"2006-01","System Of A Down",19
"2006-01","The Cranberries",3
"2006-01","The Smashing Pumpkins",29
"2006-01","Tool",15
"2006-01","Yann Tiersen",9
"2006-01","Yup",10
"2006-01","植松伸夫",4
"2006-01","陰陽座",13
"2006-02","A Perfect Circle",18
"2006-02","Ayreon",5
"2006-02","Buck-Tick",13
"2006-02","Dir En Grey",20
"2006-02","Gackt",12
"2006-02","Malice Mizer",21
"2006-02","Marilyn Manson",5
"2006-02","Nick Arse & The Arsenicks",5
"2006-02","Nightwish",14
"2006-02","Nine Inch Nails",9
"2006-02","Placebo",4
"2006-02","Red Hot Chili Peppers",4
"2006-02","System Of A Down",13
"2006-02","The Cranberries",5
"2006-02","The Smashing Pumpkins",47
"2006-02","Tool",17
"2006-02","Yann Tiersen",4
"2006-02","Yup",9
"2006-02","植松伸夫",14
"2006-02","陰陽座",7
"2006-03","A Perfect Circle",23
"2006-03","Ayreon",9
"2006-03","Buck-Tick",10
"2006-03","Dir En Grey",47
"2006-03","Gackt",18
"2006-03","Malice Mizer",23
"2006-03","Marilyn Manson",8
"2006-03","Nick Arse & The Arsenicks",12
"2006-03","Nightwish",29
"2006-03","Nine Inch Nails",9
"2006-03","Placebo",12
"2006-03","Red Hot Chili Peppers",4
"2006-03","System Of A Down",41
"2006-03","The Cranberries",2
"2006-03","The Smashing Pumpkins",80
"2006-03","Tool",36
"2006-03","Yann Tiersen",14
"2006-03","Yup",20
"2006-03","植松伸夫",26
"2006-03","陰陽座",15
"2006-04","A Perfect Circle",22
"2006-04","Ayreon",7
"2006-04","Buck-Tick",11
"2006-04","Dir En Grey",33
"2006-04","Gackt",5
"2006-04","Malice Mizer",16
"2006-04","Marilyn Manson",9
"2006-04","Nick Arse & The Arsenicks",11
"2006-04","Nightwish",20
"2006-04","Nine Inch Nails",7
"2006-04","Placebo",32
"2006-04","Red Hot Chili Peppers",7
"2006-04","System Of A Down",28
"2006-04","The Cranberries",5
"2006-04","The Smashing Pumpkins",54
"2006-04","Tool",99
"2006-04","Yann Tiersen",8
"2006-04","Yup",18
"2006-04","植松伸夫",15
"2006-04","陰陽座",9
"2006-05","A Perfect Circle",46
"2006-05","Ayreon",18
"2006-05","Buck-Tick",19
"2006-05","Dir En Grey",73
"2006-05","Gackt",25
"2006-05","Malice Mizer",20
"2006-05","Marilyn Manson",13
"2006-05","Nick Arse & The Arsenicks",15
"2006-05","Nightwish",30
"2006-05","Nine Inch Nails",13
"2006-05","Placebo",23
"2006-05","Red Hot Chili Peppers",16
"2006-05","System Of A Down",38
"2006-05","The Cranberries",8
"2006-05","The Smashing Pumpkins",93
"2006-05","Tool",62
"2006-05","Yann Tiersen",7
"2006-05","Yup",18
"2006-05","植松伸夫",18
"2006-05","陰陽座",27
"2006-06","A Perfect Circle",8
"2006-06","Ayreon",3
"2006-06","Buck-Tick",6
"2006-06","Dir En Grey",33
"2006-06","Gackt",4
"2006-06","Malice Mizer",13
