"weekday","artist","plays"
"0","Broken Social Scene",2
"0","Chris Garneau",33
"0","Chromeo",34
"0","Devon Sproule",34
"0","Eisley",10
"0","Emmy The Great",26
"0","Errors",2
"0","Feist",28
"0","Gay Against You",5
"0","Howling Bells",3
"0","Late Of The Pier",23
"0","Metronomy",25
"0","Munch Munch",7
"0","Muscles",9
"0","Tegan And Sara",28
"0","The Cribs",15
"0","The Cure",72
"0","The Format",8
"0","The Research",59
"0","Twisted Charm",61
"1","Broken Social Scene",4
"1","Chris Garneau",69
"1","Chromeo",47
"1","Devon Sproule",41
"1","Eisley",18
"1","Emmy The Great",34
"1","Errors",7
"1","Feist",66
"1","Gay Against You",1
"1","Howling Bells",18
"1","Late Of The Pier",8
"1","Metronomy",16
"1","Munch Munch",10
"1","Muscles",2
"1","Tegan And Sara",35
"1","The Cribs",7
"1","The Cure",39
"1","The Format",19
"1","The Research",26
"1","Twisted Charm",151
"2","Broken Social Scene",7
"2","Chris Garneau",63
"2","Chromeo",21
"2","Devon Sproule",48
"2","Eisley",28
"2","Emmy The Great",37
"2","Errors",3
"2","Feist",28
"2","Gay Against You",12
"2","Howling Bells",30
"2","Late Of The Pier",4
"2","Metronomy",4
"2","Munch Munch",20
"2","Muscles",9
"2","Tegan And Sara",9
"2","The Cribs",3
"2","The Cure",55
"2","The Format",45
"2","The Research",49
"2","Twisted Charm",47
"3","Broken Social Scene",3
"3","Chris Garneau",50
"3","Chromeo",20
"3","Devon Sproule",3
"3","Eisley",16
"3","Emmy The Great",18
"3","Errors",20
"3","Feist",17
"3","Gay Against You",11
"3","Howling Bells",2
"3","Late Of The Pier",5
"3","Metronomy",7
"3","Munch Munch",0
"3","Muscles",5
"3","Tegan And Sara",21
"3","The Cribs",3
"3","The Cure",46
"3","The Format",82
"3","The Research",22
"3","Twisted Charm",11
"4","Broken Social Scene",6
"4","Chris Garneau",25
"4","Chromeo",29
"4","Devon Sproule",12
"4","Eisley",29
"4","Emmy The Great",17
"4","Errors",21
"4","Feist",4
"4","Gay Against You",6
"4","Howling Bells",2
"4","Late Of The Pier",11
"4","Metronomy",11
"4","Munch Munch",20
"4","Muscles",18
"4","Tegan And Sara",20
"4","The Cribs",3
"4","The Cure",86
"4","The Format",71
"4","The Research",68
"4","Twisted Charm",80
"5","Broken Social Scene",31
"5","Chris Garneau",57
"5","Chromeo",5
"5","Devon Sproule",20
"5","Eisley",24
"5","Emmy The Great",48
"5","Errors",6
"5","Feist",7
"5","Gay Against You",13
"5","Howling Bells",15
"5","Late Of The Pier",17
"5","Metronomy",50
"5","Munch Munch",16
"5","Muscles",11
"5","Tegan And Sara",18
"5","The Cribs",2
"5","The Cure",51
"5","The Format",38
"5","The Research",50
"5","Twisted Charm",19
"6","Broken Social Scene",11
"6","Chris Garneau",15
"6","Chromeo",35
"6","Devon Sproule",35
"6","Eisley",18
"6","Emmy The Great",26
"6","Errors",4
"6","Feist",25
"6","Gay Against You",11
"6","Howling Bells",7
"6","Late Of The Pier",16
"6","Metronomy",8
"6","Munch Munch",8
"6","Muscles",5
"6","Tegan And Sara",21
"6","The Cribs",3
"6","The Cure",26
"6","The Format",50
"6","The Research",49
"6","Twisted Charm",3
