"weekday","artist","plays"
"0","Anton Maiden",41
"0","Ayreon",58
"0","Black Sabbath",29
"0","Children Of Bodom",86
"0","Daft Punk",88
"0","Deep Purple",194
"0","Dream Theater",91
"0","Fates Warning",60
"0","Finntroll",29
"0","Infected Mushroom",101
"0","Iron Maiden",33
"0","Judas Priest",204
"0","Kapasiteettiyksikkö",34
"0","Machinae Supremacy",63
"0","Metallica",81
"0","Queen",83
"0","Rhapsody Of Fire",130
"0","Scooter",117
"0","Sonata Arctica",46
"0","Turmion Kätilöt",63
"1","Anton Maiden",27
"1","Ayreon",59
"1","Black Sabbath",13
"1","Children Of Bodom",72
"1","Daft Punk",57
"1","Deep Purple",80
"1","Dream Theater",100
"1","Fates Warning",104
"1","Finntroll",15
"1","Infected Mushroom",124
"1","Iron Maiden",23
"1","Judas Priest",157
"1","Kapasiteettiyksikkö",25
"1","Machinae Supremacy",66
"1","Metallica",66
"1","Queen",32
"1","Rhapsody Of Fire",145
"1","Scooter",89
"1","Sonata Arctica",29
"1","Turmion Kätilöt",58
"2","Anton Maiden",22
"2","Ayreon",32
"2","Black Sabbath",24
"2","Children Of Bodom",65
"2","Daft Punk",41
"2","Deep Purple",120
"2","Dream Theater",105
"2","Fates Warning",60
"2","Finntroll",29
"2","Infected Mushroom",83
"2","Iron Maiden",52
"2","Judas Priest",200
"2","Kapasiteettiyksikkö",50
"2","Machinae Supremacy",161
"2","Metallica",80
"2","Queen",37
"2","Rhapsody Of Fire",50
"2","Scooter",87
"2","Sonata Arctica",25
"2","Turmion Kätilöt",54
"3","Anton Maiden",28
"3","Ayreon",30
"3","Black Sabbath",24
"3","Children Of Bodom",45
"3","Daft Punk",29
"3","Deep Purple",94
"3","Dream Theater",70
"3","Fates Warning",50
"3","Finntroll",11
"3","Infected Mushroom",59
"3","Iron Maiden",32
"3","Judas Priest",128
"3","Kapasiteettiyksikkö",28
"3","Machinae Supremacy",49
"3","Metallica",49
"3","Queen",79
"3","Rhapsody Of Fire",81
"3","Scooter",66
"3","Sonata Arctica",38
"3","Turmion Kätilöt",56
"4","Anton Maiden",22
"4","Ayreon",40
"4","Black Sabbath",25
"4","Children Of Bodom",64
"4","Daft Punk",31
"4","Deep Purple",86
"4","Dream Theater",98
"4","Fates Warning",56
"4","Finntroll",28
"4","Infected Mushroom",73
"4","Iron Maiden",28
"4","Judas Priest",97
"4","Kapasiteettiyksikkö",16
"4","Machinae Supremacy",127
"4","Metallica",59
"4","Queen",59
"4","Rhapsody Of Fire",87
"4","Scooter",103
"4","Sonata Arctica",27
"4","Turmion Kätilöt",74
"5","Anton Maiden",26
"5","Ayreon",35
"5","Black Sabbath",20
"5","Children Of Bodom",57
"5","Daft Punk",45
"5","Deep Purple",92
"5","Dream Theater",71
"5","Fates Warning",78
"5","Finntroll",27
"5","Infected Mushroom",76
"5","Iron Maiden",16
"5","Judas Priest",131
"5","Kapasiteettiyksikkö",19
"5","Machinae Supremacy",71
"5","Metallica",46
"5","Queen",64
"5","Rhapsody Of Fire",70
"5","Scooter",93
"5","Sonata Arctica",28
"5","Turmion Kätilöt",105
"6","Anton Maiden",15
"6","Ayreon",44
"6","Black Sabbath",42
"6","Children Of Bodom",49
"6","Daft Punk",111
"6","Deep Purple",142
"6","Dream Theater",66
"6","Fates Warning",45
"6","Finntroll",20
"6","Infected Mushroom",94
"6","Iron Maiden",29
"6","Judas Priest",79
"6","Kapasiteettiyksikkö",33
"6","Machinae Supremacy",109
"6","Metallica",46
"6","Queen",42
"6","Rhapsody Of Fire",54
"6","Scooter",82
"6","Sonata Arctica",46
"6","Turmion Kätilöt",76
