"weekday","artist","plays"
"0","Amorphis",0
"0","Anathema",0
"0","Andrew W.K.",42
"0","Battlelore",0
"0","Cemetary",0
"0","Chiasm",7
"0","Devin Townsend",0
"0","Disturbed",0
"0","Dream Evil",4
"0","Lacuna Coil",3
"0","Marilyn Manson",0
"0","Mokoma",0
"0","Nightwish",4
"0","Paradise Lost",2
"0","Ruoska",33
"0","Sevendust",2
"0","Static-X",1
"0","The Prodigy",1
"0","Viikate",33
"0","Zeromancer",24
"1","Amorphis",11
"1","Anathema",2
"1","Andrew W.K.",54
"1","Battlelore",24
"1","Cemetary",20
"1","Chiasm",13
"1","Devin Townsend",2
"1","Disturbed",88
"1","Dream Evil",46
"1","Lacuna Coil",18
"1","Marilyn Manson",2
"1","Mokoma",34
"1","Nightwish",9
"1","Paradise Lost",4
"1","Ruoska",36
"1","Sevendust",5
"1","Static-X",38
"1","The Prodigy",18
"1","Viikate",75
"1","Zeromancer",9
"2","Amorphis",44
"2","Anathema",1
"2","Andrew W.K.",12
"2","Battlelore",78
"2","Cemetary",43
"2","Chiasm",8
"2","Devin Townsend",15
"2","Disturbed",105
"2","Dream Evil",18
"2","Lacuna Coil",12
"2","Marilyn Manson",0
"2","Mokoma",7
"2","Nightwish",25
"2","Paradise Lost",9
"2","Ruoska",74
"2","Sevendust",5
"2","Static-X",40
"2","The Prodigy",34
"2","Viikate",72
"2","Zeromancer",10
"3","Amorphis",31
"3","Anathema",4
"3","Andrew W.K.",122
"3","Battlelore",45
"3","Cemetary",9
"3","Chiasm",14
"3","Devin Townsend",7
"3","Disturbed",98
"3","Dream Evil",11
"3","Lacuna Coil",10
"3","Marilyn Manson",15
"3","Mokoma",18
"3","Nightwish",17
"3","Paradise Lost",3
"3","Ruoska",100
"3","Sevendust",2
"3","Static-X",13
"3","The Prodigy",23
"3","Viikate",116
"3","Zeromancer",2
"4","Amorphis",42
"4","Anathema",2
"4","Andrew W.K.",0
"4","Battlelore",25
"4","Cemetary",19
"4","Chiasm",2
"4","Devin Townsend",24
"4","Disturbed",4
"4","Dream Evil",13
"4","Lacuna Coil",21
"4","Marilyn Manson",32
"4","Mokoma",21
"4","Nightwish",13
"4","Paradise Lost",7
"4","Ruoska",29
"4","Sevendust",21
"4","Static-X",37
"4","The Prodigy",3
"4","Viikate",176
"4","Zeromancer",4
"5","Amorphis",12
"5","Anathema",1
"5","Andrew W.K.",16
"5","Battlelore",34
"5","Cemetary",27
"5","Chiasm",0
"5","Devin Townsend",5
"5","Disturbed",15
"5","Dream Evil",1
"5","Lacuna Coil",15
"5","Marilyn Manson",0
"5","Mokoma",0
"5","Nightwish",6
"5","Paradise Lost",1
"5","Ruoska",35
"5","Sevendust",0
"5","Static-X",10
"5","The Prodigy",26
"5","Viikate",56
"5","Zeromancer",11
"6","Amorphis",0
"6","Anathema",0
"6","Andrew W.K.",166
"6","Battlelore",0
"6","Cemetary",0
"6","Chiasm",1
"6","Devin Townsend",0
"6","Disturbed",0
"6","Dream Evil",0
"6","Lacuna Coil",0
"6","Marilyn Manson",0
"6","Mokoma",0
"6","Nightwish",0
"6","Paradise Lost",0
"6","Ruoska",21
"6","Sevendust",0
"6","Static-X",0
"6","The Prodigy",0
"6","Viikate",54
"6","Zeromancer",0
