"weekday","artist","plays"
"0","Afterhours",0
"0","Akufen",0
"0","Alex Smoke",0
"0","Aphex Twin",0
"0","Aphrodite",0
"0","Audion",0
"0","Blur",0
"0","Booka Shade",2
"0","Chelonis R. Jones",0
"0","Cornelius",0
"0","Creed",0
"0","David Bowie",0
"0","Depeche Mode",0
"0","Dj Shadow",0
"0","Ellen Allien",0
"0","Jesper Dahlbäck",0
"0","Litfiba",0
"0","Paul Kalkbrenner",0
"0","Tiga",0
"0","Vitalic",0
"1","Afterhours",0
"1","Akufen",0
"1","Alex Smoke",0
"1","Aphex Twin",0
"1","Aphrodite",0
"1","Audion",0
"1","Blur",0
"1","Booka Shade",1
"1","Chelonis R. Jones",0
"1","Cornelius",0
"1","Creed",0
"1","David Bowie",0
"1","Depeche Mode",0
"1","Dj Shadow",0
"1","Ellen Allien",0
"1","Jesper Dahlbäck",0
"1","Litfiba",0
"1","Paul Kalkbrenner",0
"1","Tiga",0
"1","Vitalic",1
"2","Afterhours",0
"2","Akufen",0
"2","Alex Smoke",0
"2","Aphex Twin",0
"2","Aphrodite",0
"2","Audion",0
"2","Blur",2
"2","Booka Shade",3
"2","Chelonis R. Jones",1
"2","Cornelius",0
"2","Creed",1
"2","David Bowie",1
"2","Depeche Mode",0
"2","Dj Shadow",0
"2","Ellen Allien",1
"2","Jesper Dahlbäck",0
"2","Litfiba",1
"2","Paul Kalkbrenner",2
"2","Tiga",1
"2","Vitalic",1
"3","Afterhours",1
"3","Akufen",0
"3","Alex Smoke",0
"3","Aphex Twin",1
"3","Aphrodite",1
"3","Audion",0
"3","Blur",0
"3","Booka Shade",0
"3","Chelonis R. Jones",0
"3","Cornelius",1
"3","Creed",0
"3","David Bowie",0
"3","Depeche Mode",1
"3","Dj Shadow",1
"3","Ellen Allien",1
"3","Jesper Dahlbäck",1
"3","Litfiba",1
"3","Paul Kalkbrenner",0
"3","Tiga",0
"3","Vitalic",0
"4","Afterhours",0
"4","Akufen",0
"4","Alex Smoke",0
"4","Aphex Twin",0
"4","Aphrodite",0
"4","Audion",1
"4","Blur",0
"4","Booka Shade",1
"4","Chelonis R. Jones",0
"4","Cornelius",0
"4","Creed",0
"4","David Bowie",0
"4","Depeche Mode",0
"4","Dj Shadow",0
"4","Ellen Allien",0
"4","Jesper Dahlbäck",0
"4","Litfiba",0
"4","Paul Kalkbrenner",0
"4","Tiga",0
"4","Vitalic",1
"5","Afterhours",0
"5","Akufen",0
"5","Alex Smoke",1
"5","Aphex Twin",0
"5","Aphrodite",0
"5","Audion",0
"5","Blur",0
"5","Booka Shade",0
"5","Chelonis R. Jones",0
"5","Cornelius",0
"5","Creed",0
"5","David Bowie",0
"5","Depeche Mode",0
"5","Dj Shadow",0
"5","Ellen Allien",0
"5","Jesper Dahlbäck",1
"5","Litfiba",0
"5","Paul Kalkbrenner",0
"5","Tiga",1
"5","Vitalic",0
"6","Afterhours",0
"6","Akufen",1
"6","Alex Smoke",0
"6","Aphex Twin",0
"6","Aphrodite",0
"6","Audion",0
"6","Blur",0
"6","Booka Shade",0
"6","Chelonis R. Jones",0
"6","Cornelius",0
"6","Creed",0
"6","David Bowie",0
"6","Depeche Mode",0
"6","Dj Shadow",0
"6","Ellen Allien",0
"6","Jesper Dahlbäck",0
"6","Litfiba",0
"6","Paul Kalkbrenner",1
"6","Tiga",0
"6","Vitalic",0
