"month","artist","plays"
"2005-07","Air",0
"2005-07","Arcade Fire",1
"2005-07","Beck",0
"2005-07","Belle And Sebastian",0
"2005-07","Bright Eyes",0
"2005-07","Broken Social Scene",0
"2005-07","Death Cab For Cutie",0
"2005-07","Elliott Smith",0
"2005-07","Interpol",0
"2005-07","Iron & Wine",0
"2005-07","Lcd Soundsystem",0
"2005-07","Massive Attack",0
"2005-07","Neutral Milk Hotel",0
"2005-07","Radiohead",1
"2005-07","Spoon",0
"2005-07","The Decemberists",0
"2005-07","The Flaming Lips",0
"2005-07","The Shins",0
"2005-07","Wilco",0
"2005-07","Yo La Tengo",0
"2005-08","Air",6
"2005-08","Arcade Fire",21
"2005-08","Beck",14
"2005-08","Belle And Sebastian",17
"2005-08","Bright Eyes",10
"2005-08","Broken Social Scene",4
"2005-08","Death Cab For Cutie",11
"2005-08","Elliott Smith",13
"2005-08","Interpol",6
"2005-08","Iron & Wine",6
"2005-08","Lcd Soundsystem",1
"2005-08","Massive Attack",3
"2005-08","Neutral Milk Hotel",24
"2005-08","Radiohead",24
"2005-08","Spoon",12
"2005-08","The Decemberists",24
"2005-08","The Flaming Lips",28
"2005-08","The Shins",24
"2005-08","Wilco",21
"2005-08","Yo La Tengo",13
"2005-09","Air",1
"2005-09","Arcade Fire",1
"2005-09","Beck",1
"2005-09","Belle And Sebastian",1
"2005-09","Bright Eyes",1
"2005-09","Broken Social Scene",1
"2005-09","Death Cab For Cutie",0
"2005-09","Elliott Smith",1
"2005-09","Interpol",2
"2005-09","Iron & Wine",1
"2005-09","Lcd Soundsystem",1
"2005-09","Massive Attack",1
"2005-09","Neutral Milk Hotel",1
"2005-09","Radiohead",1
"2005-09","Spoon",1
"2005-09","The Decemberists",1
"2005-09","The Flaming Lips",1
"2005-09","The Shins",1
"2005-09","Wilco",1
"2005-09","Yo La Tengo",1
"2005-10","Air",0
"2005-10","Arcade Fire",0
"2005-10","Beck",0
"2005-10","Belle And Sebastian",0
"2005-10","Bright Eyes",0
"2005-10","Broken Social Scene",0
"2005-10","Death Cab For Cutie",0
"2005-10","Elliott Smith",0
"2005-10","Interpol",0
"2005-10","Iron & Wine",0
"2005-10","Lcd Soundsystem",0
"2005-10","Massive Attack",0
"2005-10","Neutral Milk Hotel",0
"2005-10","Radiohead",0
"2005-10","Spoon",0
"2005-10","The Decemberists",0
"2005-10","The Flaming Lips",0
"2005-10","The Shins",0
"2005-10","Wilco",0
"2005-10","Yo La Tengo",0
"2005-11","Air",0
"2005-11","Arcade Fire",0
"2005-11","Beck",0
"2005-11","Belle And Sebastian",0
"2005-11","Bright Eyes",0
"2005-11","Broken Social Scene",0
"2005-11","Death Cab For Cutie",0
"2005-11","Elliott Smith",0
"2005-11","Interpol",0
"2005-11","Iron & Wine",0
"2005-11","Lcd Soundsystem",0
"2005-11","Massive Attack",0
"2005-11","Neutral Milk Hotel",0
"2005-11","Radiohead",0
"2005-11","Spoon",0
"2005-11","The Decemberists",0
"2005-11","The Flaming Lips",0
"2005-11","The Shins",0
"2005-11","Wilco",0
"2005-11","Yo La Tengo",0
"2005-12","Air",0
"2005-12","Arcade Fire",14
"2005-12","Beck",14
"2005-12","Belle And Sebastian",14
"2005-12","Bright Eyes",13
"2005-12","Broken Social Scene",0
"2005-12","Death Cab For Cutie",0
"2005-12","Elliott Smith",14
"2005-12","Interpol",0
"2005-12","Iron & Wine",14
"2005-12","Lcd Soundsystem",0
"2005-12","Massive Attack",0
"2005-12","Neutral Milk Hotel",13
"2005-12","Radiohead",14
"2005-12","Spoon",0
"2005-12","The Decemberists",14
"2005-12","The Flaming Lips",14
"2005-12","The Shins",14
"2005-12","Wilco",14
"2005-12","Yo La Tengo",0
"2006-01","Air",5
"2006-01","Arcade Fire",75
"2006-01","Beck",54
"2006-01","Belle And Sebastian",79
"2006-01","Bright Eyes",43
"2006-01","Broken Social Scene",42
"2006-01","Death Cab For Cutie",2
"2006-01","Elliott Smith",78
"2006-01","Interpol",3
"2006-01","Iron & Wine",77
"2006-01","Lcd Soundsystem",5
"2006-01","Massive Attack",5
"2006-01","Neutral Milk Hotel",75
"2006-01","Radiohead",78
"2006-01","Spoon",6
"2006-01","The Decemberists",75
"2006-01","The Flaming Lips",79
"2006-01","The Shins",78
"2006-01","Wilco",78
"2006-01","Yo La Tengo",20
"2006-02","Air",1
"2006-02","Arcade Fire",0
"2006-02","Beck",3
"2006-02","Belle And Sebastian",11
"2006-02","Bright Eyes",2
"2006-02","Broken Social Scene",0
"2006-02","Death Cab For Cutie",1
"2006-02","Elliott Smith",2
"2006-02","Interpol",1
"2006-02","Iron & Wine",1
"2006-02","Lcd Soundsystem",2
"2006-02","Massive Attack",1
"2006-02","Neutral Milk Hotel",1
"2006-02","Radiohead",1
"2006-02","Spoon",1
"2006-02","The Decemberists",1
"2006-02","The Flaming Lips",1
"2006-02","The Shins",1
"2006-02","Wilco",2
"2006-02","Yo La Tengo",1
"2006-03","Air",0
"2006-03","Arcade Fire",0
"2006-03","Beck",0
"2006-03","Belle And Sebastian",0
"2006-03","Bright Eyes",0
"2006-03","Broken Social Scene",0
"2006-03","Death Cab For Cutie",0
"2006-03","Elliott Smith",0
"2006-03","Interpol",0
"2006-03","Iron & Wine",0
"2006-03","Lcd Soundsystem",0
"2006-03","Massive Attack",0
"2006-03","Neutral Milk Hotel",0
"2006-03","Radiohead",0
"2006-03","Spoon",0
"2006-03","The Decemberists",0
"2006-03","The Flaming Lips",0
"2006-03","The Shins",0
