"weekday","artist","plays"
"0","3 Doors Down",0
"0","Amon Tobin",0
"0","Arcade Fire",0
"0","Björk",0
"0","Bonobo",1
"0","Bugge Wesseltoft",1
"0","Cake",1
"0","Foo Fighters",1
"0","Franz Ferdinand",1
"0","Gotan Project",1
"0","Interpol",0
"0","Lamb",0
"0","Massive Attack",1
"0","Nils Petter Molvær",1
"0","Nirvana",0
"0","Placebo",2
"0","R.E.M.",1
"0","Radiohead",0
"0","Sofa Surfers",1
"0","The Cinematic Orchestra",2
"1","3 Doors Down",1
"1","Amon Tobin",5
"1","Arcade Fire",4
"1","Björk",4
"1","Bonobo",11
"1","Bugge Wesseltoft",17
"1","Cake",2
"1","Foo Fighters",3
"1","Franz Ferdinand",4
"1","Gotan Project",6
"1","Interpol",3
"1","Lamb",8
"1","Massive Attack",24
"1","Nils Petter Molvær",14
"1","Nirvana",4
"1","Placebo",2
"1","R.E.M.",1
"1","Radiohead",9
"1","Sofa Surfers",9
"1","The Cinematic Orchestra",15
"2","3 Doors Down",3
"2","Amon Tobin",5
"2","Arcade Fire",5
"2","Björk",3
"2","Bonobo",7
"2","Bugge Wesseltoft",8
"2","Cake",1
"2","Foo Fighters",6
"2","Franz Ferdinand",5
"2","Gotan Project",3
"2","Interpol",6
"2","Lamb",3
"2","Massive Attack",13
"2","Nils Petter Molvær",6
"2","Nirvana",2
"2","Placebo",4
"2","R.E.M.",5
"2","Radiohead",5
"2","Sofa Surfers",10
"2","The Cinematic Orchestra",7
"3","3 Doors Down",3
"3","Amon Tobin",2
"3","Arcade Fire",4
"3","Björk",8
"3","Bonobo",5
"3","Bugge Wesseltoft",12
"3","Cake",7
"3","Foo Fighters",6
"3","Franz Ferdinand",4
"3","Gotan Project",4
"3","Interpol",1
"3","Lamb",12
"3","Massive Attack",17
"3","Nils Petter Molvær",10
"3","Nirvana",5
"3","Placebo",5
"3","R.E.M.",8
"3","Radiohead",7
"3","Sofa Surfers",19
"3","The Cinematic Orchestra",10
"4","3 Doors Down",2
"4","Amon Tobin",1
"4","Arcade Fire",5
"4","Björk",8
"4","Bonobo",5
"4","Bugge Wesseltoft",14
"4","Cake",3
"4","Foo Fighters",5
"4","Franz Ferdinand",4
"4","Gotan Project",4
"4","Interpol",8
"4","Lamb",1
"4","Massive Attack",17
"4","Nils Petter Molvær",12
"4","Nirvana",5
"4","Placebo",5
"4","R.E.M.",6
"4","Radiohead",9
"4","Sofa Surfers",2
"4","The Cinematic Orchestra",13
"5","3 Doors Down",2
"5","Amon Tobin",3
"5","Arcade Fire",5
"5","Björk",3
"5","Bonobo",2
"5","Bugge Wesseltoft",4
"5","Cake",5
"5","Foo Fighters",3
"5","Franz Ferdinand",4
"5","Gotan Project",4
"5","Interpol",2
"5","Lamb",0
"5","Massive Attack",6
"5","Nils Petter Molvær",6
"5","Nirvana",4
"5","Placebo",2
"5","R.E.M.",3
"5","Radiohead",4
"5","Sofa Surfers",0
"5","The Cinematic Orchestra",3
"6","3 Doors Down",0
"6","Amon Tobin",0
"6","Arcade Fire",0
"6","Björk",0
"6","Bonobo",1
"6","Bugge Wesseltoft",1
"6","Cake",0
"6","Foo Fighters",0
"6","Franz Ferdinand",0
"6","Gotan Project",1
"6","Interpol",0
"6","Lamb",0
"6","Massive Attack",1
"6","Nils Petter Molvær",1
"6","Nirvana",0
"6","Placebo",0
"6","R.E.M.",0
"6","Radiohead",0
"6","Sofa Surfers",1
"6","The Cinematic Orchestra",1
