"weekday","artist","plays"
"0","A-Ha",2
"0","Abba",1
"0","Aerosmith",1
"0","Alisha'S Attic",0
"0","Anastacia",0
"0","Annie Lennox",1
"0","Avril Lavigne",2
"0","Bee Gees",1
"0","Big Country",0
"0","Blues Brothers",5
"0","Bob Seger",1
"0","Bon Jovi",1
"0","Bryan Adams",1
"0","Depeche Mode",1
"0","Dire Straits",1
"0","Johnny Cash",43
"0","Leonard Cohen",0
"0","Queen",2
"0","Sash!",2
"0","The Christians",0
"1","A-Ha",0
"1","Abba",0
"1","Aerosmith",2
"1","Alisha'S Attic",0
"1","Anastacia",0
"1","Annie Lennox",0
"1","Avril Lavigne",0
"1","Bee Gees",1
"1","Big Country",2
"1","Blues Brothers",0
"1","Bob Seger",0
"1","Bon Jovi",3
"1","Bryan Adams",0
"1","Depeche Mode",0
"1","Dire Straits",0
"1","Johnny Cash",1
"1","Leonard Cohen",0
"1","Queen",0
"1","Sash!",0
"1","The Christians",0
"2","A-Ha",1
"2","Abba",0
"2","Aerosmith",0
"2","Alisha'S Attic",0
"2","Anastacia",0
"2","Annie Lennox",0
"2","Avril Lavigne",0
"2","Bee Gees",0
"2","Big Country",0
"2","Blues Brothers",0
"2","Bob Seger",0
"2","Bon Jovi",0
"2","Bryan Adams",0
"2","Depeche Mode",1
"2","Dire Straits",0
"2","Johnny Cash",0
"2","Leonard Cohen",0
"2","Queen",0
"2","Sash!",1
"2","The Christians",0
"3","A-Ha",2
"3","Abba",2
"3","Aerosmith",4
"3","Alisha'S Attic",5
"3","Anastacia",3
"3","Annie Lennox",1
"3","Avril Lavigne",3
"3","Bee Gees",0
"3","Big Country",1
"3","Blues Brothers",1
"3","Bob Seger",1
"3","Bon Jovi",3
"3","Bryan Adams",2
"3","Depeche Mode",0
"3","Dire Straits",3
"3","Johnny Cash",4
"3","Leonard Cohen",2
"3","Queen",1
"3","Sash!",1
"3","The Christians",3
"4","A-Ha",1
"4","Abba",1
"4","Aerosmith",3
"4","Alisha'S Attic",3
"4","Anastacia",1
"4","Annie Lennox",1
"4","Avril Lavigne",5
"4","Bee Gees",2
"4","Big Country",1
"4","Blues Brothers",5
"4","Bob Seger",2
"4","Bon Jovi",2
"4","Bryan Adams",4
"4","Depeche Mode",5
"4","Dire Straits",3
"4","Johnny Cash",83
"4","Leonard Cohen",4
"4","Queen",12
"4","Sash!",1
"4","The Christians",1
"5","A-Ha",2
"5","Abba",0
"5","Aerosmith",4
"5","Alisha'S Attic",2
"5","Anastacia",1
"5","Annie Lennox",1
"5","Avril Lavigne",7
"5","Bee Gees",3
"5","Big Country",1
"5","Blues Brothers",4
"5","Bob Seger",0
"5","Bon Jovi",2
"5","Bryan Adams",5
"5","Depeche Mode",1
"5","Dire Straits",4
"5","Johnny Cash",2
"5","Leonard Cohen",1
"5","Queen",5
"5","Sash!",2
"5","The Christians",3
"6","A-Ha",1
"6","Abba",3
"6","Aerosmith",1
"6","Alisha'S Attic",4
"6","Anastacia",3
"6","Annie Lennox",1
"6","Avril Lavigne",4
"6","Bee Gees",1
"6","Big Country",1
"6","Blues Brothers",9
"6","Bob Seger",2
"6","Bon Jovi",3
"6","Bryan Adams",5
"6","Depeche Mode",4
"6","Dire Straits",7
"6","Johnny Cash",62
"6","Leonard Cohen",2
"6","Queen",36
"6","Sash!",2
"6","The Christians",3
