"weekday","artist","plays"
"0","Bryan Adams",52
"0","Coldplay",64
"0","Damien Rice",35
"0","James Blunt",42
"0","Josh Groban",34
"0","Kylie Minogue",33
"0","Lenny Kravitz",78
"0","Lifehouse",139
"0","Liisi Koikson",74
"0","Moby",49
"0","Morrissey",27
"0","Norah Jones",34
"0","Robbie Williams",54
"0","Roxette",51
"0","Seal",21
"0","Terminaator",68
"0","The Beatles",67
"0","The Cure",52
"0","Tori Amos",75
"0","U2",35
"1","Bryan Adams",36
"1","Coldplay",49
"1","Damien Rice",37
"1","James Blunt",47
"1","Josh Groban",30
"1","Kylie Minogue",36
"1","Lenny Kravitz",141
"1","Lifehouse",133
"1","Liisi Koikson",105
"1","Moby",39
"1","Morrissey",14
"1","Norah Jones",20
"1","Robbie Williams",55
"1","Roxette",19
"1","Seal",14
"1","Terminaator",60
"1","The Beatles",38
"1","The Cure",36
"1","Tori Amos",59
"1","U2",44
"2","Bryan Adams",30
"2","Coldplay",51
"2","Damien Rice",28
"2","James Blunt",24
"2","Josh Groban",38
"2","Kylie Minogue",33
"2","Lenny Kravitz",63
"2","Lifehouse",91
"2","Liisi Koikson",52
"2","Moby",65
"2","Morrissey",28
"2","Norah Jones",32
"2","Robbie Williams",48
"2","Roxette",31
"2","Seal",24
"2","Terminaator",69
"2","The Beatles",55
"2","The Cure",52
"2","Tori Amos",54
"2","U2",39
"3","Bryan Adams",62
"3","Coldplay",53
"3","Damien Rice",22
"3","James Blunt",44
"3","Josh Groban",21
"3","Kylie Minogue",43
"3","Lenny Kravitz",84
"3","Lifehouse",55
"3","Liisi Koikson",50
"3","Moby",53
"3","Morrissey",19
"3","Norah Jones",26
"3","Robbie Williams",57
"3","Roxette",18
"3","Seal",18
"3","Terminaator",66
"3","The Beatles",64
"3","The Cure",41
"3","Tori Amos",66
"3","U2",24
"4","Bryan Adams",34
"4","Coldplay",62
"4","Damien Rice",43
"4","James Blunt",34
"4","Josh Groban",23
"4","Kylie Minogue",35
"4","Lenny Kravitz",63
"4","Lifehouse",89
"4","Liisi Koikson",50
"4","Moby",60
"4","Morrissey",14
"4","Norah Jones",18
"4","Robbie Williams",50
"4","Roxette",23
"4","Seal",17
"4","Terminaator",57
"4","The Beatles",66
"4","The Cure",41
"4","Tori Amos",53
"4","U2",33
"5","Bryan Adams",43
"5","Coldplay",94
"5","Damien Rice",36
"5","James Blunt",34
"5","Josh Groban",33
"5","Kylie Minogue",38
"5","Lenny Kravitz",116
"5","Lifehouse",129
"5","Liisi Koikson",66
"5","Moby",51
"5","Morrissey",24
"5","Norah Jones",35
"5","Robbie Williams",76
"5","Roxette",37
"5","Seal",25
"5","Terminaator",57
"5","The Beatles",57
"5","The Cure",38
"5","Tori Amos",71
"5","U2",33
"6","Bryan Adams",40
"6","Coldplay",72
"6","Damien Rice",44
"6","James Blunt",50
"6","Josh Groban",28
"6","Kylie Minogue",40
"6","Lenny Kravitz",87
"6","Lifehouse",92
"6","Liisi Koikson",67
"6","Moby",67
"6","Morrissey",20
"6","Norah Jones",27
"6","Robbie Williams",59
"6","Roxette",33
"6","Seal",19
"6","Terminaator",69
"6","The Beatles",67
"6","The Cure",49
"6","Tori Amos",67
"6","U2",45
