"weekday","artist","plays"
"0","Alka",0
"0","Amorph",0
"0","Blackfilm",2
"0","Blue Tofu",0
"0","Carbon Based Lifeforms",0
"0","Cheju",12
"0","Costanza",8
"0","Crustation",15
"0","Cybo³",0
"0","Dday One",0
"0","Digitonal",0
"0","Dirty Elegance",3
"0","Erik Sumo",1
"0","Folk & Røvere",0
"0","Funckarma",0
"0","Kilowatts",0
"0","Stendeck",0
"0","The Cinematic Orchestra",0
"0","Unkle",0
"0","Yagya",53
"1","Alka",15
"1","Amorph",29
"1","Blackfilm",7
"1","Blue Tofu",0
"1","Carbon Based Lifeforms",4
"1","Cheju",0
"1","Costanza",22
"1","Crustation",10
"1","Cybo³",10
"1","Dday One",0
"1","Digitonal",0
"1","Dirty Elegance",17
"1","Erik Sumo",3
"1","Folk & Røvere",23
"1","Funckarma",8
"1","Kilowatts",1
"1","Stendeck",0
"1","The Cinematic Orchestra",2
"1","Unkle",18
"1","Yagya",28
"2","Alka",19
"2","Amorph",10
"2","Blackfilm",25
"2","Blue Tofu",0
"2","Carbon Based Lifeforms",3
"2","Cheju",0
"2","Costanza",0
"2","Crustation",0
"2","Cybo³",26
"2","Dday One",10
"2","Digitonal",0
"2","Dirty Elegance",13
"2","Erik Sumo",0
"2","Folk & Røvere",21
"2","Funckarma",2
"2","Kilowatts",2
"2","Stendeck",1
"2","The Cinematic Orchestra",32
"2","Unkle",12
"2","Yagya",82
"3","Alka",0
"3","Amorph",1
"3","Blackfilm",4
"3","Blue Tofu",0
"3","Carbon Based Lifeforms",4
"3","Cheju",0
"3","Costanza",1
"3","Crustation",0
"3","Cybo³",18
"3","Dday One",0
"3","Digitonal",13
"3","Dirty Elegance",23
"3","Erik Sumo",6
"3","Folk & Røvere",0
"3","Funckarma",4
"3","Kilowatts",1
"3","Stendeck",0
"3","The Cinematic Orchestra",17
"3","Unkle",14
"3","Yagya",59
"4","Alka",0
"4","Amorph",9
"4","Blackfilm",0
"4","Blue Tofu",11
"4","Carbon Based Lifeforms",4
"4","Cheju",6
"4","Costanza",0
"4","Crustation",0
"4","Cybo³",18
"4","Dday One",0
"4","Digitonal",20
"4","Dirty Elegance",49
"4","Erik Sumo",0
"4","Folk & Røvere",0
"4","Funckarma",44
"4","Kilowatts",6
"4","Stendeck",34
"4","The Cinematic Orchestra",1
"4","Unkle",1
"4","Yagya",112
"5","Alka",0
"5","Amorph",1
"5","Blackfilm",3
"5","Blue Tofu",1
"5","Carbon Based Lifeforms",31
"5","Cheju",0
"5","Costanza",0
"5","Crustation",0
"5","Cybo³",0
"5","Dday One",45
"5","Digitonal",0
"5","Dirty Elegance",42
"5","Erik Sumo",15
"5","Folk & Røvere",0
"5","Funckarma",17
"5","Kilowatts",0
"5","Stendeck",36
"5","The Cinematic Orchestra",0
"5","Unkle",0
"5","Yagya",78
"6","Alka",0
"6","Amorph",0
"6","Blackfilm",0
"6","Blue Tofu",0
"6","Carbon Based Lifeforms",7
"6","Cheju",0
"6","Costanza",0
"6","Crustation",0
"6","Cybo³",0
"6","Dday One",11
"6","Digitonal",0
"6","Dirty Elegance",20
"6","Erik Sumo",10
"6","Folk & Røvere",0
"6","Funckarma",16
"6","Kilowatts",0
"6","Stendeck",0
"6","The Cinematic Orchestra",0
"6","Unkle",0
"6","Yagya",87
