"month","artist","plays"
"2007-10","65Daysofstatic",0
"2007-10","Amy Winehouse",0
"2007-10","Emilie Autumn",0
"2007-10","Emperor",4
"2007-10","Genitorturers",0
"2007-10","Gojira",0
"2007-10","Jack Off Jill",0
"2007-10","Jakob",0
"2007-10","Kmfdm",0
"2007-10","Malice Mizer",0
"2007-10","Marilyn Manson",0
"2007-10","Mono",1
"2007-10","Nine Inch Nails",0
"2007-10","Radiohead",1
"2007-10","Skinny Puppy",3
"2007-10","Strapping Young Lad",17
"2007-10","Sydän, Sydän",48
"2007-10","The Birthday Massacre",0
"2007-10","The Smashing Pumpkins",24
"2007-10","Ulver",12
"2007-11","65Daysofstatic",10
"2007-11","Amy Winehouse",0
"2007-11","Emilie Autumn",34
"2007-11","Emperor",7
"2007-11","Genitorturers",0
"2007-11","Gojira",7
"2007-11","Jack Off Jill",1
"2007-11","Jakob",0
"2007-11","Kmfdm",15
"2007-11","Malice Mizer",2
"2007-11","Marilyn Manson",0
"2007-11","Mono",0
"2007-11","Nine Inch Nails",0
"2007-11","Radiohead",0
"2007-11","Skinny Puppy",3
"2007-11","Strapping Young Lad",17
"2007-11","Sydän, Sydän",6
"2007-11","The Birthday Massacre",0
"2007-11","The Smashing Pumpkins",0
"2007-11","Ulver",2
"2007-12","65Daysofstatic",17
"2007-12","Amy Winehouse",1
"2007-12","Emilie Autumn",2
"2007-12","Emperor",0
"2007-12","Genitorturers",0
"2007-12","Gojira",1
"2007-12","Jack Off Jill",15
"2007-12","Jakob",0
"2007-12","Kmfdm",1
"2007-12","Malice Mizer",0
"2007-12","Marilyn Manson",30
"2007-12","Mono",0
"2007-12","Nine Inch Nails",0
"2007-12","Radiohead",4
"2007-12","Skinny Puppy",0
"2007-12","Strapping Young Lad",3
"2007-12","Sydän, Sydän",8
"2007-12","The Birthday Massacre",1
"2007-12","The Smashing Pumpkins",31
"2007-12","Ulver",20
"2008-01","65Daysofstatic",2
"2008-01","Amy Winehouse",9
"2008-01","Emilie Autumn",2
"2008-01","Emperor",3
"2008-01","Genitorturers",0
"2008-01","Gojira",7
"2008-01","Jack Off Jill",0
"2008-01","Jakob",0
"2008-01","Kmfdm",0
"2008-01","Malice Mizer",7
"2008-01","Marilyn Manson",0
"2008-01","Mono",0
"2008-01","Nine Inch Nails",16
"2008-01","Radiohead",0
"2008-01","Skinny Puppy",0
"2008-01","Strapping Young Lad",6
"2008-01","Sydän, Sydän",3
"2008-01","The Birthday Massacre",3
"2008-01","The Smashing Pumpkins",1
"2008-01","Ulver",0
"2008-02","65Daysofstatic",4
"2008-02","Amy Winehouse",1
"2008-02","Emilie Autumn",29
"2008-02","Emperor",0
"2008-02","Genitorturers",0
"2008-02","Gojira",0
"2008-02","Jack Off Jill",2
"2008-02","Jakob",0
"2008-02","Kmfdm",0
"2008-02","Malice Mizer",6
"2008-02","Marilyn Manson",0
"2008-02","Mono",3
"2008-02","Nine Inch Nails",12
"2008-02","Radiohead",0
"2008-02","Skinny Puppy",2
"2008-02","Strapping Young Lad",0
"2008-02","Sydän, Sydän",5
"2008-02","The Birthday Massacre",38
"2008-02","The Smashing Pumpkins",27
"2008-02","Ulver",2
"2008-03","65Daysofstatic",0
"2008-03","Amy Winehouse",10
"2008-03","Emilie Autumn",28
"2008-03","Emperor",0
"2008-03","Genitorturers",0
"2008-03","Gojira",0
"2008-03","Jack Off Jill",7
"2008-03","Jakob",0
"2008-03","Kmfdm",22
"2008-03","Malice Mizer",1
"2008-03","Marilyn Manson",3
"2008-03","Mono",0
"2008-03","Nine Inch Nails",32
"2008-03","Radiohead",1
"2008-03","Skinny Puppy",1
"2008-03","Strapping Young Lad",5
"2008-03","Sydän, Sydän",16
"2008-03","The Birthday Massacre",16
"2008-03","The Smashing Pumpkins",19
"2008-03","Ulver",1
"2008-04","65Daysofstatic",13
"2008-04","Amy Winehouse",0
"2008-04","Emilie Autumn",11
"2008-04","Emperor",1
"2008-04","Genitorturers",0
"2008-04","Gojira",1
"2008-04","Jack Off Jill",10
"2008-04","Jakob",9
"2008-04","Kmfdm",14
"2008-04","Malice Mizer",0
"2008-04","Marilyn Manson",1
"2008-04","Mono",2
"2008-04","Nine Inch Nails",9
"2008-04","Radiohead",0
"2008-04","Skinny Puppy",13
"2008-04","Strapping Young Lad",8
"2008-04","Sydän, Sydän",11
"2008-04","The Birthday Massacre",24
"2008-04","The Smashing Pumpkins",5
"2008-04","Ulver",0
"2008-05","65Daysofstatic",58
"2008-05","Amy Winehouse",5
"2008-05","Emilie Autumn",10
"2008-05","Emperor",3
"2008-05","Genitorturers",1
"2008-05","Gojira",3
"2008-05","Jack Off Jill",0
"2008-05","Jakob",20
"2008-05","Kmfdm",0
"2008-05","Malice Mizer",4
"2008-05","Marilyn Manson",1
"2008-05","Mono",1
"2008-05","Nine Inch Nails",78
"2008-05","Radiohead",0
"2008-05","Skinny Puppy",0
"2008-05","Strapping Young Lad",0
"2008-05","Sydän, Sydän",1
"2008-05","The Birthday Massacre",0
"2008-05","The Smashing Pumpkins",3
"2008-05","Ulver",11
"2008-06","65Daysofstatic",18
"2008-06","Amy Winehouse",0
"2008-06","Emilie Autumn",9
"2008-06","Emperor",0
"2008-06","Genitorturers",0
"2008-06","Gojira",0
"2008-06","Jack Off Jill",0
"2008-06","Jakob",28
"2008-06","Kmfdm",1
"2008-06","Malice Mizer",0
"2008-06","Marilyn Manson",0
"2008-06","Mono",1
"2008-06","Nine Inch Nails",1
"2008-06","Radiohead",0
"2008-06","Skinny Puppy",0
"2008-06","Strapping Young Lad",2
"2008-06","Sydän, Sydän",0
"2008-06","The Birthday Massacre",0
"2008-06","The Smashing Pumpkins",0
"2008-06","Ulver",0
"2008-07","65Daysofstatic",13
"2008-07","Amy Winehouse",12
"2008-07","Emilie Autumn",24
"2008-07","Emperor",3
"2008-07","Genitorturers",9
"2008-07","Gojira",2
"2008-07","Jack Off Jill",20
"2008-07","Jakob",10
"2008-07","Kmfdm",4
"2008-07","Malice Mizer",0
"2008-07","Marilyn Manson",17
"2008-07","Mono",1
"2008-07","Nine Inch Nails",13
"2008-07","Radiohead",3
"2008-07","Skinny Puppy",5
"2008-07","Strapping Young Lad",6
"2008-07","Sydän, Sydän",11
"2008-07","The Birthday Massacre",0
"2008-07","The Smashing Pumpkins",13
"2008-07","Ulver",9
"2008-08","65Daysofstatic",1
"2008-08","Amy Winehouse",0
"2008-08","Emilie Autumn",123
"2008-08","Emperor",0
"2008-08","Genitorturers",3
"2008-08","Gojira",0
"2008-08","Jack Off Jill",13
"2008-08","Jakob",0
"2008-08","Kmfdm",2
"2008-08","Malice Mizer",0
"2008-08","Marilyn Manson",3
"2008-08","Mono",0
"2008-08","Nine Inch Nails",2
"2008-08","Radiohead",0
"2008-08","Skinny Puppy",0
"2008-08","Strapping Young Lad",0
"2008-08","Sydän, Sydän",0
"2008-08","The Birthday Massacre",5
"2008-08","The Smashing Pumpkins",0
"2008-08","Ulver",0
"2008-09","65Daysofstatic",0
"2008-09","Amy Winehouse",0
"2008-09","Emilie Autumn",7
"2008-09","Emperor",0
"2008-09","Genitorturers",16
"2008-09","Gojira",0
"2008-09","Jack Off Jill",0
"2008-09","Jakob",7
"2008-09","Kmfdm",23
"2008-09","Malice Mizer",3
"2008-09","Marilyn Manson",4
"2008-09","Mono",0
"2008-09","Nine Inch Nails",1
"2008-09","Radiohead",1
"2008-09","Skinny Puppy",2
