"month","artist","plays"
"2006-02","50 Cent",1
"2006-02","Blink-182",2
"2006-02","D12",0
"2006-02","Daft Punk",0
"2006-02","Death Cab For Cutie",0
"2006-02","Eminem",6
"2006-02","Gorillaz",0
"2006-02","Jack Johnson",6
"2006-02","Jimmy Eat World",6
"2006-02","Kanye West",13
"2006-02","Lil Wayne",0
"2006-02","Linkin Park",5
"2006-02","Ludacris",10
"2006-02","Motion City Soundtrack",0
"2006-02","My Chemical Romance",6
"2006-02","Red Hot Chili Peppers",0
"2006-02","Taking Back Sunday",1
"2006-02","The Early November",0
"2006-02","The Honorary Title",3
"2006-02","The Shins",0
"2006-03","50 Cent",15
"2006-03","Blink-182",34
"2006-03","D12",4
"2006-03","Daft Punk",0
"2006-03","Death Cab For Cutie",0
"2006-03","Eminem",35
"2006-03","Gorillaz",14
"2006-03","Jack Johnson",106
"2006-03","Jimmy Eat World",20
"2006-03","Kanye West",72
"2006-03","Lil Wayne",2
"2006-03","Linkin Park",20
"2006-03","Ludacris",12
"2006-03","Motion City Soundtrack",39
"2006-03","My Chemical Romance",66
"2006-03","Red Hot Chili Peppers",31
"2006-03","Taking Back Sunday",14
"2006-03","The Early November",0
"2006-03","The Honorary Title",12
"2006-03","The Shins",0
"2006-04","50 Cent",7
"2006-04","Blink-182",5
"2006-04","D12",4
"2006-04","Daft Punk",0
"2006-04","Death Cab For Cutie",14
"2006-04","Eminem",11
"2006-04","Gorillaz",7
"2006-04","Jack Johnson",65
"2006-04","Jimmy Eat World",3
"2006-04","Kanye West",5
"2006-04","Lil Wayne",0
"2006-04","Linkin Park",16
"2006-04","Ludacris",3
"2006-04","Motion City Soundtrack",38
"2006-04","My Chemical Romance",216
"2006-04","Red Hot Chili Peppers",44
"2006-04","Taking Back Sunday",22
"2006-04","The Early November",0
"2006-04","The Honorary Title",6
"2006-04","The Shins",0
"2006-05","50 Cent",3
"2006-05","Blink-182",19
"2006-05","D12",27
"2006-05","Daft Punk",38
"2006-05","Death Cab For Cutie",0
"2006-05","Eminem",8
"2006-05","Gorillaz",100
"2006-05","Jack Johnson",75
"2006-05","Jimmy Eat World",7
"2006-05","Kanye West",10
"2006-05","Lil Wayne",0
"2006-05","Linkin Park",7
"2006-05","Ludacris",3
"2006-05","Motion City Soundtrack",21
"2006-05","My Chemical Romance",12
"2006-05","Red Hot Chili Peppers",101
"2006-05","Taking Back Sunday",24
"2006-05","The Early November",3
"2006-05","The Honorary Title",1
"2006-05","The Shins",0
"2006-06","50 Cent",5
"2006-06","Blink-182",15
"2006-06","D12",1
"2006-06","Daft Punk",4
"2006-06","Death Cab For Cutie",1
"2006-06","Eminem",14
"2006-06","Gorillaz",20
"2006-06","Jack Johnson",86
"2006-06","Jimmy Eat World",3
"2006-06","Kanye West",28
"2006-06","Lil Wayne",0
