"weekday","artist","plays"
"0","Air",58
"0","Atb",9
"0","Ben Harper",12
"0","Boa",30
"0","Boards Of Canada",8
"0","Esbjörn Svensson Trio",23
"0","Groove Armada",24
"0","Jamiroquai",2
"0","L'Arc~En~Ciel",11
"0","Massive Attack",32
"0","Melody.",60
"0","Miles Davis",5
"0","Moby",10
"0","Télépopmusik",8
"0","Thievery Corporation",43
"0","Zero 7",25
"0","倖田來未",11
"0","宇多田ヒカル",58
"0","島谷ひとみ",23
"0","浜崎あゆみ",36
"1","Air",18
"1","Atb",2
"1","Ben Harper",8
"1","Boa",40
"1","Boards Of Canada",4
"1","Esbjörn Svensson Trio",10
"1","Groove Armada",11
"1","Jamiroquai",6
"1","L'Arc~En~Ciel",15
"1","Massive Attack",18
"1","Melody.",96
"1","Miles Davis",6
"1","Moby",12
"1","Télépopmusik",7
"1","Thievery Corporation",29
"1","Zero 7",16
"1","倖田來未",25
"1","宇多田ヒカル",91
"1","島谷ひとみ",35
"1","浜崎あゆみ",43
"2","Air",26
"2","Atb",11
"2","Ben Harper",7
"2","Boa",45
"2","Boards Of Canada",10
"2","Esbjörn Svensson Trio",19
"2","Groove Armada",16
"2","Jamiroquai",2
"2","L'Arc~En~Ciel",11
"2","Massive Attack",37
"2","Melody.",51
"2","Miles Davis",3
"2","Moby",4
"2","Télépopmusik",3
"2","Thievery Corporation",33
"2","Zero 7",27
"2","倖田來未",15
"2","宇多田ヒカル",70
"2","島谷ひとみ",19
"2","浜崎あゆみ",35
"3","Air",42
"3","Atb",13
"3","Ben Harper",16
"3","Boa",49
"3","Boards Of Canada",9
"3","Esbjörn Svensson Trio",14
"3","Groove Armada",15
"3","Jamiroquai",8
"3","L'Arc~En~Ciel",8
"3","Massive Attack",22
"3","Melody.",34
"3","Miles Davis",3
"3","Moby",9
"3","Télépopmusik",4
"3","Thievery Corporation",36
"3","Zero 7",25
"3","倖田來未",13
"3","宇多田ヒカル",56
"3","島谷ひとみ",7
"3","浜崎あゆみ",18
"4","Air",16
"4","Atb",27
"4","Ben Harper",15
"4","Boa",18
"4","Boards Of Canada",14
"4","Esbjörn Svensson Trio",28
"4","Groove Armada",17
"4","Jamiroquai",5
"4","L'Arc~En~Ciel",10
"4","Massive Attack",35
"4","Melody.",55
"4","Miles Davis",1
"4","Moby",6
"4","Télépopmusik",3
"4","Thievery Corporation",40
"4","Zero 7",20
"4","倖田來未",15
"4","宇多田ヒカル",65
"4","島谷ひとみ",18
"4","浜崎あゆみ",26
"5","Air",8
"5","Atb",9
"5","Ben Harper",4
"5","Boa",33
"5","Boards Of Canada",3
"5","Esbjörn Svensson Trio",21
"5","Groove Armada",15
"5","Jamiroquai",2
"5","L'Arc~En~Ciel",10
"5","Massive Attack",24
"5","Melody.",37
"5","Miles Davis",0
"5","Moby",2
"5","Télépopmusik",5
"5","Thievery Corporation",28
"5","Zero 7",16
"5","倖田來未",11
"5","宇多田ヒカル",55
"5","島谷ひとみ",12
"5","浜崎あゆみ",33
"6","Air",11
"6","Atb",6
"6","Ben Harper",7
"6","Boa",3
"6","Boards Of Canada",4
"6","Esbjörn Svensson Trio",35
"6","Groove Armada",24
"6","Jamiroquai",4
"6","L'Arc~En~Ciel",3
"6","Massive Attack",24
"6","Melody.",11
"6","Miles Davis",3
"6","Moby",7
"6","Télépopmusik",0
"6","Thievery Corporation",45
"6","Zero 7",27
"6","倖田來未",5
"6","宇多田ヒカル",12
"6","島谷ひとみ",2
"6","浜崎あゆみ",5
