"weekday","artist","plays"
"0","A Thorn For Every Heart",2
"0","Acceptance",16
"0","Alexisonfire",49
"0","Anti-Flag",108
"0","Blink-182",18
"0","Brand New",10
"0","Chiodos",10
"0","Dashboard Confessional",6
"0","Fall Out Boy",51
"0","Houston Calls",32
"0","Jimmy Eat World",90
"0","Saves The Day",26
"0","Scary Kids Scaring Kids",23
"0","Senses Fail",32
"0","Silverstein",31
"0","Taking Back Sunday",37
"0","The Early November",27
"0","The Junior Varsity",62
"0","Thrice",12
"0","Thursday",4
"1","A Thorn For Every Heart",10
"1","Acceptance",13
"1","Alexisonfire",88
"1","Anti-Flag",27
"1","Blink-182",4
"1","Brand New",9
"1","Chiodos",2
"1","Dashboard Confessional",17
"1","Fall Out Boy",46
"1","Houston Calls",45
"1","Jimmy Eat World",1
"1","Saves The Day",49
"1","Scary Kids Scaring Kids",28
"1","Senses Fail",41
"1","Silverstein",33
"1","Taking Back Sunday",29
"1","The Early November",80
"1","The Junior Varsity",17
"1","Thrice",28
"1","Thursday",59
"2","A Thorn For Every Heart",6
"2","Acceptance",23
"2","Alexisonfire",49
"2","Anti-Flag",76
"2","Blink-182",22
"2","Brand New",54
"2","Chiodos",18
"2","Dashboard Confessional",14
"2","Fall Out Boy",14
"2","Houston Calls",28
"2","Jimmy Eat World",7
"2","Saves The Day",30
"2","Scary Kids Scaring Kids",12
"2","Senses Fail",20
"2","Silverstein",7
"2","Taking Back Sunday",34
"2","The Early November",31
"2","The Junior Varsity",28
"2","Thrice",17
"2","Thursday",4
"3","A Thorn For Every Heart",36
"3","Acceptance",27
"3","Alexisonfire",19
"3","Anti-Flag",48
"3","Blink-182",33
"3","Brand New",29
"3","Chiodos",28
"3","Dashboard Confessional",93
"3","Fall Out Boy",54
"3","Houston Calls",170
"3","Jimmy Eat World",4
"3","Saves The Day",16
"3","Scary Kids Scaring Kids",23
"3","Senses Fail",32
"3","Silverstein",32
"3","Taking Back Sunday",27
"3","The Early November",23
"3","The Junior Varsity",9
"3","Thrice",1
"3","Thursday",9
"4","A Thorn For Every Heart",44
"4","Acceptance",48
"4","Alexisonfire",37
"4","Anti-Flag",137
"4","Blink-182",18
"4","Brand New",39
"4","Chiodos",1
"4","Dashboard Confessional",2
"4","Fall Out Boy",75
"4","Houston Calls",30
"4","Jimmy Eat World",2
"4","Saves The Day",15
"4","Scary Kids Scaring Kids",23
"4","Senses Fail",74
"4","Silverstein",2
"4","Taking Back Sunday",8
"4","The Early November",69
"4","The Junior Varsity",13
"4","Thrice",4
"4","Thursday",16
"5","A Thorn For Every Heart",13
"5","Acceptance",5
"5","Alexisonfire",22
"5","Anti-Flag",4
"5","Blink-182",8
"5","Brand New",33
"5","Chiodos",10
"5","Dashboard Confessional",2
"5","Fall Out Boy",65
"5","Houston Calls",13
"5","Jimmy Eat World",1
"5","Saves The Day",8
"5","Scary Kids Scaring Kids",6
"5","Senses Fail",17
"5","Silverstein",28
"5","Taking Back Sunday",29
"5","The Early November",35
"5","The Junior Varsity",11
"5","Thrice",23
"5","Thursday",54
"6","A Thorn For Every Heart",1
"6","Acceptance",2
"6","Alexisonfire",38
"6","Anti-Flag",19
"6","Blink-182",19
"6","Brand New",52
"6","Chiodos",26
"6","Dashboard Confessional",24
"6","Fall Out Boy",26
"6","Houston Calls",7
"6","Jimmy Eat World",1
"6","Saves The Day",6
"6","Scary Kids Scaring Kids",23
"6","Senses Fail",87
"6","Silverstein",48
"6","Taking Back Sunday",66
"6","The Early November",17
"6","The Junior Varsity",2
"6","Thrice",35
"6","Thursday",74
