"weekday","artist","plays"
"0","Air",20
"0","Beck",104
"0","Belle And Sebastian",76
"0","Blonde Redhead",20
"0","Bob Dylan",27
"0","Death Cab For Cutie",31
"0","Eels",147
"0","Grizzly Bear",25
"0","Iron & Wine",53
"0","Jet",16
"0","Les Savy Fav",11
"0","Metric",43
"0","Moby",68
"0","Modest Mouse",53
"0","My Morning Jacket",36
"0","Of Montreal",63
"0","Spoon",50
"0","The Beatles",53
"0","The Faint",20
"0","The White Stripes",46
"1","Air",17
"1","Beck",39
"1","Belle And Sebastian",64
"1","Blonde Redhead",16
"1","Bob Dylan",14
"1","Death Cab For Cutie",25
"1","Eels",73
"1","Grizzly Bear",31
"1","Iron & Wine",14
"1","Jet",11
"1","Les Savy Fav",48
"1","Metric",26
"1","Moby",27
"1","Modest Mouse",20
"1","My Morning Jacket",35
"1","Of Montreal",70
"1","Spoon",48
"1","The Beatles",68
"1","The Faint",33
"1","The White Stripes",56
"2","Air",40
"2","Beck",40
"2","Belle And Sebastian",19
"2","Blonde Redhead",25
"2","Bob Dylan",18
"2","Death Cab For Cutie",18
"2","Eels",27
"2","Grizzly Bear",12
"2","Iron & Wine",15
"2","Jet",8
"2","Les Savy Fav",39
"2","Metric",17
"2","Moby",23
"2","Modest Mouse",14
"2","My Morning Jacket",19
"2","Of Montreal",54
"2","Spoon",14
"2","The Beatles",44
"2","The Faint",14
"2","The White Stripes",28
"3","Air",16
"3","Beck",33
"3","Belle And Sebastian",18
"3","Blonde Redhead",36
"3","Bob Dylan",16
"3","Death Cab For Cutie",12
"3","Eels",32
"3","Grizzly Bear",14
"3","Iron & Wine",8
"3","Jet",6
"3","Les Savy Fav",59
"3","Metric",10
"3","Moby",19
"3","Modest Mouse",39
"3","My Morning Jacket",47
"3","Of Montreal",33
"3","Spoon",44
"3","The Beatles",39
"3","The Faint",12
"3","The White Stripes",45
"4","Air",5
"4","Beck",32
"4","Belle And Sebastian",47
"4","Blonde Redhead",17
"4","Bob Dylan",9
"4","Death Cab For Cutie",20
"4","Eels",21
"4","Grizzly Bear",14
"4","Iron & Wine",17
"4","Jet",4
"4","Les Savy Fav",11
"4","Metric",19
"4","Moby",13
"4","Modest Mouse",49
"4","My Morning Jacket",32
"4","Of Montreal",21
"4","Spoon",11
"4","The Beatles",29
"4","The Faint",13
"4","The White Stripes",43
"5","Air",46
"5","Beck",26
"5","Belle And Sebastian",30
"5","Blonde Redhead",7
"5","Bob Dylan",34
"5","Death Cab For Cutie",14
"5","Eels",25
"5","Grizzly Bear",13
"5","Iron & Wine",8
"5","Jet",5
"5","Les Savy Fav",33
"5","Metric",1
"5","Moby",15
"5","Modest Mouse",39
"5","My Morning Jacket",17
"5","Of Montreal",58
"5","Spoon",12
"5","The Beatles",20
"5","The Faint",15
"5","The White Stripes",38
"6","Air",32
"6","Beck",49
"6","Belle And Sebastian",42
"6","Blonde Redhead",54
"6","Bob Dylan",29
"6","Death Cab For Cutie",28
"6","Eels",57
"6","Grizzly Bear",8
"6","Iron & Wine",10
"6","Jet",7
"6","Les Savy Fav",68
"6","Metric",5
"6","Moby",6
"6","Modest Mouse",22
"6","My Morning Jacket",22
"6","Of Montreal",61
"6","Spoon",18
"6","The Beatles",51
"6","The Faint",11
"6","The White Stripes",29
