"weekday","artist","plays"
"0","Ac/Dc",21
"0","Aerosmith",10
"0","Antonio Vivaldi",17
"0","Coldplay",181
"0","Deep Purple",11
"0","Edvard Grieg",5
"0","Guns N' Roses",71
"0","Jimi Hendrix",14
"0","Joe Satriani",48
"0","Johann Sebastian Bach",27
"0","Ludwig Van Beethoven",45
"0","Luna Amară",68
"0","Metallica",252
"0","Nirvana",21
"0","Pantera",31
"0","Pink Floyd",386
"0","Queen",347
"0","Red Hot Chili Peppers",219
"0","Van Halen",6
"0","Wolfgang Amadeus Mozart",26
"1","Ac/Dc",17
"1","Aerosmith",32
"1","Antonio Vivaldi",65
"1","Coldplay",139
"1","Deep Purple",15
"1","Edvard Grieg",1
"1","Guns N' Roses",63
"1","Jimi Hendrix",58
"1","Joe Satriani",13
"1","Johann Sebastian Bach",14
"1","Ludwig Van Beethoven",31
"1","Luna Amară",101
"1","Metallica",165
"1","Nirvana",17
"1","Pantera",16
"1","Pink Floyd",187
"1","Queen",278
"1","Red Hot Chili Peppers",250
"1","Van Halen",12
"1","Wolfgang Amadeus Mozart",15
"2","Ac/Dc",21
"2","Aerosmith",21
"2","Antonio Vivaldi",99
"2","Coldplay",110
"2","Deep Purple",24
"2","Edvard Grieg",30
"2","Guns N' Roses",137
"2","Jimi Hendrix",59
"2","Joe Satriani",20
"2","Johann Sebastian Bach",28
"2","Ludwig Van Beethoven",14
"2","Luna Amară",115
"2","Metallica",206
"2","Nirvana",37
"2","Pantera",28
"2","Pink Floyd",334
"2","Queen",337
"2","Red Hot Chili Peppers",157
"2","Van Halen",12
"2","Wolfgang Amadeus Mozart",24
"3","Ac/Dc",50
"3","Aerosmith",34
"3","Antonio Vivaldi",90
"3","Coldplay",244
"3","Deep Purple",20
"3","Edvard Grieg",16
"3","Guns N' Roses",90
"3","Jimi Hendrix",49
"3","Joe Satriani",69
"3","Johann Sebastian Bach",33
"3","Ludwig Van Beethoven",47
"3","Luna Amară",161
"3","Metallica",207
"3","Nirvana",10
"3","Pantera",32
"3","Pink Floyd",227
"3","Queen",298
"3","Red Hot Chili Peppers",176
"3","Van Halen",6
"3","Wolfgang Amadeus Mozart",22
"4","Ac/Dc",31
"4","Aerosmith",74
"4","Antonio Vivaldi",36
"4","Coldplay",164
"4","Deep Purple",28
"4","Edvard Grieg",11
"4","Guns N' Roses",106
"4","Jimi Hendrix",60
"4","Joe Satriani",29
"4","Johann Sebastian Bach",33
"4","Ludwig Van Beethoven",50
"4","Luna Amară",64
"4","Metallica",211
"4","Nirvana",41
"4","Pantera",33
"4","Pink Floyd",290
"4","Queen",330
"4","Red Hot Chili Peppers",104
"4","Van Halen",7
"4","Wolfgang Amadeus Mozart",23
"5","Ac/Dc",8
"5","Aerosmith",26
"5","Antonio Vivaldi",57
"5","Coldplay",162
"5","Deep Purple",21
"5","Edvard Grieg",18
"5","Guns N' Roses",113
"5","Jimi Hendrix",43
"5","Joe Satriani",14
"5","Johann Sebastian Bach",8
"5","Ludwig Van Beethoven",8
"5","Luna Amară",72
"5","Metallica",275
"5","Nirvana",11
"5","Pantera",29
"5","Pink Floyd",395
"5","Queen",274
"5","Red Hot Chili Peppers",147
"5","Van Halen",9
"5","Wolfgang Amadeus Mozart",6
"6","Ac/Dc",18
"6","Aerosmith",15
"6","Antonio Vivaldi",73
"6","Coldplay",229
"6","Deep Purple",3
"6","Edvard Grieg",29
"6","Guns N' Roses",138
"6","Jimi Hendrix",34
"6","Joe Satriani",53
"6","Johann Sebastian Bach",17
"6","Ludwig Van Beethoven",18
"6","Luna Amară",8
"6","Metallica",145
"6","Nirvana",25
"6","Pantera",29
"6","Pink Floyd",508
"6","Queen",266
"6","Red Hot Chili Peppers",263
"6","Van Halen",16
"6","Wolfgang Amadeus Mozart",47
