"weekday","artist","plays"
"0","Beyoncé",26
"0","Britney Spears",4
"0","Cassie",29
"0","Christina Aguilera",7
"0","Christina Milian",10
"0","Ciara",9
"0","Fergie",5
"0","Gwen Stefani",24
"0","Hilary Duff",16
"0","Janet Jackson",5
"0","Jessica Simpson",7
"0","Jojo",21
"0","Justin Timberlake",11
"0","Katharine Mcphee",7
"0","Kelly Clarkson",13
"0","Nelly Furtado",32
"0","P!Nk",24
"0","Paris Hilton",9
"0","Rihanna",29
"0","Shakira",12
"1","Beyoncé",57
"1","Britney Spears",21
"1","Cassie",24
"1","Christina Aguilera",6
"1","Christina Milian",7
"1","Ciara",4
"1","Fergie",8
"1","Gwen Stefani",9
"1","Hilary Duff",11
"1","Janet Jackson",0
"1","Jessica Simpson",8
"1","Jojo",5
"1","Justin Timberlake",11
"1","Katharine Mcphee",1
"1","Kelly Clarkson",0
"1","Nelly Furtado",29
"1","P!Nk",17
"1","Paris Hilton",9
"1","Rihanna",6
"1","Shakira",0
"2","Beyoncé",21
"2","Britney Spears",7
"2","Cassie",1
"2","Christina Aguilera",3
"2","Christina Milian",1
"2","Ciara",13
"2","Fergie",3
"2","Gwen Stefani",2
"2","Hilary Duff",8
"2","Janet Jackson",0
"2","Jessica Simpson",7
"2","Jojo",13
"2","Justin Timberlake",4
"2","Katharine Mcphee",1
"2","Kelly Clarkson",23
"2","Nelly Furtado",10
"2","P!Nk",13
"2","Paris Hilton",1
"2","Rihanna",23
"2","Shakira",0
"3","Beyoncé",36
"3","Britney Spears",5
"3","Cassie",15
"3","Christina Aguilera",14
"3","Christina Milian",22
"3","Ciara",15
"3","Fergie",4
"3","Gwen Stefani",7
"3","Hilary Duff",10
"3","Janet Jackson",17
"3","Jessica Simpson",8
"3","Jojo",5
"3","Justin Timberlake",6
"3","Katharine Mcphee",5
"3","Kelly Clarkson",12
"3","Nelly Furtado",20
"3","P!Nk",16
"3","Paris Hilton",4
"3","Rihanna",9
"3","Shakira",7
"4","Beyoncé",52
"4","Britney Spears",27
"4","Cassie",49
"4","Christina Aguilera",19
"4","Christina Milian",14
"4","Ciara",3
"4","Fergie",5
"4","Gwen Stefani",17
"4","Hilary Duff",14
"4","Janet Jackson",3
"4","Jessica Simpson",7
"4","Jojo",11
"4","Justin Timberlake",5
"4","Katharine Mcphee",4
"4","Kelly Clarkson",16
"4","Nelly Furtado",14
"4","P!Nk",4
"4","Paris Hilton",1
"4","Rihanna",2
"4","Shakira",9
"5","Beyoncé",51
"5","Britney Spears",8
"5","Cassie",30
"5","Christina Aguilera",16
"5","Christina Milian",9
"5","Ciara",10
"5","Fergie",8
"5","Gwen Stefani",9
"5","Hilary Duff",23
"5","Janet Jackson",6
"5","Jessica Simpson",8
"5","Jojo",9
"5","Justin Timberlake",6
"5","Katharine Mcphee",2
"5","Kelly Clarkson",2
"5","Nelly Furtado",27
"5","P!Nk",14
"5","Paris Hilton",3
"5","Rihanna",0
"5","Shakira",26
"6","Beyoncé",46
"6","Britney Spears",24
"6","Cassie",8
"6","Christina Aguilera",16
"6","Christina Milian",7
"6","Ciara",13
"6","Fergie",18
"6","Gwen Stefani",9
"6","Hilary Duff",24
"6","Janet Jackson",8
"6","Jessica Simpson",11
"6","Jojo",7
"6","Justin Timberlake",9
"6","Katharine Mcphee",12
"6","Kelly Clarkson",6
"6","Nelly Furtado",25
"6","P!Nk",22
"6","Paris Hilton",6
"6","Rihanna",32
"6","Shakira",5
