"month","artist","plays"
"2006-04","Afterhours",6
"2006-04","Antony And The Johnsons",0
"2006-04","Björk",106
"2006-04","Carmen Consoli",14
"2006-04","David Bowie",26
"2006-04","Death Cab For Cutie",132
"2006-04","Elisa",43
"2006-04","Goldfrapp",14
"2006-04","Kate Bush",37
"2006-04","Madonna",44
"2006-04","Marilyn Manson",99
"2006-04","Michael Nyman",0
"2006-04","Morgan",4
"2006-04","Peaches",3
"2006-04","Pj Harvey",38
"2006-04","Placebo",118
"2006-04","Radiohead",88
"2006-04","Sigur Rós",14
"2006-04","T.A.T.U.",7
"2006-04","Yeah Yeah Yeahs",37
"2006-05","Afterhours",0
"2006-05","Antony And The Johnsons",0
"2006-05","Björk",185
"2006-05","Carmen Consoli",43
"2006-05","David Bowie",23
"2006-05","Death Cab For Cutie",6
"2006-05","Elisa",10
"2006-05","Goldfrapp",40
"2006-05","Kate Bush",24
"2006-05","Madonna",91
"2006-05","Marilyn Manson",8
"2006-05","Michael Nyman",0
"2006-05","Morgan",0
"2006-05","Peaches",0
"2006-05","Pj Harvey",4
"2006-05","Placebo",25
"2006-05","Radiohead",11
"2006-05","Sigur Rós",3
"2006-05","T.A.T.U.",2
"2006-05","Yeah Yeah Yeahs",119
"2006-06","Afterhours",4
"2006-06","Antony And The Johnsons",0
"2006-06","Björk",98
"2006-06","Carmen Consoli",78
"2006-06","David Bowie",19
"2006-06","Death Cab For Cutie",82
"2006-06","Elisa",11
"2006-06","Goldfrapp",8
"2006-06","Kate Bush",2
"2006-06","Madonna",56
"2006-06","Marilyn Manson",16
"2006-06","Michael Nyman",39
"2006-06","Morgan",11
"2006-06","Peaches",75
"2006-06","Pj Harvey",18
"2006-06","Placebo",93
"2006-06","Radiohead",4
"2006-06","Sigur Rós",48
"2006-06","T.A.T.U.",5
"2006-06","Yeah Yeah Yeahs",16
"2006-07","Afterhours",0
"2006-07","Antony And The Johnsons",0
"2006-07","Björk",13
"2006-07","Carmen Consoli",105
"2006-07","David Bowie",6
"2006-07","Death Cab For Cutie",23
"2006-07","Elisa",3
"2006-07","Goldfrapp",2
"2006-07","Kate Bush",23
"2006-07","Madonna",37
"2006-07","Marilyn Manson",21
"2006-07","Michael Nyman",8
"2006-07","Morgan",0
"2006-07","Peaches",121
"2006-07","Pj Harvey",4
"2006-07","Placebo",20
"2006-07","Radiohead",14
"2006-07","Sigur Rós",23
"2006-07","T.A.T.U.",1
"2006-07","Yeah Yeah Yeahs",3
"2006-08","Afterhours",0
"2006-08","Antony And The Johnsons",107
"2006-08","Björk",1
"2006-08","Carmen Consoli",1
"2006-08","David Bowie",0
"2006-08","Death Cab For Cutie",0
"2006-08","Elisa",0
"2006-08","Goldfrapp",0
"2006-08","Kate Bush",1
"2006-08","Madonna",79
"2006-08","Marilyn Manson",0
"2006-08","Michael Nyman",18
"2006-08","Morgan",0
"2006-08","Peaches",0
"2006-08","Pj Harvey",0
"2006-08","Placebo",0
"2006-08","Radiohead",0
"2006-08","Sigur Rós",0
"2006-08","T.A.T.U.",0
"2006-08","Yeah Yeah Yeahs",0
"2006-09","Afterhours",8
"2006-09","Antony And The Johnsons",89
"2006-09","Björk",50
"2006-09","Carmen Consoli",9
"2006-09","David Bowie",2
"2006-09","Death Cab For Cutie",4
"2006-09","Elisa",1
"2006-09","Goldfrapp",5
"2006-09","Kate Bush",2
"2006-09","Madonna",30
"2006-09","Marilyn Manson",7
"2006-09","Michael Nyman",1
"2006-09","Morgan",0
"2006-09","Peaches",22
"2006-09","Pj Harvey",13
"2006-09","Placebo",6
"2006-09","Radiohead",8
"2006-09","Sigur Rós",13
"2006-09","T.A.T.U.",1
"2006-09","Yeah Yeah Yeahs",5
"2006-10","Afterhours",1
"2006-10","Antony And The Johnsons",56
"2006-10","Björk",98
"2006-10","Carmen Consoli",63
"2006-10","David Bowie",13
"2006-10","Death Cab For Cutie",49
"2006-10","Elisa",1
"2006-10","Goldfrapp",1
"2006-10","Kate Bush",1
"2006-10","Madonna",12
"2006-10","Marilyn Manson",9
"2006-10","Michael Nyman",18
"2006-10","Morgan",4
"2006-10","Peaches",24
"2006-10","Pj Harvey",13
"2006-10","Placebo",6
"2006-10","Radiohead",8
"2006-10","Sigur Rós",17
"2006-10","T.A.T.U.",2
"2006-10","Yeah Yeah Yeahs",6
"2006-11","Afterhours",1
"2006-11","Antony And The Johnsons",102
"2006-11","Björk",84
"2006-11","Carmen Consoli",3
"2006-11","David Bowie",4
"2006-11","Death Cab For Cutie",115
"2006-11","Elisa",84
"2006-11","Goldfrapp",16
"2006-11","Kate Bush",2
"2006-11","Madonna",12
"2006-11","Marilyn Manson",8
"2006-11","Michael Nyman",140
"2006-11","Morgan",0
"2006-11","Peaches",3
"2006-11","Pj Harvey",10
"2006-11","Placebo",114
"2006-11","Radiohead",7
"2006-11","Sigur Rós",21
"2006-11","T.A.T.U.",25
"2006-11","Yeah Yeah Yeahs",6
"2006-12","Afterhours",0
"2006-12","Antony And The Johnsons",59
"2006-12","Björk",236
"2006-12","Carmen Consoli",8
"2006-12","David Bowie",8
"2006-12","Death Cab For Cutie",8
"2006-12","Elisa",32
"2006-12","Goldfrapp",3
"2006-12","Kate Bush",3
"2006-12","Madonna",31
"2006-12","Marilyn Manson",10
"2006-12","Michael Nyman",212
"2006-12","Morgan",2
"2006-12","Peaches",7
"2006-12","Pj Harvey",28
"2006-12","Placebo",47
"2006-12","Radiohead",19
"2006-12","Sigur Rós",29
"2006-12","T.A.T.U.",3
"2006-12","Yeah Yeah Yeahs",10
"2007-01","Afterhours",0
"2007-01","Antony And The Johnsons",7
"2007-01","Björk",92
"2007-01","Carmen Consoli",8
"2007-01","David Bowie",2
"2007-01","Death Cab For Cutie",1
"2007-01","Elisa",82
"2007-01","Goldfrapp",3
"2007-01","Kate Bush",0
"2007-01","Madonna",2
"2007-01","Marilyn Manson",4
"2007-01","Michael Nyman",10
"2007-01","Morgan",1
"2007-01","Peaches",1
"2007-01","Pj Harvey",15
"2007-01","Placebo",9
"2007-01","Radiohead",6
"2007-01","Sigur Rós",1
"2007-01","T.A.T.U.",32
"2007-01","Yeah Yeah Yeahs",3
"2007-02","Afterhours",0
"2007-02","Antony And The Johnsons",42
"2007-02","Björk",48
"2007-02","Carmen Consoli",2
"2007-02","David Bowie",4
"2007-02","Death Cab For Cutie",22
"2007-02","Elisa",41
"2007-02","Goldfrapp",6
"2007-02","Kate Bush",1
"2007-02","Madonna",1
"2007-02","Marilyn Manson",4
"2007-02","Michael Nyman",6
"2007-02","Morgan",0
"2007-02","Peaches",0
"2007-02","Pj Harvey",10
"2007-02","Placebo",49
"2007-02","Radiohead",14
"2007-02","Sigur Rós",9
"2007-02","T.A.T.U.",0
"2007-02","Yeah Yeah Yeahs",45
"2007-03","Afterhours",0
"2007-03","Antony And The Johnsons",10
"2007-03","Björk",7
"2007-03","Carmen Consoli",0
"2007-03","David Bowie",24
"2007-03","Death Cab For Cutie",1
"2007-03","Elisa",3
"2007-03","Goldfrapp",1
"2007-03","Kate Bush",0
"2007-03","Madonna",2
"2007-03","Marilyn Manson",5
"2007-03","Michael Nyman",1
"2007-03","Morgan",0
"2007-03","Peaches",22
"2007-03","Pj Harvey",1
"2007-03","Placebo",21
"2007-03","Radiohead",1
"2007-03","Sigur Rós",2
"2007-03","T.A.T.U.",4
"2007-03","Yeah Yeah Yeahs",8
"2007-04","Afterhours",0
