"month","artist","plays"
"2006-12","Andrés Calamaro",7
"2006-12","Bon Jovi",9
"2006-12","Britney Spears",0
"2006-12","Café Tacvba",3
"2006-12","De Saloon",56
"2006-12","Depeche Mode",106
"2006-12","Dream Theater",233
"2006-12","Fito Páez",28
"2006-12","Francisca Valenzuela",0
"2006-12","Gustavo Cerati",243
"2006-12","La Ley",0
"2006-12","Los Bunkers",25
"2006-12","Lucybell",94
"2006-12","Metallica",95
"2006-12","Muse",0
"2006-12","Pearl Jam",22
"2006-12","Radiohead",197
"2006-12","Silvio Rodríguez",31
"2006-12","Soda Stereo",215
"2006-12","The Killers",94
"2007-01","Andrés Calamaro",20
"2007-01","Bon Jovi",18
"2007-01","Britney Spears",0
"2007-01","Café Tacvba",3
"2007-01","De Saloon",68
"2007-01","Depeche Mode",52
"2007-01","Dream Theater",157
"2007-01","Fito Páez",18
"2007-01","Francisca Valenzuela",11
"2007-01","Gustavo Cerati",162
"2007-01","La Ley",0
"2007-01","Los Bunkers",15
"2007-01","Lucybell",43
"2007-01","Metallica",75
"2007-01","Muse",0
"2007-01","Pearl Jam",11
"2007-01","Radiohead",123
"2007-01","Silvio Rodríguez",45
"2007-01","Soda Stereo",149
"2007-01","The Killers",68
"2007-02","Andrés Calamaro",11
"2007-02","Bon Jovi",6
"2007-02","Britney Spears",0
"2007-02","Café Tacvba",3
"2007-02","De Saloon",67
"2007-02","Depeche Mode",41
"2007-02","Dream Theater",157
"2007-02","Fito Páez",34
"2007-02","Francisca Valenzuela",2
"2007-02","Gustavo Cerati",179
"2007-02","La Ley",0
"2007-02","Los Bunkers",39
"2007-02","Lucybell",42
"2007-02","Metallica",81
"2007-02","Muse",163
"2007-02","Pearl Jam",53
"2007-02","Radiohead",102
"2007-02","Silvio Rodríguez",65
"2007-02","Soda Stereo",203
"2007-02","The Killers",50
"2007-03","Andrés Calamaro",4
"2007-03","Bon Jovi",8
"2007-03","Britney Spears",0
"2007-03","Café Tacvba",6
"2007-03","De Saloon",30
"2007-03","Depeche Mode",16
"2007-03","Dream Theater",83
"2007-03","Fito Páez",20
