"weekday","artist","plays"
"0","Afx",69
"0","Am5",50
"0","Amon Tobin",77
"0","Aphex Twin",137
"0","Black Sun Empire",22
"0","Boards Of Canada",123
"0","Christ.",70
"0","Destroyer",15
"0","Drowning Out",36
"0","Genesis",69
"0","Minus The Bear",26
"0","Mogwai",33
"0","My Bloody Valentine",37
"0","Odd Nosdam",57
"0","Plaid",25
"0","Spoon",37
"0","The Cinematic Orchestra",2
"0","The Fiery Furnaces",86
"0","Venetian Snares",127
"0","Wagon Christ",26
"1","Afx",15
"1","Am5",71
"1","Amon Tobin",43
"1","Aphex Twin",125
"1","Black Sun Empire",22
"1","Boards Of Canada",149
"1","Christ.",72
"1","Destroyer",52
"1","Drowning Out",49
"1","Genesis",47
"1","Minus The Bear",56
"1","Mogwai",9
"1","My Bloody Valentine",28
"1","Odd Nosdam",51
"1","Plaid",13
"1","Spoon",40
"1","The Cinematic Orchestra",4
"1","The Fiery Furnaces",92
"1","Venetian Snares",93
"1","Wagon Christ",34
"2","Afx",12
"2","Am5",91
"2","Amon Tobin",22
"2","Aphex Twin",132
"2","Black Sun Empire",11
"2","Boards Of Canada",128
"2","Christ.",71
"2","Destroyer",3
"2","Drowning Out",87
"2","Genesis",74
"2","Minus The Bear",23
"2","Mogwai",15
"2","My Bloody Valentine",37
"2","Odd Nosdam",84
"2","Plaid",20
"2","Spoon",49
"2","The Cinematic Orchestra",19
"2","The Fiery Furnaces",131
"2","Venetian Snares",128
"2","Wagon Christ",74
"3","Afx",41
"3","Am5",39
"3","Amon Tobin",108
"3","Aphex Twin",154
"3","Black Sun Empire",9
"3","Boards Of Canada",115
"3","Christ.",135
"3","Destroyer",21
"3","Drowning Out",79
"3","Genesis",49
"3","Minus The Bear",75
"3","Mogwai",62
"3","My Bloody Valentine",58
"3","Odd Nosdam",54
"3","Plaid",22
"3","Spoon",30
"3","The Cinematic Orchestra",22
"3","The Fiery Furnaces",63
"3","Venetian Snares",146
"3","Wagon Christ",39
"4","Afx",28
"4","Am5",74
"4","Amon Tobin",26
"4","Aphex Twin",104
"4","Black Sun Empire",8
"4","Boards Of Canada",131
"4","Christ.",72
"4","Destroyer",1
"4","Drowning Out",134
"4","Genesis",55
"4","Minus The Bear",23
"4","Mogwai",57
"4","My Bloody Valentine",44
"4","Odd Nosdam",39
"4","Plaid",35
"4","Spoon",14
"4","The Cinematic Orchestra",4
"4","The Fiery Furnaces",91
"4","Venetian Snares",115
"4","Wagon Christ",39
"5","Afx",24
"5","Am5",62
"5","Amon Tobin",68
"5","Aphex Twin",104
"5","Black Sun Empire",18
"5","Boards Of Canada",151
"5","Christ.",91
"5","Destroyer",4
"5","Drowning Out",71
"5","Genesis",60
"5","Minus The Bear",29
"5","Mogwai",33
"5","My Bloody Valentine",21
"5","Odd Nosdam",92
"5","Plaid",19
"5","Spoon",5
"5","The Cinematic Orchestra",26
"5","The Fiery Furnaces",39
"5","Venetian Snares",155
"5","Wagon Christ",27
"6","Afx",48
"6","Am5",31
"6","Amon Tobin",38
"6","Aphex Twin",87
"6","Black Sun Empire",34
"6","Boards Of Canada",190
"6","Christ.",47
"6","Destroyer",15
"6","Drowning Out",93
"6","Genesis",43
"6","Minus The Bear",51
"6","Mogwai",49
"6","My Bloody Valentine",76
"6","Odd Nosdam",46
"6","Plaid",16
"6","Spoon",31
"6","The Cinematic Orchestra",7
"6","The Fiery Furnaces",75
"6","Venetian Snares",135
"6","Wagon Christ",6
