"weekday","artist","plays"
"0","Beck",1
"0","Black Flag",7
"0","Bob Dylan",0
"0","Boris",9
"0","Calexico",3
"0","Descendents",9
"0","Dinosaur Jr.",2
"0","Fastbacks",0
"0","Frank Zappa",34
"0","Giant Sand",5
"0","Hüsker Dü",0
"0","Lcd Soundsystem",9
"0","Minutemen",5
"0","My Morning Jacket",6
"0","Nirvana",4
"0","Nomeansno",3
"0","R.E.M.",1
"0","Sonic Youth",3
"0","Superchunk",19
"0","The Fall",47
"1","Beck",6
"1","Black Flag",7
"1","Bob Dylan",2
"1","Boris",7
"1","Calexico",26
"1","Descendents",12
"1","Dinosaur Jr.",1
"1","Fastbacks",6
"1","Frank Zappa",14
"1","Giant Sand",21
"1","Hüsker Dü",11
"1","Lcd Soundsystem",8
"1","Minutemen",18
"1","My Morning Jacket",43
"1","Nirvana",5
"1","Nomeansno",14
"1","R.E.M.",54
"1","Sonic Youth",7
"1","Superchunk",5
"1","The Fall",48
"2","Beck",4
"2","Black Flag",15
"2","Bob Dylan",16
"2","Boris",27
"2","Calexico",19
"2","Descendents",37
"2","Dinosaur Jr.",8
"2","Fastbacks",2
"2","Frank Zappa",168
"2","Giant Sand",26
"2","Hüsker Dü",18
"2","Lcd Soundsystem",8
"2","Minutemen",4
"2","My Morning Jacket",4
"2","Nirvana",4
"2","Nomeansno",3
"2","R.E.M.",59
"2","Sonic Youth",11
"2","Superchunk",15
"2","The Fall",48
"3","Beck",14
"3","Black Flag",39
"3","Bob Dylan",51
"3","Boris",32
"3","Calexico",4
"3","Descendents",21
"3","Dinosaur Jr.",19
"3","Fastbacks",14
"3","Frank Zappa",39
"3","Giant Sand",8
"3","Hüsker Dü",69
"3","Lcd Soundsystem",6
"3","Minutemen",14
"3","My Morning Jacket",25
"3","Nirvana",3
"3","Nomeansno",17
"3","R.E.M.",18
"3","Sonic Youth",10
"3","Superchunk",5
"3","The Fall",103
"4","Beck",1
"4","Black Flag",8
"4","Bob Dylan",37
"4","Boris",50
"4","Calexico",18
"4","Descendents",38
"4","Dinosaur Jr.",4
"4","Fastbacks",5
"4","Frank Zappa",15
"4","Giant Sand",41
"4","Hüsker Dü",50
"4","Lcd Soundsystem",1
"4","Minutemen",2
"4","My Morning Jacket",2
"4","Nirvana",37
"4","Nomeansno",1
"4","R.E.M.",21
"4","Sonic Youth",4
"4","Superchunk",4
"4","The Fall",32
"5","Beck",3
"5","Black Flag",6
"5","Bob Dylan",134
"5","Boris",11
"5","Calexico",21
"5","Descendents",7
"5","Dinosaur Jr.",13
"5","Fastbacks",7
"5","Frank Zappa",96
"5","Giant Sand",12
"5","Hüsker Dü",3
"5","Lcd Soundsystem",6
"5","Minutemen",3
"5","My Morning Jacket",5
"5","Nirvana",3
"5","Nomeansno",8
"5","R.E.M.",17
"5","Sonic Youth",11
"5","Superchunk",2
"5","The Fall",48
"6","Beck",2
"6","Black Flag",12
"6","Bob Dylan",10
"6","Boris",6
"6","Calexico",25
"6","Descendents",1
"6","Dinosaur Jr.",2
"6","Fastbacks",1
"6","Frank Zappa",75
"6","Giant Sand",3
"6","Hüsker Dü",1
"6","Lcd Soundsystem",3
"6","Minutemen",2
"6","My Morning Jacket",15
"6","Nirvana",8
"6","Nomeansno",12
"6","R.E.M.",8
"6","Sonic Youth",22
"6","Superchunk",6
"6","The Fall",16
