"month","artist","plays"
"2006-12","!!!",0
"2006-12","Air",0
"2006-12","Camera Obscura",3
"2006-12","Cassius",0
"2006-12","Chapterhouse",0
"2006-12","Cut Copy",0
"2006-12","Editors",0
"2006-12","Faith No More",0
"2006-12","Hot Chip",0
"2006-12","Interpol",0
"2006-12","Justice",0
"2006-12","Klee",0
"2006-12","Lcd Soundsystem",0
"2006-12","Morrissey",2
"2006-12","R.E.M.",11
"2006-12","Scissor Sisters",2
"2006-12","Shiny Toy Guns",23
"2006-12","The Apples In Stereo",0
"2006-12","The Go! Team",0
"2006-12","The Rapture",1
"2007-01","!!!",1
"2007-01","Air",0
"2007-01","Camera Obscura",0
"2007-01","Cassius",0
"2007-01","Chapterhouse",0
"2007-01","Cut Copy",0
"2007-01","Editors",0
"2007-01","Faith No More",0
"2007-01","Hot Chip",0
"2007-01","Interpol",0
"2007-01","Justice",0
"2007-01","Klee",0
"2007-01","Lcd Soundsystem",8
"2007-01","Morrissey",0
"2007-01","R.E.M.",0
"2007-01","Scissor Sisters",0
"2007-01","Shiny Toy Guns",6
"2007-01","The Apples In Stereo",0
"2007-01","The Go! Team",2
"2007-01","The Rapture",0
"2007-02","!!!",0
"2007-02","Air",0
"2007-02","Camera Obscura",0
"2007-02","Cassius",0
"2007-02","Chapterhouse",0
"2007-02","Cut Copy",0
"2007-02","Editors",0
"2007-02","Faith No More",0
"2007-02","Hot Chip",0
"2007-02","Interpol",0
"2007-02","Justice",0
"2007-02","Klee",0
"2007-02","Lcd Soundsystem",1
"2007-02","Morrissey",0
"2007-02","R.E.M.",0
"2007-02","Scissor Sisters",0
"2007-02","Shiny Toy Guns",0
"2007-02","The Apples In Stereo",0
"2007-02","The Go! Team",0
"2007-02","The Rapture",1
"2007-03","!!!",0
"2007-03","Air",0
"2007-03","Camera Obscura",0
"2007-03","Cassius",0
"2007-03","Chapterhouse",0
"2007-03","Cut Copy",0
"2007-03","Editors",0
"2007-03","Faith No More",0
"2007-03","Hot Chip",0
"2007-03","Interpol",0
"2007-03","Justice",0
"2007-03","Klee",0
"2007-03","Lcd Soundsystem",0
"2007-03","Morrissey",0
"2007-03","R.E.M.",0
"2007-03","Scissor Sisters",0
"2007-03","Shiny Toy Guns",0
"2007-03","The Apples In Stereo",0
"2007-03","The Go! Team",0
"2007-03","The Rapture",0
"2007-04","!!!",0
"2007-04","Air",13
"2007-04","Camera Obscura",1
"2007-04","Cassius",0
"2007-04","Chapterhouse",1
"2007-04","Cut Copy",0
"2007-04","Editors",0
"2007-04","Faith No More",2
"2007-04","Hot Chip",1
"2007-04","Interpol",0
"2007-04","Justice",0
"2007-04","Klee",0
"2007-04","Lcd Soundsystem",0
"2007-04","Morrissey",4
"2007-04","R.E.M.",0
"2007-04","Scissor Sisters",0
"2007-04","Shiny Toy Guns",1
"2007-04","The Apples In Stereo",0
"2007-04","The Go! Team",0
"2007-04","The Rapture",0
"2007-05","!!!",0
"2007-05","Air",4
"2007-05","Camera Obscura",0
"2007-05","Cassius",0
"2007-05","Chapterhouse",0
"2007-05","Cut Copy",0
"2007-05","Editors",0
"2007-05","Faith No More",0
"2007-05","Hot Chip",0
"2007-05","Interpol",0
"2007-05","Justice",0
"2007-05","Klee",0
"2007-05","Lcd Soundsystem",0
"2007-05","Morrissey",3
"2007-05","R.E.M.",0
"2007-05","Scissor Sisters",0
"2007-05","Shiny Toy Guns",0
"2007-05","The Apples In Stereo",4
"2007-05","The Go! Team",4
"2007-05","The Rapture",1
"2007-06","!!!",0
"2007-06","Air",2
"2007-06","Camera Obscura",0
"2007-06","Cassius",0
"2007-06","Chapterhouse",1
"2007-06","Cut Copy",0
"2007-06","Editors",8
"2007-06","Faith No More",0
"2007-06","Hot Chip",1
"2007-06","Interpol",18
"2007-06","Justice",0
"2007-06","Klee",0
"2007-06","Lcd Soundsystem",0
"2007-06","Morrissey",1
"2007-06","R.E.M.",2
"2007-06","Scissor Sisters",1
"2007-06","Shiny Toy Guns",4
"2007-06","The Apples In Stereo",0
"2007-06","The Go! Team",1
"2007-06","The Rapture",2
"2007-07","!!!",1
"2007-07","Air",1
"2007-07","Camera Obscura",0
"2007-07","Cassius",4
"2007-07","Chapterhouse",0
"2007-07","Cut Copy",2
"2007-07","Editors",0
"2007-07","Faith No More",0
"2007-07","Hot Chip",0
"2007-07","Interpol",1
"2007-07","Justice",5
"2007-07","Klee",0
"2007-07","Lcd Soundsystem",0
"2007-07","Morrissey",0
"2007-07","R.E.M.",0
"2007-07","Scissor Sisters",0
"2007-07","Shiny Toy Guns",0
"2007-07","The Apples In Stereo",0
"2007-07","The Go! Team",0
"2007-07","The Rapture",0
"2007-08","!!!",1
"2007-08","Air",1
"2007-08","Camera Obscura",1
"2007-08","Cassius",2
"2007-08","Chapterhouse",4
"2007-08","Cut Copy",6
"2007-08","Editors",4
"2007-08","Faith No More",0
"2007-08","Hot Chip",0
"2007-08","Interpol",4
"2007-08","Justice",6
"2007-08","Klee",0
"2007-08","Lcd Soundsystem",0
"2007-08","Morrissey",0
"2007-08","R.E.M.",0
"2007-08","Scissor Sisters",1
"2007-08","Shiny Toy Guns",1
"2007-08","The Apples In Stereo",2
"2007-08","The Go! Team",3
