"weekday","artist","plays"
"0","Avril Lavigne",2
"0","Blink-182",1
"0","Coldplay",1
"0","Dashboard Confessional",0
"0","Eiffel 65",0
"0","Evanescence",1
"0","Eve 6",0
"0","Fall Out Boy",1
"0","Five For Fighting",1
"0","Good Charlotte",2
"0","Lifehouse",1
"0","Linkin Park",1
"0","Maroon 5",1
"0","Matchbox Twenty",4
"0","My Chemical Romance",0
"0","Rob Thomas",1
"0","Savage Garden",2
"0","Simple Plan",3
"0","The Goo Goo Dolls",2
"0","Yellowcard",1
"1","Avril Lavigne",1
"1","Blink-182",0
"1","Coldplay",2
"1","Dashboard Confessional",0
"1","Eiffel 65",0
"1","Evanescence",1
"1","Eve 6",0
"1","Fall Out Boy",0
"1","Five For Fighting",0
"1","Good Charlotte",0
"1","Lifehouse",0
"1","Linkin Park",1
"1","Maroon 5",1
"1","Matchbox Twenty",0
"1","My Chemical Romance",0
"1","Rob Thomas",1
"1","Savage Garden",0
"1","Simple Plan",0
"1","The Goo Goo Dolls",0
"1","Yellowcard",0
"2","Avril Lavigne",0
"2","Blink-182",0
"2","Coldplay",0
"2","Dashboard Confessional",0
"2","Eiffel 65",1
"2","Evanescence",0
"2","Eve 6",1
"2","Fall Out Boy",1
"2","Five For Fighting",0
"2","Good Charlotte",0
"2","Lifehouse",1
"2","Linkin Park",0
"2","Maroon 5",0
"2","Matchbox Twenty",1
"2","My Chemical Romance",0
"2","Rob Thomas",0
"2","Savage Garden",1
"2","Simple Plan",0
"2","The Goo Goo Dolls",1
"2","Yellowcard",0
"3","Avril Lavigne",0
"3","Blink-182",0
"3","Coldplay",0
"3","Dashboard Confessional",0
"3","Eiffel 65",1
"3","Evanescence",0
"3","Eve 6",0
"3","Fall Out Boy",1
"3","Five For Fighting",0
"3","Good Charlotte",0
"3","Lifehouse",0
"3","Linkin Park",0
"3","Maroon 5",0
"3","Matchbox Twenty",1
"3","My Chemical Romance",1
"3","Rob Thomas",0
"3","Savage Garden",0
"3","Simple Plan",1
"3","The Goo Goo Dolls",0
"3","Yellowcard",0
"4","Avril Lavigne",0
"4","Blink-182",0
"4","Coldplay",0
"4","Dashboard Confessional",0
"4","Eiffel 65",0
"4","Evanescence",0
"4","Eve 6",1
"4","Fall Out Boy",0
"4","Five For Fighting",1
"4","Good Charlotte",0
"4","Lifehouse",1
"4","Linkin Park",0
"4","Maroon 5",1
"4","Matchbox Twenty",2
"4","My Chemical Romance",0
"4","Rob Thomas",1
"4","Savage Garden",1
"4","Simple Plan",0
"4","The Goo Goo Dolls",2
"4","Yellowcard",0
"5","Avril Lavigne",0
"5","Blink-182",0
"5","Coldplay",0
"5","Dashboard Confessional",0
"5","Eiffel 65",0
"5","Evanescence",0
"5","Eve 6",0
"5","Fall Out Boy",0
"5","Five For Fighting",0
"5","Good Charlotte",0
"5","Lifehouse",0
"5","Linkin Park",0
"5","Maroon 5",0
"5","Matchbox Twenty",0
"5","My Chemical Romance",0
"5","Rob Thomas",0
"5","Savage Garden",0
"5","Simple Plan",0
"5","The Goo Goo Dolls",0
"5","Yellowcard",0
"6","Avril Lavigne",2
"6","Blink-182",1
"6","Coldplay",0
"6","Dashboard Confessional",2
"6","Eiffel 65",1
"6","Evanescence",0
"6","Eve 6",0
"6","Fall Out Boy",4
"6","Five For Fighting",0
"6","Good Charlotte",0
"6","Lifehouse",0
"6","Linkin Park",0
"6","Maroon 5",1
"6","Matchbox Twenty",0
"6","My Chemical Romance",1
"6","Rob Thomas",0
"6","Savage Garden",1
"6","Simple Plan",5
"6","The Goo Goo Dolls",1
"6","Yellowcard",2
