"weekday","artist","plays"
"0","A Perfect Circle",101
"0","Blank & Jones",19
"0","Craig Armstrong",395
"0","Cyndi Lauper",10
"0","Damien Rice",244
"0","Erykah Badu",54
"0","Fiona Apple",159
"0","Frou Frou",76
"0","Hans Zimmer",48
"0","Hey",54
"0","Kelis",6
"0","Massive Attack",54
"0","Röyksopp",48
"0","Siouxsie And The Banshees",11
"0","St. Germain",57
"0","Staind",133
"0","System Of A Down",29
"0","Thomas Newman",235
"0","Touch And Go",17
"0","U2",86
"1","A Perfect Circle",129
"1","Blank & Jones",12
"1","Craig Armstrong",364
"1","Cyndi Lauper",10
"1","Damien Rice",235
"1","Erykah Badu",40
"1","Fiona Apple",88
"1","Frou Frou",36
"1","Hans Zimmer",36
"1","Hey",25
"1","Kelis",5
"1","Massive Attack",25
"1","Röyksopp",63
"1","Siouxsie And The Banshees",6
"1","St. Germain",19
"1","Staind",134
"1","System Of A Down",22
"1","Thomas Newman",180
"1","Touch And Go",11
"1","U2",111
"2","A Perfect Circle",162
"2","Blank & Jones",18
"2","Craig Armstrong",328
"2","Cyndi Lauper",8
"2","Damien Rice",197
"2","Erykah Badu",61
"2","Fiona Apple",97
"2","Frou Frou",58
"2","Hans Zimmer",31
"2","Hey",44
"2","Kelis",2
"2","Massive Attack",13
"2","Röyksopp",31
"2","Siouxsie And The Banshees",7
"2","St. Germain",7
"2","Staind",141
"2","System Of A Down",35
"2","Thomas Newman",142
"2","Touch And Go",10
"2","U2",59
"3","A Perfect Circle",130
"3","Blank & Jones",30
"3","Craig Armstrong",288
"3","Cyndi Lauper",3
"3","Damien Rice",244
"3","Erykah Badu",38
"3","Fiona Apple",100
"3","Frou Frou",34
"3","Hans Zimmer",53
"3","Hey",31
"3","Kelis",8
"3","Massive Attack",64
"3","Röyksopp",24
"3","Siouxsie And The Banshees",11
"3","St. Germain",22
"3","Staind",168
"3","System Of A Down",40
"3","Thomas Newman",92
"3","Touch And Go",10
"3","U2",16
"4","A Perfect Circle",101
"4","Blank & Jones",31
"4","Craig Armstrong",204
"4","Cyndi Lauper",12
"4","Damien Rice",147
"4","Erykah Badu",76
"4","Fiona Apple",76
"4","Frou Frou",22
"4","Hans Zimmer",25
"4","Hey",26
"4","Kelis",4
"4","Massive Attack",75
"4","Röyksopp",53
"4","Siouxsie And The Banshees",4
"4","St. Germain",36
"4","Staind",141
"4","System Of A Down",20
"4","Thomas Newman",116
"4","Touch And Go",7
"4","U2",14
"5","A Perfect Circle",87
"5","Blank & Jones",11
"5","Craig Armstrong",372
"5","Cyndi Lauper",6
"5","Damien Rice",230
"5","Erykah Badu",54
"5","Fiona Apple",110
"5","Frou Frou",27
"5","Hans Zimmer",46
"5","Hey",35
"5","Kelis",8
"5","Massive Attack",36
"5","Röyksopp",19
"5","Siouxsie And The Banshees",12
"5","St. Germain",24
"5","Staind",177
"5","System Of A Down",45
"5","Thomas Newman",156
"5","Touch And Go",15
"5","U2",44
"6","A Perfect Circle",137
"6","Blank & Jones",30
"6","Craig Armstrong",389
"6","Cyndi Lauper",11
"6","Damien Rice",260
"6","Erykah Badu",109
"6","Fiona Apple",123
"6","Frou Frou",80
"6","Hans Zimmer",80
"6","Hey",24
"6","Kelis",29
"6","Massive Attack",19
"6","Röyksopp",159
"6","Siouxsie And The Banshees",10
"6","St. Germain",20
"6","Staind",193
"6","System Of A Down",43
"6","Thomas Newman",275
"6","Touch And Go",10
"6","U2",132
