"month","artist","plays"
"2005-02","April March",2
"2005-02","Buddy Guy",0
"2005-02","Charlie Feathers",2
"2005-02","Elvis Presley",6
"2005-02","Guitar Wolf",9
"2005-02","Hasil Adkins",0
"2005-02","Holly Golightly",0
"2005-02","Howlin' Wolf",1
"2005-02","Ike Cosse",0
"2005-02","Johnny Cash",5
"2005-02","Link Wray",6
"2005-02","Mr. Airplane Man",2
"2005-02","Neil Young",1
"2005-02","The 5.6.7.8'S",1
"2005-02","The Carter Family",0
"2005-02","The Meteors",12
"2005-02","The Sonics",1
"2005-02","The White Stripes",2
"2005-02","Thee Headcoats",5
"2005-02","Thee Michelle Gun Elephant",8
"2005-03","April March",0
"2005-03","Buddy Guy",1
"2005-03","Charlie Feathers",1
"2005-03","Elvis Presley",6
"2005-03","Guitar Wolf",8
"2005-03","Hasil Adkins",1
"2005-03","Holly Golightly",1
"2005-03","Howlin' Wolf",3
"2005-03","Ike Cosse",3
"2005-03","Johnny Cash",8
"2005-03","Link Wray",3
"2005-03","Mr. Airplane Man",3
"2005-03","Neil Young",0
"2005-03","The 5.6.7.8'S",3
"2005-03","The Carter Family",6
"2005-03","The Meteors",9
"2005-03","The Sonics",1
"2005-03","The White Stripes",3
"2005-03","Thee Headcoats",4
"2005-03","Thee Michelle Gun Elephant",10
"2005-04","April March",1
"2005-04","Buddy Guy",0
"2005-04","Charlie Feathers",1
"2005-04","Elvis Presley",1
"2005-04","Guitar Wolf",1
"2005-04","Hasil Adkins",0
"2005-04","Holly Golightly",1
"2005-04","Howlin' Wolf",0
"2005-04","Ike Cosse",0
"2005-04","Johnny Cash",0
"2005-04","Link Wray",1
"2005-04","Mr. Airplane Man",1
"2005-04","Neil Young",0
"2005-04","The 5.6.7.8'S",0
"2005-04","The Carter Family",0
"2005-04","The Meteors",0
"2005-04","The Sonics",0
"2005-04","The White Stripes",2
"2005-04","Thee Headcoats",0
"2005-04","Thee Michelle Gun Elephant",0
"2005-05","April March",1
"2005-05","Buddy Guy",0
"2005-05","Charlie Feathers",1
"2005-05","Elvis Presley",0
"2005-05","Guitar Wolf",1
"2005-05","Hasil Adkins",0
"2005-05","Holly Golightly",1
"2005-05","Howlin' Wolf",0
"2005-05","Ike Cosse",1
"2005-05","Johnny Cash",1
"2005-05","Link Wray",1
"2005-05","Mr. Airplane Man",1
"2005-05","Neil Young",0
"2005-05","The 5.6.7.8'S",0
"2005-05","The Carter Family",1
"2005-05","The Meteors",1
"2005-05","The Sonics",1
"2005-05","The White Stripes",1
"2005-05","Thee Headcoats",0
"2005-05","Thee Michelle Gun Elephant",1
"2005-06","April March",1
"2005-06","Buddy Guy",1
"2005-06","Charlie Feathers",0
"2005-06","Elvis Presley",0
"2005-06","Guitar Wolf",1
"2005-06","Hasil Adkins",4
"2005-06","Holly Golightly",1
"2005-06","Howlin' Wolf",2
"2005-06","Ike Cosse",1
"2005-06","Johnny Cash",2
"2005-06","Link Wray",1
"2005-06","Mr. Airplane Man",1
"2005-06","Neil Young",0
"2005-06","The 5.6.7.8'S",0
"2005-06","The Carter Family",1
"2005-06","The Meteors",3
"2005-06","The Sonics",0
"2005-06","The White Stripes",3
"2005-06","Thee Headcoats",5
"2005-06","Thee Michelle Gun Elephant",2
"2005-07","April March",2
"2005-07","Buddy Guy",2
"2005-07","Charlie Feathers",1
"2005-07","Elvis Presley",2
"2005-07","Guitar Wolf",2
"2005-07","Hasil Adkins",0
"2005-07","Holly Golightly",3
"2005-07","Howlin' Wolf",3
"2005-07","Ike Cosse",1
"2005-07","Johnny Cash",5
"2005-07","Link Wray",1
"2005-07","Mr. Airplane Man",2
"2005-07","Neil Young",0
"2005-07","The 5.6.7.8'S",3
"2005-07","The Carter Family",1
"2005-07","The Meteors",2
"2005-07","The Sonics",3
"2005-07","The White Stripes",2
"2005-07","Thee Headcoats",1
"2005-07","Thee Michelle Gun Elephant",3
"2005-08","April March",10
"2005-08","Buddy Guy",4
"2005-08","Charlie Feathers",4
"2005-08","Elvis Presley",6
"2005-08","Guitar Wolf",3
"2005-08","Hasil Adkins",5
"2005-08","Holly Golightly",7
"2005-08","Howlin' Wolf",4
"2005-08","Ike Cosse",1
"2005-08","Johnny Cash",2
"2005-08","Link Wray",8
"2005-08","Mr. Airplane Man",8
"2005-08","Neil Young",1
"2005-08","The 5.6.7.8'S",9
"2005-08","The Carter Family",3
"2005-08","The Meteors",7
"2005-08","The Sonics",6
"2005-08","The White Stripes",7
"2005-08","Thee Headcoats",6
"2005-08","Thee Michelle Gun Elephant",8
"2005-09","April March",8
"2005-09","Buddy Guy",5
"2005-09","Charlie Feathers",4
"2005-09","Elvis Presley",0
"2005-09","Guitar Wolf",0
"2005-09","Hasil Adkins",6
"2005-09","Holly Golightly",7
"2005-09","Howlin' Wolf",5
"2005-09","Ike Cosse",4
"2005-09","Johnny Cash",4
"2005-09","Link Wray",4
"2005-09","Mr. Airplane Man",8
"2005-09","Neil Young",4
"2005-09","The 5.6.7.8'S",8
"2005-09","The Carter Family",5
"2005-09","The Meteors",6
"2005-09","The Sonics",2
"2005-09","The White Stripes",5
"2005-09","Thee Headcoats",6
"2005-09","Thee Michelle Gun Elephant",4
"2005-10","April March",0
"2005-10","Buddy Guy",0
"2005-10","Charlie Feathers",0
"2005-10","Elvis Presley",1
"2005-10","Guitar Wolf",2
"2005-10","Hasil Adkins",0
"2005-10","Holly Golightly",0
"2005-10","Howlin' Wolf",1
"2005-10","Ike Cosse",0
"2005-10","Johnny Cash",0
