"weekday","artist","plays"
"0","50 Cent",2
"0","Alex M.",2
"0","Armin Van Buuren",8
"0","Beattraax",3
"0","Carlo Resoort",0
"0","Celldweller",2
"0","Dallas Superstars",3
"0","Dj Shog",2
"0","Dt8 Project",4
"0","Energy 2000 Hit Mix 01.2006",20
"0","Energy 2000 Mix 10.2007",25
"0","Fergie",3
"0","Justin Timberlake",6
"0","Kelis",12
"0","Kyau & Albert",1
"0","Linkin Park",0
"0","Mims",5
"0","Pezet-Noon",21
"0","Rihanna",5
"0","The Game",1
"1","50 Cent",26
"1","Alex M.",1
"1","Armin Van Buuren",8
"1","Beattraax",4
"1","Carlo Resoort",2
"1","Celldweller",40
"1","Dallas Superstars",1
"1","Dj Shog",2
"1","Dt8 Project",5
"1","Energy 2000 Hit Mix 01.2006",6
"1","Energy 2000 Mix 10.2007",24
"1","Fergie",3
"1","Justin Timberlake",14
"1","Kelis",11
"1","Kyau & Albert",6
"1","Linkin Park",8
"1","Mims",6
"1","Pezet-Noon",46
"1","Rihanna",2
"1","The Game",2
"2","50 Cent",23
"2","Alex M.",2
"2","Armin Van Buuren",12
"2","Beattraax",3
"2","Carlo Resoort",6
"2","Celldweller",73
"2","Dallas Superstars",2
"2","Dj Shog",3
"2","Dt8 Project",1
"2","Energy 2000 Hit Mix 01.2006",9
"2","Energy 2000 Mix 10.2007",23
"2","Fergie",3
"2","Justin Timberlake",11
"2","Kelis",7
"2","Kyau & Albert",0
"2","Linkin Park",6
"2","Mims",10
"2","Pezet-Noon",29
"2","Rihanna",4
"2","The Game",7
"3","50 Cent",7
"3","Alex M.",3
"3","Armin Van Buuren",6
"3","Beattraax",5
"3","Carlo Resoort",0
"3","Celldweller",89
"3","Dallas Superstars",1
"3","Dj Shog",10
"3","Dt8 Project",6
"3","Energy 2000 Hit Mix 01.2006",18
"3","Energy 2000 Mix 10.2007",7
"3","Fergie",1
"3","Justin Timberlake",19
"3","Kelis",10
"3","Kyau & Albert",6
"3","Linkin Park",10
"3","Mims",15
"3","Pezet-Noon",5
"3","Rihanna",1
"3","The Game",5
"4","50 Cent",7
"4","Alex M.",1
"4","Armin Van Buuren",5
"4","Beattraax",5
"4","Carlo Resoort",0
"4","Celldweller",41
"4","Dallas Superstars",1
"4","Dj Shog",8
"4","Dt8 Project",8
"4","Energy 2000 Hit Mix 01.2006",5
"4","Energy 2000 Mix 10.2007",13
"4","Fergie",5
"4","Justin Timberlake",12
"4","Kelis",9
"4","Kyau & Albert",8
"4","Linkin Park",22
"4","Mims",18
"4","Pezet-Noon",58
"4","Rihanna",11
"4","The Game",6
"5","50 Cent",46
"5","Alex M.",0
"5","Armin Van Buuren",15
"5","Beattraax",5
"5","Carlo Resoort",0
"5","Celldweller",31
"5","Dallas Superstars",4
"5","Dj Shog",4
"5","Dt8 Project",3
"5","Energy 2000 Hit Mix 01.2006",21
"5","Energy 2000 Mix 10.2007",23
"5","Fergie",2
"5","Justin Timberlake",12
"5","Kelis",4
"5","Kyau & Albert",1
"5","Linkin Park",13
"5","Mims",23
"5","Pezet-Noon",92
"5","Rihanna",9
"5","The Game",16
"6","50 Cent",37
"6","Alex M.",2
"6","Armin Van Buuren",13
"6","Beattraax",7
"6","Carlo Resoort",1
"6","Celldweller",2
"6","Dallas Superstars",6
"6","Dj Shog",4
"6","Dt8 Project",3
"6","Energy 2000 Hit Mix 01.2006",18
"6","Energy 2000 Mix 10.2007",103
"6","Fergie",7
"6","Justin Timberlake",13
"6","Kelis",13
"6","Kyau & Albert",3
"6","Linkin Park",36
"6","Mims",14
"6","Pezet-Noon",38
"6","Rihanna",7
"6","The Game",8
