"month","artist","plays"
"2006-12","Above & Beyond",0
"2006-12","Armin Van Buuren",2
"2006-12","Benny Benassi",2
"2006-12","Blank & Jones",0
"2006-12","Cicada",1
"2006-12","Dj Prescision & Terry Bones",0
"2006-12","Erick Morillo, Hccr And Jose N",0
"2006-12","Extrawelt",0
"2006-12","Felix Da Housecat",0
"2006-12","Fergie",2
"2006-12","Ferry Corsten",0
"2006-12","Frou Frou",1
"2006-12","Gabriel & Dresden",0
"2006-12","Infected Mushroom",1
"2006-12","Jacques Bauer",0
"2006-12","Kaskade",1
"2006-12","Ladytron",2
"2006-12","Lange Vs. Gareth Emery",0
"2006-12","Marco V",2
"2006-12","The Prodigy",1
"2007-01","Above & Beyond",4
"2007-01","Armin Van Buuren",3
"2007-01","Benny Benassi",1
"2007-01","Blank & Jones",1
"2007-01","Cicada",0
"2007-01","Dj Prescision & Terry Bones",2
"2007-01","Erick Morillo, Hccr And Jose N",0
"2007-01","Extrawelt",3
"2007-01","Felix Da Housecat",0
"2007-01","Fergie",0
"2007-01","Ferry Corsten",4
"2007-01","Frou Frou",0
"2007-01","Gabriel & Dresden",0
"2007-01","Infected Mushroom",0
"2007-01","Jacques Bauer",2
"2007-01","Kaskade",0
"2007-01","Ladytron",0
"2007-01","Lange Vs. Gareth Emery",2
"2007-01","Marco V",1
"2007-01","The Prodigy",1
"2007-02","Above & Beyond",0
"2007-02","Armin Van Buuren",0
"2007-02","Benny Benassi",0
"2007-02","Blank & Jones",0
"2007-02","Cicada",0
"2007-02","Dj Prescision & Terry Bones",0
"2007-02","Erick Morillo, Hccr And Jose N",0
"2007-02","Extrawelt",0
"2007-02","Felix Da Housecat",1
"2007-02","Fergie",0
"2007-02","Ferry Corsten",0
"2007-02","Frou Frou",0
"2007-02","Gabriel & Dresden",1
"2007-02","Infected Mushroom",0
"2007-02","Jacques Bauer",0
"2007-02","Kaskade",0
"2007-02","Ladytron",0
"2007-02","Lange Vs. Gareth Emery",0
"2007-02","Marco V",0
"2007-02","The Prodigy",0
"2007-03","Above & Beyond",0
"2007-03","Armin Van Buuren",0
"2007-03","Benny Benassi",0
"2007-03","Blank & Jones",0
"2007-03","Cicada",0
"2007-03","Dj Prescision & Terry Bones",0
"2007-03","Erick Morillo, Hccr And Jose N",1
"2007-03","Extrawelt",0
"2007-03","Felix Da Housecat",0
"2007-03","Fergie",0
"2007-03","Ferry Corsten",0
"2007-03","Frou Frou",0
"2007-03","Gabriel & Dresden",0
"2007-03","Infected Mushroom",0
"2007-03","Jacques Bauer",0
"2007-03","Kaskade",0
"2007-03","Ladytron",0
"2007-03","Lange Vs. Gareth Emery",0
"2007-03","Marco V",0
"2007-03","The Prodigy",1
