"user.id","artist","preferred.listening.weekdays","avoided.listening.weekdays","mean.plays","sd.plays","var.plays"
"user_000501","Wilco","Mon/Thu","",0.628084635916271,0.413643038896573,0.171100563627592
"user_000501","Dashboard Confessional","Mon/Wed","Sun/Sat",0.385568282951581,0.439432166660442,0.193100629095891
"user_000501","Bright Eyes","Mon","",0.61731530631302,0.286416929592882,0.0820346575574138
"user_000501","Death Cab For Cutie","Thu","",0.471589004844225,0.305435127857289,0.0932906173291982
"user_000501","Jason Mraz","","",0.833838441503842,0.305633747857032,0.093411987829136
"user_000501","Mae","Mon/Thu","Sun/Sat",0.59157509992432,0.446014341110205,0.198928792475971
"user_000501","Jack Johnson","Fri","",0.612104500325232,0.386056455555797,0.149039586876305
"user_000501","The Postal Service","Sun","Fri",0.796552179020961,0.921027521414272,0.848291695202517
"user_000501","Snow Patrol","Wed","Sun/Tue/Sat",0.306680327544228,0.336126573615414,0.112981073490438
"user_000501","The Kooks","Fri/Sat","Sun",0.64331894367016,0.377026896325483,0.142149280552827
"user_000501","The Shins","Mon/Fri","",0.724067517422322,0.364698501152557,0.133004996742922
"user_000501","Panic At The Disco","Tue/Wed","Sun",0.550496874573783,0.392196733853836,0.153818278045616
"user_000501","Paramore","Tue","Sun",0.599444264928618,0.411250374565503,0.169126870580267
"user_000501","The Decemberists","Sun/Tue","",0.7887115463215,0.39966796156185,0.159734479499004
"user_000501","Billy Joel","Wed","Sun/Mon/Tue",0.243748496878739,0.346319856653755,0.119937443112677
"user_000501","Dropping Daylight","Wed/Fri","Sun",0.423047798533144,0.392714402213291,0.154224601705743
"user_000501","Belle And Sebastian","Thu","Fri",0.551960211909384,0.317503934363734,0.10080874833645
"user_000501","Dave Matthews Band","Thu/Sat","Sun/Tue",0.41892635036567,0.389897699372345,0.152020215975847
"user_000501","Fall Out Boy","Tue/Wed","Sun/Sat",0.478273137844127,0.389672309755802,0.151844508990421
"user_000501","Jimmy Eat World","Wed/Thu","Sun/Mon/Sat",0.368085835736544,0.432576133656668,0.187122111409352
"user_000501","Spoon","Sun","",0.76509255327194,0.392683149923928,0.154200056234178
"user_000501","Beck","Sun","",0.824295441526697,0.459513413291949,0.211152576995217
"user_000501","Built To Spill","Sun/Fri","",0.723287553559542,0.438417850125806,0.192210211308933
"user_000501","Cartel","Thu","Sun/Sat",0.488964925389103,0.380397094241088,0.144701949307063
"user_000501","Jeff Tweedy","Mon/Tue","Sun/Sat",0.545052626247512,0.474192872902012,0.224858880711064
"user_000501","Josh Rouse","Mon/Wed","Sun/Sat",0.627304190474751,0.456725394869446,0.208598086318651
"user_000501","Ben Folds","Sun/Sat","Mon/Tue",0.846088911065473,1.002826263238,1.00566051423989
"user_000501","Coldplay","Wed/Thu","Sun/Sat",0.567579626736926,0.423552920776033,0.179397076697908
"user_000501","Foo Fighters","Thu","Sun/Sat",0.39291401999153,0.366268807760012,0.134152839537941
"user_000501","Halloween, Alaska","","Sun",0.68001037786744,0.376243559512291,0.141559216074479
"user_000501","Jack'S Mannequin","Tue/Fri","Mon/Thu/Sat",0.411413007042648,0.450096793115982,0.202587123173291
"user_000501","Radiohead","Sun/Fri","",0.612490806486267,0.412932741351221,0.170513448879834
"user_000501","Something Corporate","Thu","Sun/Sat",0.394629018631759,0.374824650788769,0.140493518838923
"user_000501","Taking Back Sunday","Thu","Sun",0.323045312226586,0.337230995894332,0.113724744591883
"user_000501","Christina Aguilera","Thu/Fri","Sun/Mon/Tue",0.356275871788887,0.394781465945388,0.15585240585399
"user_000501","The Beatles","Sun/Tue","Mon/Wed/Thu",0.342697003332921,0.435991857710625,0.190088899989962
"user_000501","The Format","Mon/Thu","Sun/Sat",0.407806858707577,0.432859215969646,0.187367100849857
"user_000501","The Fray","Sat","Sun",0.883761895399094,0.876853306356506,0.768871720868336
"user_000501","The Killers","Wed","Sun",0.475458733287291,0.325282180977658,0.105808497261582
"user_000501","Anberlin","Mon/Wed/Fri","Sun/Sat",0.616533657979811,0.461750234838465,0.213213279373377
"user_000501","Arctic Monkeys","Fri","Sun/Thu/Sat",0.285317032346022,0.415486725901214,0.172629219400111
"user_000501","Badly Drawn Boy","Mon/Fri","",0.615608942912701,0.398900050378672,0.159121250192107
"user_000501","Bloc Party","Sun","",1.0305926071402,0.436239633725449,0.190305018032914
"user_000501","Frou Frou","Mon/Thu/Fri","Sun/Wed/Sat",0.384047688047826,0.443911941669734,0.197057811956993
"user_000501","Hot Rod Circuit","Thu","Sun",0.662508775758946,0.342573322633036,0.117356481379838
"user_000501","Kings Of Leon","Tue/Wed/Thu","Sun/Mon/Sat",0.545405990233251,0.510818856319076,0.260935903971128
"user_000501","Maroon 5","Tue/Thu/Fri","Sun/Sat",0.473952814308996,0.403396666063975,0.16272887019153
"user_000501","Secondhand Serenade","Wed/Thu/Sat","Mon",0.604104965774902,0.440425917277684,0.193974988609889
"user_000501","Sherwood","Tue/Wed/Fri","Sun/Sat",0.464775906966741,0.379948453400601,0.144360827241509
"user_000501","U2","Wed/Thu","Sun/Tue/Sat",0.344120017799855,0.379265585984303,0.143842384712017
