"weekday","artist","plays"
"0","Arctic Monkeys",419
"0","Beck",10
"0","Ben Folds",0
"0","Cake",1
"0","Death Cab For Cutie",0
"0","Dread Zeppelin",1
"0","Jane'S Addiction",1
"0","Led Zeppelin",7
"0","Lez Zeppelin",0
"0","Sia",9
"0","Spoon",1
"0","Talking Heads",3
"0","Tenacious D",1
"0","The Doors",1
"0","The Shins",0
"0","The Smiths",25
"0","The White Stripes",28
"0","U2",3
"0","Weezer",1
"0","Zero 7",27
"1","Arctic Monkeys",276
"1","Beck",39
"1","Ben Folds",0
"1","Cake",1
"1","Death Cab For Cutie",2
"1","Dread Zeppelin",0
"1","Jane'S Addiction",1
"1","Led Zeppelin",0
"1","Lez Zeppelin",0
"1","Sia",5
"1","Spoon",13
"1","Talking Heads",6
"1","Tenacious D",12
"1","The Doors",1
"1","The Shins",19
"1","The Smiths",18
"1","The White Stripes",20
"1","U2",0
"1","Weezer",1
"1","Zero 7",4
"2","Arctic Monkeys",16
"2","Beck",41
"2","Ben Folds",14
"2","Cake",22
"2","Death Cab For Cutie",12
"2","Dread Zeppelin",1
"2","Jane'S Addiction",4
"2","Led Zeppelin",1
"2","Lez Zeppelin",2
"2","Sia",40
"2","Spoon",12
"2","Talking Heads",3
"2","Tenacious D",15
"2","The Doors",3
"2","The Shins",3
"2","The Smiths",2
"2","The White Stripes",1
"2","U2",4
"2","Weezer",8
"2","Zero 7",27
"3","Arctic Monkeys",10
"3","Beck",41
"3","Ben Folds",9
"3","Cake",3
"3","Death Cab For Cutie",0
"3","Dread Zeppelin",0
"3","Jane'S Addiction",2
"3","Led Zeppelin",0
"3","Lez Zeppelin",0
"3","Sia",5
"3","Spoon",3
"3","Talking Heads",2
"3","Tenacious D",5
"3","The Doors",2
"3","The Shins",22
"3","The Smiths",0
"3","The White Stripes",52
"3","U2",14
"3","Weezer",11
"3","Zero 7",13
"4","Arctic Monkeys",24
"4","Beck",13
"4","Ben Folds",19
"4","Cake",10
"4","Death Cab For Cutie",1
"4","Dread Zeppelin",12
"4","Jane'S Addiction",11
"4","Led Zeppelin",13
"4","Lez Zeppelin",3
"4","Sia",10
"4","Spoon",7
"4","Talking Heads",0
"4","Tenacious D",2
"4","The Doors",0
"4","The Shins",1
"4","The Smiths",23
"4","The White Stripes",15
"4","U2",43
"4","Weezer",7
"4","Zero 7",30
"5","Arctic Monkeys",33
"5","Beck",30
"5","Ben Folds",12
"5","Cake",15
"5","Death Cab For Cutie",21
"5","Dread Zeppelin",5
"5","Jane'S Addiction",10
"5","Led Zeppelin",10
"5","Lez Zeppelin",2
"5","Sia",5
"5","Spoon",20
"5","Talking Heads",3
"5","Tenacious D",34
"5","The Doors",2
"5","The Shins",0
"5","The Smiths",27
"5","The White Stripes",1
"5","U2",2
"5","Weezer",43
"5","Zero 7",12
"6","Arctic Monkeys",137
"6","Beck",12
"6","Ben Folds",0
"6","Cake",5
"6","Death Cab For Cutie",8
"6","Dread Zeppelin",11
"6","Jane'S Addiction",1
"6","Led Zeppelin",29
"6","Lez Zeppelin",6
"6","Sia",1
"6","Spoon",0
"6","Talking Heads",1
"6","Tenacious D",39
"6","The Doors",0
"6","The Shins",9
"6","The Smiths",19
"6","The White Stripes",48
"6","U2",1
"6","Weezer",4
"6","Zero 7",2
