"month","artist","plays"
"2006-11","Aerosmith",0
"2006-11","Brand New",0
"2006-11","Clap Your Hands Say Yeah",0
"2006-11","Coldplay",0
"2006-11","Death Cab For Cutie",0
"2006-11","Franz Ferdinand",0
"2006-11","Interpol",0
"2006-11","John Mayer",0
"2006-11","Modest Mouse",2
"2006-11","Radiohead",0
"2006-11","Red Hot Chili Peppers",0
"2006-11","Snow Patrol",0
"2006-11","The Beatles",39
"2006-11","The Clash",0
"2006-11","The Cure",0
"2006-11","The Format",2
"2006-11","The Killers",0
"2006-11","The Kooks",0
"2006-11","Voxtrot",15
"2006-11","Weezer",8
"2006-12","Aerosmith",0
"2006-12","Brand New",0
"2006-12","Clap Your Hands Say Yeah",7
"2006-12","Coldplay",0
"2006-12","Death Cab For Cutie",6
"2006-12","Franz Ferdinand",3
"2006-12","Interpol",0
"2006-12","John Mayer",0
"2006-12","Modest Mouse",0
"2006-12","Radiohead",3
"2006-12","Red Hot Chili Peppers",0
"2006-12","Snow Patrol",0
"2006-12","The Beatles",0
"2006-12","The Clash",2
"2006-12","The Cure",0
"2006-12","The Format",1
"2006-12","The Killers",0
"2006-12","The Kooks",0
"2006-12","Voxtrot",0
"2006-12","Weezer",0
"2007-01","Aerosmith",0
"2007-01","Brand New",1
"2007-01","Clap Your Hands Say Yeah",14
"2007-01","Coldplay",0
"2007-01","Death Cab For Cutie",12
"2007-01","Franz Ferdinand",1
"2007-01","Interpol",0
"2007-01","John Mayer",4
"2007-01","Modest Mouse",0
"2007-01","Radiohead",2
"2007-01","Red Hot Chili Peppers",0
"2007-01","Snow Patrol",0
"2007-01","The Beatles",3
"2007-01","The Clash",2
"2007-01","The Cure",0
"2007-01","The Format",1
"2007-01","The Killers",0
"2007-01","The Kooks",0
"2007-01","Voxtrot",3
"2007-01","Weezer",1
"2007-02","Aerosmith",0
"2007-02","Brand New",0
"2007-02","Clap Your Hands Say Yeah",5
"2007-02","Coldplay",3
"2007-02","Death Cab For Cutie",0
"2007-02","Franz Ferdinand",0
"2007-02","Interpol",0
"2007-02","John Mayer",0
"2007-02","Modest Mouse",1
"2007-02","Radiohead",8
"2007-02","Red Hot Chili Peppers",1
"2007-02","Snow Patrol",0
"2007-02","The Beatles",16
"2007-02","The Clash",3
"2007-02","The Cure",0
"2007-02","The Format",0
"2007-02","The Killers",0
"2007-02","The Kooks",0
"2007-02","Voxtrot",9
"2007-02","Weezer",0
"2007-03","Aerosmith",1
"2007-03","Brand New",0
"2007-03","Clap Your Hands Say Yeah",2
"2007-03","Coldplay",0
"2007-03","Death Cab For Cutie",1
"2007-03","Franz Ferdinand",0
"2007-03","Interpol",0
"2007-03","John Mayer",1
"2007-03","Modest Mouse",1
"2007-03","Radiohead",0
"2007-03","Red Hot Chili Peppers",0
"2007-03","Snow Patrol",0
"2007-03","The Beatles",32
"2007-03","The Clash",0
"2007-03","The Cure",0
"2007-03","The Format",0
"2007-03","The Killers",0
"2007-03","The Kooks",0
"2007-03","Voxtrot",0
"2007-03","Weezer",0
"2007-04","Aerosmith",0
"2007-04","Brand New",0
"2007-04","Clap Your Hands Say Yeah",0
"2007-04","Coldplay",0
"2007-04","Death Cab For Cutie",0
"2007-04","Franz Ferdinand",0
"2007-04","Interpol",0
"2007-04","John Mayer",0
"2007-04","Modest Mouse",0
"2007-04","Radiohead",0
"2007-04","Red Hot Chili Peppers",0
"2007-04","Snow Patrol",0
"2007-04","The Beatles",0
"2007-04","The Clash",0
"2007-04","The Cure",0
"2007-04","The Format",0
"2007-04","The Killers",0
"2007-04","The Kooks",0
"2007-04","Voxtrot",0
"2007-04","Weezer",0
"2007-05","Aerosmith",0
"2007-05","Brand New",0
"2007-05","Clap Your Hands Say Yeah",0
"2007-05","Coldplay",0
"2007-05","Death Cab For Cutie",0
"2007-05","Franz Ferdinand",0
"2007-05","Interpol",0
"2007-05","John Mayer",0
"2007-05","Modest Mouse",0
"2007-05","Radiohead",0
"2007-05","Red Hot Chili Peppers",0
"2007-05","Snow Patrol",0
"2007-05","The Beatles",0
"2007-05","The Clash",0
"2007-05","The Cure",0
"2007-05","The Format",0
"2007-05","The Killers",0
"2007-05","The Kooks",0
"2007-05","Voxtrot",0
"2007-05","Weezer",0
"2007-06","Aerosmith",0
"2007-06","Brand New",0
"2007-06","Clap Your Hands Say Yeah",0
"2007-06","Coldplay",0
"2007-06","Death Cab For Cutie",0
"2007-06","Franz Ferdinand",0
"2007-06","Interpol",0
"2007-06","John Mayer",0
"2007-06","Modest Mouse",0
"2007-06","Radiohead",0
"2007-06","Red Hot Chili Peppers",0
"2007-06","Snow Patrol",0
"2007-06","The Beatles",0
"2007-06","The Clash",0
"2007-06","The Cure",0
"2007-06","The Format",0
"2007-06","The Killers",0
"2007-06","The Kooks",0
"2007-06","Voxtrot",0
"2007-06","Weezer",0
"2007-07","Aerosmith",0
"2007-07","Brand New",0
"2007-07","Clap Your Hands Say Yeah",0
"2007-07","Coldplay",0
"2007-07","Death Cab For Cutie",0
"2007-07","Franz Ferdinand",0
"2007-07","Interpol",0
"2007-07","John Mayer",0
"2007-07","Modest Mouse",0
"2007-07","Radiohead",0
"2007-07","Red Hot Chili Peppers",0
"2007-07","Snow Patrol",0
"2007-07","The Beatles",0
"2007-07","The Clash",0
"2007-07","The Cure",0
"2007-07","The Format",0
"2007-07","The Killers",0
"2007-07","The Kooks",0
"2007-07","Voxtrot",0
"2007-07","Weezer",0
"2007-08","Aerosmith",0
"2007-08","Brand New",0
"2007-08","Clap Your Hands Say Yeah",0
"2007-08","Coldplay",0
"2007-08","Death Cab For Cutie",0
"2007-08","Franz Ferdinand",0
"2007-08","Interpol",0
"2007-08","John Mayer",0
"2007-08","Modest Mouse",0
"2007-08","Radiohead",0
"2007-08","Red Hot Chili Peppers",0
"2007-08","Snow Patrol",0
"2007-08","The Beatles",0
"2007-08","The Clash",0
"2007-08","The Cure",0
"2007-08","The Format",0
"2007-08","The Killers",0
"2007-08","The Kooks",0
"2007-08","Voxtrot",0
"2007-08","Weezer",0
"2007-09","Aerosmith",0
"2007-09","Brand New",0
"2007-09","Clap Your Hands Say Yeah",0
"2007-09","Coldplay",0
"2007-09","Death Cab For Cutie",0
"2007-09","Franz Ferdinand",0
"2007-09","Interpol",0
"2007-09","John Mayer",0
"2007-09","Modest Mouse",0
