"weekday","artist","plays"
"0","1800S Sea Monster",36
"0","Black Sabbath",5
"0","Coldplay",13
"0","Cool Kids Of Death",38
"0","Dezerter",4
"0","Galt Macdermot",20
"0","Gorillaz",15
"0","John Lennon",27
"0","Kazik",3
"0","Kazik Staszewski",2
"0","La Minor",15
"0","Mike Oldfield",15
"0","Muchy",45
"0","Myslovitz",25
"0","Nirvana",14
"0","Paul Anka",30
"0","Rage Against The Machine",20
"0","System Of A Down",54
"0","The Beatles",81
"0","The Rolling Stones",5
"1","1800S Sea Monster",100
"1","Black Sabbath",13
"1","Coldplay",18
"1","Cool Kids Of Death",50
"1","Dezerter",59
"1","Galt Macdermot",92
"1","Gorillaz",44
"1","John Lennon",75
"1","Kazik",4
"1","Kazik Staszewski",13
"1","La Minor",9
"1","Mike Oldfield",21
"1","Muchy",16
"1","Myslovitz",25
"1","Nirvana",11
"1","Paul Anka",26
"1","Rage Against The Machine",50
"1","System Of A Down",62
"1","The Beatles",71
"1","The Rolling Stones",5
"2","1800S Sea Monster",2
"2","Black Sabbath",10
"2","Coldplay",20
"2","Cool Kids Of Death",78
"2","Dezerter",1
"2","Galt Macdermot",13
"2","Gorillaz",72
"2","John Lennon",86
"2","Kazik",4
"2","Kazik Staszewski",8
"2","La Minor",7
"2","Mike Oldfield",5
"2","Muchy",32
"2","Myslovitz",88
"2","Nirvana",17
"2","Paul Anka",7
"2","Rage Against The Machine",38
"2","System Of A Down",62
"2","The Beatles",13
"2","The Rolling Stones",5
"3","1800S Sea Monster",50
"3","Black Sabbath",6
"3","Coldplay",14
"3","Cool Kids Of Death",73
"3","Dezerter",4
"3","Galt Macdermot",42
"3","Gorillaz",27
"3","John Lennon",120
"3","Kazik",4
"3","Kazik Staszewski",20
"3","La Minor",5
"3","Mike Oldfield",15
"3","Muchy",46
"3","Myslovitz",95
"3","Nirvana",8
"3","Paul Anka",26
"3","Rage Against The Machine",33
"3","System Of A Down",28
"3","The Beatles",131
"3","The Rolling Stones",3
"4","1800S Sea Monster",53
"4","Black Sabbath",4
"4","Coldplay",2
"4","Cool Kids Of Death",102
"4","Dezerter",5
"4","Galt Macdermot",2
"4","Gorillaz",28
"4","John Lennon",35
"4","Kazik",2
"4","Kazik Staszewski",8
"4","La Minor",16
"4","Mike Oldfield",19
"4","Muchy",42
"4","Myslovitz",6
"4","Nirvana",12
"4","Paul Anka",42
"4","Rage Against The Machine",13
"4","System Of A Down",45
"4","The Beatles",91
"4","The Rolling Stones",1
"5","1800S Sea Monster",18
"5","Black Sabbath",7
"5","Coldplay",12
"5","Cool Kids Of Death",40
"5","Dezerter",8
"5","Galt Macdermot",17
"5","Gorillaz",19
"5","John Lennon",68
"5","Kazik",1
"5","Kazik Staszewski",11
"5","La Minor",44
"5","Mike Oldfield",11
"5","Muchy",80
"5","Myslovitz",6
"5","Nirvana",10
"5","Paul Anka",67
"5","Rage Against The Machine",48
"5","System Of A Down",29
"5","The Beatles",54
"5","The Rolling Stones",3
"6","1800S Sea Monster",41
"6","Black Sabbath",3
"6","Coldplay",7
"6","Cool Kids Of Death",38
"6","Dezerter",1
"6","Galt Macdermot",29
"6","Gorillaz",3
"6","John Lennon",5
"6","Kazik",4
"6","Kazik Staszewski",3
"6","La Minor",13
"6","Mike Oldfield",6
"6","Muchy",21
"6","Myslovitz",18
"6","Nirvana",12
"6","Paul Anka",19
"6","Rage Against The Machine",65
"6","System Of A Down",12
"6","The Beatles",177
"6","The Rolling Stones",7
