"month","artist","plays"
"2005-02","Amon Tobin",0
"2005-02","Daft Punk",0
"2005-02","Deep Forest",0
"2005-02","Elbow",0
"2005-02","Electric Six",0
"2005-02","Gnarls Barkley",0
"2005-02","Gorillaz",0
"2005-02","Kaiser Chiefs",0
"2005-02","Keane",0
"2005-02","Lcd Soundsystem",0
"2005-02","Moby",0
"2005-02","Mylo",0
"2005-02","Orbital",0
"2005-02","Red Hot Chili Peppers",0
"2005-02","Röyksopp",0
"2005-02","Supergrass",0
"2005-02","The Chemical Brothers",0
"2005-02","The Killers",0
"2005-02","The Sabres Of Paradise",0
"2005-02","Unkle",22
"2005-03","Amon Tobin",0
"2005-03","Daft Punk",0
"2005-03","Deep Forest",0
"2005-03","Elbow",0
"2005-03","Electric Six",0
"2005-03","Gnarls Barkley",0
"2005-03","Gorillaz",0
"2005-03","Kaiser Chiefs",0
"2005-03","Keane",4
"2005-03","Lcd Soundsystem",0
"2005-03","Moby",2
"2005-03","Mylo",0
"2005-03","Orbital",0
"2005-03","Red Hot Chili Peppers",7
"2005-03","Röyksopp",0
"2005-03","Supergrass",1
"2005-03","The Chemical Brothers",0
"2005-03","The Killers",0
"2005-03","The Sabres Of Paradise",0
"2005-03","Unkle",4
"2005-04","Amon Tobin",0
"2005-04","Daft Punk",0
"2005-04","Deep Forest",0
"2005-04","Elbow",0
"2005-04","Electric Six",10
"2005-04","Gnarls Barkley",0
"2005-04","Gorillaz",37
"2005-04","Kaiser Chiefs",0
"2005-04","Keane",0
"2005-04","Lcd Soundsystem",0
"2005-04","Moby",4
"2005-04","Mylo",0
"2005-04","Orbital",0
"2005-04","Red Hot Chili Peppers",2
"2005-04","Röyksopp",0
"2005-04","Supergrass",9
"2005-04","The Chemical Brothers",0
"2005-04","The Killers",0
"2005-04","The Sabres Of Paradise",0
"2005-04","Unkle",0
"2005-05","Amon Tobin",0
"2005-05","Daft Punk",1
"2005-05","Deep Forest",0
"2005-05","Elbow",0
"2005-05","Electric Six",6
"2005-05","Gnarls Barkley",0
"2005-05","Gorillaz",12
