"month","artist","plays"
"2007-01","Air",4
"2007-01","Al Green",0
"2007-01","Beck",0
"2007-01","Billie Holiday",0
"2007-01","Camera Obscura",0
"2007-01","Cocorosie",0
"2007-01","Elliott Smith",7
"2007-01","Etta James",4
"2007-01","Giant Drag",8
"2007-01","Joy Division",30
"2007-01","Lily Allen",1
"2007-01","Massive Attack",3
"2007-01","Nico",1
"2007-01","Nouvelle Vague",1
"2007-01","Radiohead",1
"2007-01","Regina Spektor",0
"2007-01","Rufus Wainwright",6
"2007-01","The Beatles",1
"2007-01","The Shins",14
"2007-01","The Velvet Underground",3
"2007-02","Air",6
"2007-02","Al Green",3
"2007-02","Beck",1
"2007-02","Billie Holiday",0
"2007-02","Camera Obscura",0
"2007-02","Cocorosie",0
"2007-02","Elliott Smith",1
"2007-02","Etta James",8
"2007-02","Giant Drag",5
"2007-02","Joy Division",1
"2007-02","Lily Allen",11
"2007-02","Massive Attack",25
"2007-02","Nico",3
"2007-02","Nouvelle Vague",11
"2007-02","Radiohead",21
"2007-02","Regina Spektor",4
"2007-02","Rufus Wainwright",0
"2007-02","The Beatles",0
"2007-02","The Shins",0
"2007-02","The Velvet Underground",5
"2007-03","Air",10
"2007-03","Al Green",8
"2007-03","Beck",13
"2007-03","Billie Holiday",0
"2007-03","Camera Obscura",4
"2007-03","Cocorosie",2
"2007-03","Elliott Smith",1
"2007-03","Etta James",2
"2007-03","Giant Drag",0
"2007-03","Joy Division",3
"2007-03","Lily Allen",8
"2007-03","Massive Attack",3
"2007-03","Nico",0
"2007-03","Nouvelle Vague",7
"2007-03","Radiohead",4
"2007-03","Regina Spektor",0
"2007-03","Rufus Wainwright",1
"2007-03","The Beatles",0
"2007-03","The Shins",14
"2007-03","The Velvet Underground",0
"2007-04","Air",0
"2007-04","Al Green",0
"2007-04","Beck",0
"2007-04","Billie Holiday",11
"2007-04","Camera Obscura",0
"2007-04","Cocorosie",8
"2007-04","Elliott Smith",17
"2007-04","Etta James",1
"2007-04","Giant Drag",5
"2007-04","Joy Division",2
"2007-04","Lily Allen",1
"2007-04","Massive Attack",1
"2007-04","Nico",8
"2007-04","Nouvelle Vague",0
"2007-04","Radiohead",5
"2007-04","Regina Spektor",1
"2007-04","Rufus Wainwright",5
"2007-04","The Beatles",11
"2007-04","The Shins",5
"2007-04","The Velvet Underground",30
"2007-05","Air",8
"2007-05","Al Green",5
"2007-05","Beck",0
"2007-05","Billie Holiday",21
"2007-05","Camera Obscura",8
"2007-05","Cocorosie",6
"2007-05","Elliott Smith",8
"2007-05","Etta James",0
"2007-05","Giant Drag",13
"2007-05","Joy Division",1
"2007-05","Lily Allen",0
"2007-05","Massive Attack",13
"2007-05","Nico",12
"2007-05","Nouvelle Vague",1
"2007-05","Radiohead",24
"2007-05","Regina Spektor",1
"2007-05","Rufus Wainwright",47
"2007-05","The Beatles",15
"2007-05","The Shins",1
"2007-05","The Velvet Underground",1
"2007-06","Air",0
"2007-06","Al Green",8
"2007-06","Beck",2
"2007-06","Billie Holiday",1
"2007-06","Camera Obscura",1
"2007-06","Cocorosie",0
"2007-06","Elliott Smith",5
"2007-06","Etta James",4
"2007-06","Giant Drag",11
"2007-06","Joy Division",3
"2007-06","Lily Allen",1
"2007-06","Massive Attack",0
"2007-06","Nico",5
"2007-06","Nouvelle Vague",4
"2007-06","Radiohead",55
"2007-06","Regina Spektor",3
"2007-06","Rufus Wainwright",11
"2007-06","The Beatles",4
"2007-06","The Shins",8
"2007-06","The Velvet Underground",0
"2007-07","Air",0
"2007-07","Al Green",0
"2007-07","Beck",0
"2007-07","Billie Holiday",0
