"month","artist","plays"
"2005-09","Almôra",0
"2005-09","Anathema",13
"2005-09","Anima",0
"2005-09","Aslı",0
"2005-09","Blackmore'S Night",15
"2005-09","Blind Guardian",8
"2005-09","Coldplay",0
"2005-09","Dread Zeppelin",1
"2005-09","Gregorian",13
"2005-09","Guns N' Roses",4
"2005-09","Joan Jett And The Blackhearts",3
"2005-09","Manga",0
"2005-09","Manowar",1
"2005-09","Nightwish",23
"2005-09","Pamela",0
"2005-09","Pete Yorn",0
"2005-09","Pink Floyd",3
"2005-09","Queen",0
"2005-09","Şebnem Ferah",8
"2005-09","The Dandy Warhols",2
"2005-10","Almôra",0
"2005-10","Anathema",4
"2005-10","Anima",0
"2005-10","Aslı",17
"2005-10","Blackmore'S Night",66
"2005-10","Blind Guardian",15
"2005-10","Coldplay",0
"2005-10","Dread Zeppelin",6
"2005-10","Gregorian",8
"2005-10","Guns N' Roses",33
"2005-10","Joan Jett And The Blackhearts",57
"2005-10","Manga",0
"2005-10","Manowar",8
"2005-10","Nightwish",0
"2005-10","Pamela",0
"2005-10","Pete Yorn",0
"2005-10","Pink Floyd",10
"2005-10","Queen",59
"2005-10","Şebnem Ferah",5
"2005-10","The Dandy Warhols",111
"2005-11","Almôra",0
"2005-11","Anathema",3
"2005-11","Anima",0
"2005-11","Aslı",12
"2005-11","Blackmore'S Night",18
"2005-11","Blind Guardian",0
"2005-11","Coldplay",25
"2005-11","Dread Zeppelin",2
"2005-11","Gregorian",45
"2005-11","Guns N' Roses",9
"2005-11","Joan Jett And The Blackhearts",0
"2005-11","Manga",14
"2005-11","Manowar",3
"2005-11","Nightwish",2
"2005-11","Pamela",62
"2005-11","Pete Yorn",0
"2005-11","Pink Floyd",8
"2005-11","Queen",4
"2005-11","Şebnem Ferah",7
"2005-11","The Dandy Warhols",85
"2005-12","Almôra",92
"2005-12","Anathema",10
"2005-12","Anima",0
"2005-12","Aslı",33
"2005-12","Blackmore'S Night",7
"2005-12","Blind Guardian",14
"2005-12","Coldplay",9
"2005-12","Dread Zeppelin",0
"2005-12","Gregorian",14
"2005-12","Guns N' Roses",31
"2005-12","Joan Jett And The Blackhearts",6
"2005-12","Manga",14
"2005-12","Manowar",1
"2005-12","Nightwish",10
"2005-12","Pamela",12
"2005-12","Pete Yorn",0
"2005-12","Pink Floyd",76
"2005-12","Queen",23
"2005-12","Şebnem Ferah",7
"2005-12","The Dandy Warhols",3
"2006-01","Almôra",0
"2006-01","Anathema",0
"2006-01","Anima",0
"2006-01","Aslı",22
"2006-01","Blackmore'S Night",20
"2006-01","Blind Guardian",1
"2006-01","Coldplay",0
"2006-01","Dread Zeppelin",4
"2006-01","Gregorian",1
"2006-01","Guns N' Roses",16
"2006-01","Joan Jett And The Blackhearts",0
"2006-01","Manga",0
"2006-01","Manowar",12
"2006-01","Nightwish",26
"2006-01","Pamela",5
"2006-01","Pete Yorn",0
"2006-01","Pink Floyd",10
"2006-01","Queen",7
"2006-01","Şebnem Ferah",12
"2006-01","The Dandy Warhols",0
"2006-02","Almôra",13
"2006-02","Anathema",0
"2006-02","Anima",28
"2006-02","Aslı",3
"2006-02","Blackmore'S Night",3
"2006-02","Blind Guardian",113
"2006-02","Coldplay",0
"2006-02","Dread Zeppelin",3
"2006-02","Gregorian",18
"2006-02","Guns N' Roses",18
"2006-02","Joan Jett And The Blackhearts",1
"2006-02","Manga",0
"2006-02","Manowar",5
"2006-02","Nightwish",8
"2006-02","Pamela",25
"2006-02","Pete Yorn",0
"2006-02","Pink Floyd",5
"2006-02","Queen",17
"2006-02","Şebnem Ferah",5
"2006-02","The Dandy Warhols",15
"2006-03","Almôra",12
"2006-03","Anathema",46
"2006-03","Anima",28
"2006-03","Aslı",0
"2006-03","Blackmore'S Night",16
"2006-03","Blind Guardian",27
"2006-03","Coldplay",13
"2006-03","Dread Zeppelin",10
"2006-03","Gregorian",11
"2006-03","Guns N' Roses",0
"2006-03","Joan Jett And The Blackhearts",1
"2006-03","Manga",1
"2006-03","Manowar",2
"2006-03","Nightwish",0
"2006-03","Pamela",12
"2006-03","Pete Yorn",0
"2006-03","Pink Floyd",19
"2006-03","Queen",10
"2006-03","Şebnem Ferah",2
"2006-03","The Dandy Warhols",1
"2006-04","Almôra",2
"2006-04","Anathema",3
"2006-04","Anima",3
"2006-04","Aslı",3
"2006-04","Blackmore'S Night",0
"2006-04","Blind Guardian",18
"2006-04","Coldplay",0
"2006-04","Dread Zeppelin",3
"2006-04","Gregorian",0
"2006-04","Guns N' Roses",4
"2006-04","Joan Jett And The Blackhearts",0
"2006-04","Manga",1
"2006-04","Manowar",1
"2006-04","Nightwish",1
"2006-04","Pamela",0
"2006-04","Pete Yorn",26
"2006-04","Pink Floyd",3
"2006-04","Queen",4
"2006-04","Şebnem Ferah",1
"2006-04","The Dandy Warhols",15
"2006-05","Almôra",2
"2006-05","Anathema",0
"2006-05","Anima",2
"2006-05","Aslı",0
"2006-05","Blackmore'S Night",9
"2006-05","Blind Guardian",28
"2006-05","Coldplay",0
"2006-05","Dread Zeppelin",2
"2006-05","Gregorian",1
"2006-05","Guns N' Roses",0
"2006-05","Joan Jett And The Blackhearts",0
"2006-05","Manga",0
"2006-05","Manowar",0
"2006-05","Nightwish",0
"2006-05","Pamela",30
"2006-05","Pete Yorn",12
"2006-05","Pink Floyd",0
"2006-05","Queen",1
"2006-05","Şebnem Ferah",0
"2006-05","The Dandy Warhols",0
"2006-06","Almôra",34
"2006-06","Anathema",8
"2006-06","Anima",1
"2006-06","Aslı",0
"2006-06","Blackmore'S Night",26
"2006-06","Blind Guardian",18
"2006-06","Coldplay",9
"2006-06","Dread Zeppelin",10
"2006-06","Gregorian",10
"2006-06","Guns N' Roses",1
"2006-06","Joan Jett And The Blackhearts",1
"2006-06","Manga",3
"2006-06","Manowar",8
"2006-06","Nightwish",0
"2006-06","Pamela",5
"2006-06","Pete Yorn",4
