"weekday","artist","plays"
"0","Arctic Monkeys",14
"0","Bloc Party",16
"0","Bush",4
"0","Colour Of Fire",14
"0","Franz Ferdinand",12
"0","Gang Of Four",6
"0","Hüsker Dü",12
"0","Interpol",12
"0","Joy Division",28
"0","Maxïmo Park",8
"0","Nirvana",19
"0","Queenadreena",15
"0","Ramones",8
"0","Razorlight",18
"0","Sex Pistols",15
"0","The Bravery",12
"0","The Cure",34
"0","The Damned",4
"0","The Libertines",2
"0","White Rose Movement",9
"1","Arctic Monkeys",14
"1","Bloc Party",11
"1","Bush",4
"1","Colour Of Fire",24
"1","Franz Ferdinand",7
"1","Gang Of Four",5
"1","Hüsker Dü",28
"1","Interpol",10
"1","Joy Division",34
"1","Maxïmo Park",9
"1","Nirvana",28
"1","Queenadreena",19
"1","Ramones",5
"1","Razorlight",17
"1","Sex Pistols",10
"1","The Bravery",8
"1","The Cure",38
"1","The Damned",2
"1","The Libertines",4
"1","White Rose Movement",6
"2","Arctic Monkeys",9
"2","Bloc Party",9
"2","Bush",3
"2","Colour Of Fire",13
"2","Franz Ferdinand",7
"2","Gang Of Four",3
"2","Hüsker Dü",8
"2","Interpol",15
"2","Joy Division",25
"2","Maxïmo Park",3
"2","Nirvana",16
"2","Queenadreena",10
"2","Ramones",13
"2","Razorlight",13
"2","Sex Pistols",12
"2","The Bravery",6
"2","The Cure",23
"2","The Damned",4
"2","The Libertines",8
"2","White Rose Movement",14
"3","Arctic Monkeys",9
"3","Bloc Party",9
"3","Bush",5
"3","Colour Of Fire",12
"3","Franz Ferdinand",6
"3","Gang Of Four",3
"3","Hüsker Dü",14
"3","Interpol",7
"3","Joy Division",21
"3","Maxïmo Park",4
"3","Nirvana",14
"3","Queenadreena",7
"3","Ramones",1
"3","Razorlight",14
"3","Sex Pistols",13
"3","The Bravery",3
"3","The Cure",9
"3","The Damned",6
"3","The Libertines",7
"3","White Rose Movement",6
"4","Arctic Monkeys",8
"4","Bloc Party",22
"4","Bush",5
"4","Colour Of Fire",23
"4","Franz Ferdinand",15
"4","Gang Of Four",2
"4","Hüsker Dü",12
"4","Interpol",12
"4","Joy Division",29
"4","Maxïmo Park",9
"4","Nirvana",12
"4","Queenadreena",14
"4","Ramones",14
"4","Razorlight",16
"4","Sex Pistols",6
"4","The Bravery",7
"4","The Cure",22
"4","The Damned",1
"4","The Libertines",3
"4","White Rose Movement",8
"5","Arctic Monkeys",8
"5","Bloc Party",10
"5","Bush",2
"5","Colour Of Fire",15
"5","Franz Ferdinand",8
"5","Gang Of Four",1
"5","Hüsker Dü",10
"5","Interpol",7
"5","Joy Division",21
"5","Maxïmo Park",5
"5","Nirvana",21
"5","Queenadreena",9
"5","Ramones",4
"5","Razorlight",10
"5","Sex Pistols",27
"5","The Bravery",2
"5","The Cure",16
"5","The Damned",1
"5","The Libertines",18
"5","White Rose Movement",4
"6","Arctic Monkeys",12
"6","Bloc Party",12
"6","Bush",2
"6","Colour Of Fire",19
"6","Franz Ferdinand",9
"6","Gang Of Four",4
"6","Hüsker Dü",9
"6","Interpol",10
"6","Joy Division",21
"6","Maxïmo Park",12
"6","Nirvana",18
"6","Queenadreena",20
"6","Ramones",5
"6","Razorlight",15
"6","Sex Pistols",18
"6","The Bravery",12
"6","The Cure",32
"6","The Damned",9
"6","The Libertines",14
"6","White Rose Movement",13
