"weekday","artist","plays"
"0","Longwave",0
"0","The Appleseed Cast",0
"0","The Get Up Kids",0
"0","The Wallflowers",0
"0","Thursday",0
"1","Longwave",0
"1","The Appleseed Cast",0
"1","The Get Up Kids",0
"1","The Wallflowers",0
"1","Thursday",0
"2","Longwave",2
"2","The Appleseed Cast",1
"2","The Get Up Kids",1
"2","The Wallflowers",0
"2","Thursday",1
"3","Longwave",0
"3","The Appleseed Cast",0
"3","The Get Up Kids",0
"3","The Wallflowers",0
"3","Thursday",0
"4","Longwave",0
"4","The Appleseed Cast",0
"4","The Get Up Kids",0
"4","The Wallflowers",0
"4","Thursday",0
"5","Longwave",0
"5","The Appleseed Cast",0
"5","The Get Up Kids",0
"5","The Wallflowers",0
"5","Thursday",0
"6","Longwave",0
"6","The Appleseed Cast",0
"6","The Get Up Kids",0
"6","The Wallflowers",1
"6","Thursday",0
