"weekday","artist","plays"
"0","Coldplay",55
"0","Damien Rice",108
"0","Delta Goodrem",155
"0","Green Day",80
"0","Gwen Stefani",48
"0","Imogen Heap",116
"0","Jeff Buckley",95
"0","Keith And The Girl",41
"0","Kylie Minogue",67
"0","Maroon 5",182
"0","Rilo Kiley",174
"0","Rooney",105
"0","Scissor Sisters",52
"0","Snow Patrol",84
"0","Stereophonics",85
"0","Switchfoot",40
"0","The All-American Rejects",33
"0","The Killers",152
"0","The Postal Service",86
"0","Weezer",37
"1","Coldplay",47
"1","Damien Rice",58
"1","Delta Goodrem",86
"1","Green Day",84
"1","Gwen Stefani",37
"1","Imogen Heap",104
"1","Jeff Buckley",114
"1","Keith And The Girl",39
"1","Kylie Minogue",80
"1","Maroon 5",80
"1","Rilo Kiley",117
"1","Rooney",258
"1","Scissor Sisters",42
"1","Snow Patrol",81
"1","Stereophonics",81
"1","Switchfoot",39
"1","The All-American Rejects",34
"1","The Killers",116
"1","The Postal Service",62
"1","Weezer",39
"2","Coldplay",42
"2","Damien Rice",71
"2","Delta Goodrem",94
"2","Green Day",110
"2","Gwen Stefani",29
"2","Imogen Heap",100
"2","Jeff Buckley",109
"2","Keith And The Girl",38
"2","Kylie Minogue",87
"2","Maroon 5",102
"2","Rilo Kiley",115
"2","Rooney",177
"2","Scissor Sisters",31
"2","Snow Patrol",75
"2","Stereophonics",89
"2","Switchfoot",33
"2","The All-American Rejects",48
"2","The Killers",85
"2","The Postal Service",78
"2","Weezer",42
"3","Coldplay",47
"3","Damien Rice",71
"3","Delta Goodrem",71
"3","Green Day",72
"3","Gwen Stefani",42
"3","Imogen Heap",100
"3","Jeff Buckley",96
"3","Keith And The Girl",18
"3","Kylie Minogue",35
"3","Maroon 5",95
"3","Rilo Kiley",118
"3","Rooney",47
"3","Scissor Sisters",45
"3","Snow Patrol",82
"3","Stereophonics",75
"3","Switchfoot",25
"3","The All-American Rejects",38
"3","The Killers",78
"3","The Postal Service",78
"3","Weezer",33
"4","Coldplay",39
"4","Damien Rice",38
"4","Delta Goodrem",84
"4","Green Day",92
"4","Gwen Stefani",48
"4","Imogen Heap",76
"4","Jeff Buckley",78
"4","Keith And The Girl",23
"4","Kylie Minogue",52
"4","Maroon 5",99
"4","Rilo Kiley",75
"4","Rooney",108
"4","Scissor Sisters",48
"4","Snow Patrol",61
"4","Stereophonics",93
"4","Switchfoot",33
"4","The All-American Rejects",43
"4","The Killers",86
"4","The Postal Service",96
"4","Weezer",33
"5","Coldplay",42
"5","Damien Rice",43
"5","Delta Goodrem",80
"5","Green Day",63
"5","Gwen Stefani",37
"5","Imogen Heap",77
"5","Jeff Buckley",63
"5","Keith And The Girl",21
"5","Kylie Minogue",43
"5","Maroon 5",72
"5","Rilo Kiley",69
"5","Rooney",34
"5","Scissor Sisters",24
"5","Snow Patrol",36
"5","Stereophonics",41
"5","Switchfoot",25
"5","The All-American Rejects",33
"5","The Killers",62
"5","The Postal Service",80
"5","Weezer",27
"6","Coldplay",45
"6","Damien Rice",61
"6","Delta Goodrem",56
"6","Green Day",68
"6","Gwen Stefani",32
"6","Imogen Heap",89
"6","Jeff Buckley",83
"6","Keith And The Girl",33
"6","Kylie Minogue",48
"6","Maroon 5",106
"6","Rilo Kiley",57
"6","Rooney",60
"6","Scissor Sisters",37
"6","Snow Patrol",59
"6","Stereophonics",87
"6","Switchfoot",24
"6","The All-American Rejects",30
"6","The Killers",84
"6","The Postal Service",55
"6","Weezer",35
